line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    1.200000  0.482569  3.871710  7.4708570E-01  2.5087260E-01  3.2616460E-04  3.9582050E-06  9.4108290E-05  8.1692500E-04  3.2365730E-07  1.8428200E-06  2.6812710E-04  2.1686910E-05  0.000E+00  0.0542  3.871710    0.000  2.000397  7.221603  7.4394827E-01  2.5397723E-01  1.9135374E-06  5.2352135E-07  4.7776773E-04  8.1589152E-04  1.5004070E-06  3.5154097E-08  2.6812710E-04  2.1686910E-05  0.000E+00  1.139E-04  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.40E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.474     1.05    3.5436    3.5904   -0.0480    0.2208    0.1562    0.3221    0.1638    0.0233    0.6833   -0.0428    0.0835   -0.2822         0   -0.0468
  2  4.500130864800606E+07    1.200000  0.487315  3.872062  7.4718595E-01  2.5076929E-01  3.2607519E-04  3.9570071E-06  9.4084282E-05  8.1672880E-04  3.2357248E-07  1.8422963E-06  2.6806885E-04  2.1681494E-05  0.000E+00  0.0405  3.872062    0.000  2.004464  7.222308  7.3617343E-01  2.6175198E-01  1.9186243E-06  5.2614060E-07  4.7767331E-04  8.1283800E-04  5.0430079E-06  1.2103444E-09  2.6815389E-04  2.1689347E-05  0.000E+00  1.702E-05  1.172E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.25E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.471     1.05    3.5317    3.5783   -0.0476    0.2196    0.1554    0.3207    0.1631    0.0232    0.6803   -0.0426    0.0830   -0.2809         0   -0.0465
  3  8.901219713711554E+07    1.200000  0.490038  3.872099  7.4725708E-01  2.5068953E-01  3.2600467E-04  3.9567487E-06  9.4065533E-05  8.1657501E-04  3.2350597E-07  1.8418856E-06  2.6802300E-04  2.1677231E-05  0.000E+00  0.0379  3.872099    0.000  2.009033  7.223556  7.2835731E-01  2.6956850E-01  1.9318233E-06  5.2973977E-07  4.7757757E-04  8.0949618E-04  8.8749871E-06  2.1678577E-09  2.6818512E-04  2.1692189E-05  0.000E+00  1.311E-05  1.217E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.69E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.468     1.06    3.5249    3.5713   -0.0475    0.2194    0.1552    0.3205    0.1630    0.0232    0.6797   -0.0425    0.0829   -0.2807         0   -0.0464
  4  1.317482460060024E+08    1.200000  0.492596  3.872081  7.4731170E-01  2.5062206E-01  3.2594049E-04  3.9606190E-06  9.4049750E-05  8.1644325E-04  3.2344906E-07  1.8415317E-06  2.6798372E-04  2.1673578E-05  0.000E+00  0.0356  3.872081    0.000  2.013652  7.224839  7.2056518E-01  2.7736106E-01  1.9478084E-06  5.3404267E-07  4.7751530E-04  8.0584121E-04  1.2993197E-05  3.2120215E-09  2.6821623E-04  2.1695021E-05  0.000E+00  1.178E-05  1.223E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.75E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.466     1.06    3.5185    3.5648   -0.0476    0.2194    0.1552    0.3205    0.1629    0.0232    0.6797   -0.0425    0.0829   -0.2807         0   -0.0463
  5  1.740780084317997E+08    1.200000  0.495099  3.872004  7.4735201E-01  2.5056451E-01  3.2586964E-04  3.9781694E-06  9.4037443E-05  8.1632675E-04  3.2339901E-07  1.8412104E-06  2.6794894E-04  2.1670346E-05  0.000E+00  0.0344  3.872004    0.000  2.018131  7.226155  7.1286528E-01  2.8506107E-01  1.9593773E-06  5.3723903E-07  4.7751312E-04  8.0207637E-04  1.7163294E-05  4.2726760E-09  2.6824743E-04  2.1697854E-05  0.000E+00  1.103E-05  1.211E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.22E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.463     1.06    3.5123    3.5584   -0.0477    0.2195    0.1553    0.3206    0.1630    0.0232    0.6800   -0.0425    0.0830   -0.2808         0   -0.0462
  6  2.160630799479015E+08    1.200000  0.497677  3.871949  7.4738242E-01  2.5051398E-01  3.2576918E-04  4.0249524E-06  9.4033254E-05  8.1621677E-04  3.2335262E-07  1.8408856E-06  2.6791608E-04  2.1667296E-05  0.000E+00  0.0324  3.871949    0.000  2.022798  7.227497  7.0509087E-01  2.9283588E-01  1.9776151E-06  5.4217577E-07  4.7755871E-04  7.9799129E-04  2.1603066E-05  5.4167384E-09  2.6827847E-04  2.1700677E-05  0.000E+00  1.045E-05  1.198E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.82E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.460     1.07    3.5058    3.5519   -0.0477    0.2195    0.1553    0.3207    0.1631    0.0232    0.6802   -0.0426    0.0830   -0.2809         0   -0.0461
  7  2.580480474881813E+08    1.200000  0.500248  3.871866  7.4740395E-01  2.5047071E-01  3.2561117E-04  4.1165209E-06  9.4051799E-05  8.1611149E-04  3.2331011E-07  1.8405308E-06  2.6788466E-04  2.1664378E-05  0.000E+00  0.0314  3.871866    0.000  2.027382  7.228873  6.9729633E-01  3.0063056E-01  1.9901296E-06  5.4565469E-07  4.7768306E-04  7.9373052E-04  2.6146715E-05  6.5874309E-09  2.6830992E-04  2.1703544E-05  0.000E+00  9.979E-06  1.179E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.49E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.457     1.07    3.4994    3.5454   -0.0479    0.2197    0.1554    0.3209    0.1632    0.0232    0.6806   -0.0426    0.0831   -0.2811         0   -0.0460
  8  2.985849391921668E+08    1.200000  0.502813  3.871818  7.4741712E-01  2.5043594E-01  3.2537844E-04  4.2540249E-06  9.4113307E-05  8.1601336E-04  3.2327376E-07  1.8401334E-06  2.6785534E-04  2.1661654E-05  0.000E+00  0.0284  3.871818    0.000  2.032045  7.230225  6.8954736E-01  3.0837990E-01  2.0029293E-06  5.4867982E-07  4.7789392E-04  7.8903210E-04  3.1048922E-05  7.8565575E-09  2.6834115E-04  2.1706386E-05  0.000E+00  9.605E-06  1.165E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.22E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.455     1.07    3.4930    3.5388   -0.0479    0.2197    0.1554    0.3209    0.1632    0.0232    0.6807   -0.0426    0.0831   -0.2811         0   -0.0459
  9  3.383381951271696E+08    1.200000  0.505380  3.871777  7.4742227E-01  2.5040932E-01  3.2505622E-04  4.4342817E-06  9.4238058E-05  8.1592174E-04  3.2324474E-07  1.8396693E-06  2.6782798E-04  2.1659115E-05  0.000E+00  0.0270  3.871777    0.000  2.036699  7.231585  6.8174868E-01  3.1617868E-01  2.0159144E-06  5.5203638E-07  4.7821620E-04  7.8385707E-04  3.6312880E-05  9.2108209E-09  2.6837079E-04  2.1709098E-05  0.000E+00  9.288E-06  1.150E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.01E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.452     1.08    3.4865    3.5323   -0.0480    0.2197    0.1554    0.3210    0.1632    0.0232    0.6808   -0.0426    0.0831   -0.2812         0   -0.0458
