line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    1.500000  0.789430  3.906980  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0769  3.906980  -30.000  1.965360  7.274270  7.3495700E-01  2.5886840E-01  6.6889850E-06  1.8387080E-06  1.4315820E-03  2.4374090E-03  1.5901710E-05  4.1944210E-09  8.0438130E-04  6.5060720E-05  0.000E+00  1.683E-04  1.707E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.49E+02  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.406     1.27    2.7764    2.7922    0.0203    0.1221    0.0856    0.1791    0.0875    0.0123    0.3769   -0.0248    0.0282   -0.1560         0   -0.0158
  2  3.368379716527735E+07    1.500000  0.793916  3.907434  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0788  3.907434  -30.000  1.969446  7.276162  7.2674679E-01  2.6707603E-01  6.6623618E-06  1.8280477E-06  1.4312636E-03  2.3935148E-03  6.2965671E-05  1.6581599E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.650E-04  1.778E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.46E+02  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.403     1.27    2.7652    2.7812    0.0199    0.1208    0.0848    0.1774    0.0867    0.0122    0.3733   -0.0247    0.0275   -0.1546         0   -0.0160
  3  6.722721556173119E+07    1.500000  0.797853  3.907746  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0788  3.907746  -30.000  1.973368  7.277836  7.1853658E-01  2.7528426E-01  6.7152547E-06  1.8426532E-06  1.4331761E-03  2.3482566E-03  1.0862417E-04  2.8777225E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.622E-04  1.828E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.44E+02  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.400     1.28    2.7554    2.7715    0.0196    0.1199    0.0842    0.1763    0.0861    0.0121    0.3708   -0.0246    0.0270   -0.1536         0   -0.0161
  4  1.003380224962143E+08    1.500000  0.801624  3.908010  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0788  3.908010  -30.000  1.977224  7.279473  7.1032638E-01  2.8349292E-01  6.7789616E-06  1.8602282E-06  1.4376263E-03  2.3013391E-03  1.5294509E-04  4.0665228E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.601E-04  1.866E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.43E+02  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.397     1.28    2.7459    2.7621    0.0193    0.1191    0.0837    0.1753    0.0856    0.0121    0.3687   -0.0245    0.0266   -0.1527         0   -0.0162
  5  1.328726361812784E+08    1.500000  0.805291  3.908240  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0788  3.908240  -30.000  1.981031  7.281100  7.0211617E-01  2.9170203E-01  6.8553315E-06  1.8812834E-06  1.4448533E-03  2.2526466E-03  1.9575868E-04  5.2195434E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.582E-04  1.895E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.42E+02  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.395     1.29    2.7368    2.7531    0.0191    0.1184    0.0833    0.1744    0.0851    0.0120    0.3668   -0.0244    0.0262   -0.1519         0   -0.0163
  6  1.647433924521445E+08    1.500000  0.808871  3.908431  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0789  3.908431  -30.000  1.984792  7.282701  6.9390596E-01  2.9991174E-01  6.9458182E-06  1.9062155E-06  1.4551019E-03  2.2021421E-03  2.3680295E-04  6.3292954E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.567E-04  1.915E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.41E+02  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.392     1.29    2.7278    2.7441    0.0189    0.1178    0.0829    0.1737    0.0847    0.0119    0.3652   -0.0243    0.0259   -0.1513         0   -0.0163
  7  1.958778056812703E+08    1.500000  0.812351  3.908590  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0790  3.908590  -30.000  1.988498  7.284284  6.8569576E-01  3.0812204E-01  7.0516566E-06  1.9353658E-06  1.4686090E-03  2.1498196E-03  2.7579608E-04  7.3876841E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.554E-04  1.931E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.40E+02  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.389     1.30    2.7191    2.7355    0.0187    0.1173    0.0826    0.1730    0.0844    0.0119    0.3638   -0.0243    0.0257   -0.1507         0   -0.0163
  8  2.267202274171560E+08    1.500000  0.815740  3.908700  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0794  3.908700  -30.000  1.992035  7.285839  6.7748555E-01  3.1633280E-01  7.1642410E-06  1.9663853E-06  1.4854619E-03  2.0964991E-03  3.1177441E-04  8.3647629E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.544E-04  1.941E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.40E+02  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.386     1.30    2.7106    2.7270    0.0185    0.1169    0.0824    0.1726    0.0842    0.0119    0.3628   -0.0242    0.0255   -0.1503         0   -0.0163
  9  2.573291856513335E+08    1.500000  0.819140  3.908800  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0797  3.908800  -30.000  1.995635  7.287404  6.6927534E-01  3.2454442E-01  7.3002350E-06  2.0038018E-06  1.5057203E-03  2.0423973E-03  3.4440748E-04  9.2565998E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.535E-04  1.948E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.39E+02  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.383     1.30    2.7022    2.7184    0.0184    0.1165    0.0821    0.1721    0.0840    0.0118    0.3619   -0.0242    0.0253   -0.1499         0   -0.0163
