line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  4.070369313811761E+08    1.300000  0.555267  3.853886  7.3805251E-01  2.5590050E-01  9.7849259E-04  1.1875999E-05  2.8232498E-04  2.4507750E-03  9.7097202E-07  5.5284594E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0476  3.853886  -30.000  2.016167  7.245786  6.6220170E-01  3.3161579E-01  6.3401806E-06  1.7365137E-06  1.4371097E-03  2.3018810E-03  1.5378048E-04  3.9866190E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.031E-06  1.446E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.88E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.365     1.24    3.3618    3.3804    0.0035    0.2909    0.1899    0.3760    0.1925    0.0279    0.7973   -0.0522    0.1024   -0.3300         0   -0.0185
 11  4.492794121224809E+08    1.300000  0.558789  3.854113  7.3805133E-01  2.5590058E-01  9.7849164E-04  1.1876990E-05  2.8232505E-04  2.4507750E-03  9.7097202E-07  5.5284590E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0466  3.854113  -30.000  2.020876  7.247439  6.5411556E-01  3.3970177E-01  6.4023289E-06  1.7536923E-06  1.4398037E-03  2.2804974E-03  1.7311430E-04  4.5042864E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.002E-06  1.430E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.66E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.363     1.24    3.3530    3.3713    0.0036    0.2901    0.1894    0.3751    0.1921    0.0278    0.7953   -0.0520    0.1021   -0.3292         0   -0.0183
 12  4.908677163908378E+08    1.300000  0.562244  3.854326  7.3805002E-01  2.5590071E-01  9.7849025E-04  1.1878416E-05  2.8232518E-04  2.4507750E-03  9.7097205E-07  5.5284584E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0464  3.854326  -30.000  2.025503  7.249105  6.4602942E-01  3.4778768E-01  6.4627297E-06  1.7703977E-06  1.4432184E-03  2.2578771E-03  1.9288900E-04  5.0350104E-08  8.0438130E-04  6.5060720E-05  0.000E+00  9.770E-07  1.416E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.47E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.360     1.25    3.3444    3.3625    0.0037    0.2893    0.1890    0.3743    0.1916    0.0278    0.7936   -0.0519    0.1019   -0.3285         0   -0.0181
 13  5.317828224903626E+08    1.300000  0.565680  3.854532  7.3804862E-01  2.5590089E-01  9.7848834E-04  1.1880347E-05  2.8232538E-04  2.4507750E-03  9.7097208E-07  5.5284573E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0454  3.854532  -30.000  2.030203  7.250750  6.3794328E-01  3.5587381E-01  6.5336701E-06  1.7900050E-06  1.4474377E-03  2.2339506E-03  2.1305601E-04  5.5806213E-08  8.0438130E-04  6.5060720E-05  0.000E+00  9.556E-07  1.400E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.31E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.357     1.25    3.3358    3.3536    0.0038    0.2885    0.1885    0.3735    0.1911    0.0277    0.7918   -0.0517    0.1016   -0.3278         0   -0.0178
 14  5.721007304604405E+08    1.300000  0.569066  3.854720  7.3804710E-01  2.5590113E-01  9.7848574E-04  1.1882925E-05  2.8232571E-04  2.4507750E-03  9.7097213E-07  5.5284559E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0447  3.854720  -30.000  2.034856  7.252403  6.2985715E-01  3.6395997E-01  6.6062796E-06  1.8100663E-06  1.4525720E-03  2.2087419E-03  2.3347117E-04  6.1342442E-08  8.0438130E-04  6.5060720E-05  0.000E+00  9.382E-07  1.386E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.18E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.355     1.25    3.3273    3.3450    0.0039    0.2878    0.1881    0.3728    0.1907    0.0276    0.7902   -0.0516    0.1013   -0.3271         0   -0.0176
 15  6.117891878704281E+08    1.300000  0.572422  3.854901  7.3804546E-01  2.5590143E-01  9.7848233E-04  1.1886228E-05  2.8232622E-04  2.4507750E-03  9.7097219E-07  5.5284540E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0443  3.854901  -30.000  2.039497  7.254052  6.2177101E-01  3.7204622E-01  6.6816416E-06  1.8308767E-06  1.4587252E-03  2.1821939E-03  2.5406721E-04  6.6943198E-08  8.0438130E-04  6.5060720E-05  0.000E+00  9.202E-07  1.371E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.00E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.352     1.26    3.3189    3.3364    0.0040    0.2871    0.1877    0.3720    0.1903    0.0276    0.7886   -0.0515    0.1011   -0.3265         0   -0.0174
 16  6.510826274235609E+08    1.300000  0.575738  3.855070  7.3804371E-01  2.5590179E-01  9.7847799E-04  1.1890327E-05  2.8232697E-04  2.4507750E-03  9.7097227E-07  5.5284516E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0442  3.855070  -30.000  2.044114  7.255703  6.1368487E-01  3.8013269E-01  6.7611595E-06  1.8528169E-06  1.4659780E-03  2.1544666E-03  2.7457346E-04  7.2535216E-08  8.0438130E-04  6.5060720E-05  0.000E+00  9.046E-07  1.358E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.94E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.349     1.26    3.3107    3.3279    0.0041    0.2864    0.1873    0.3714    0.1899    0.0275    0.7872   -0.0513    0.1009   -0.3259         0   -0.0172
 17  6.899290847030003E+08    1.300000  0.579016  3.855223  7.3804188E-01  2.5590224E-01  9.7847253E-04  1.1895337E-05  2.8232806E-04  2.4507750E-03  9.7097238E-07  5.5284484E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0441  3.855223  -30.000  2.048722  7.257355  6.0559874E-01  3.8821929E-01  6.8469974E-06  1.8765153E-06  1.4744370E-03  2.1255042E-03  2.9491615E-04  7.8108584E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.933E-07  1.344E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.86E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.347     1.27    3.3025    3.3195    0.0042    0.2858    0.1870    0.3707    0.1896    0.0275    0.7858   -0.0512    0.1006   -0.3253         0   -0.0170
 18  7.283806793287646E+08    1.300000  0.582274  3.855367  7.3803994E-01  2.5590275E-01  9.7846591E-04  1.1901238E-05  2.8232957E-04  2.4507750E-03  9.7097252E-07  5.5284444E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0440  3.855367  -30.000  2.053326  7.259013  5.9751260E-01  3.9630600E-01  6.9384389E-06  1.9017432E-06  1.4841933E-03  2.0953504E-03  3.1493913E-04  8.3610218E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.804E-07  1.330E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.77E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.344     1.27    3.2943    3.3111    0.0042    0.2852    0.1867    0.3702    0.1893    0.0274    0.7845   -0.0511    0.1004   -0.3248         0   -0.0168
 19  7.662600838265986E+08    1.300000  0.585527  3.855500  7.3803795E-01  2.5590332E-01  9.7845813E-04  1.1907958E-05  2.8233156E-04  2.4507750E-03  9.7097270E-07  5.5284396E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0432  3.855500  -30.000  2.058060  7.260631  5.8942646E-01  4.0439306E-01  7.0458022E-06  1.9313675E-06  1.4953878E-03  2.0638325E-03  3.3463759E-04  8.9084925E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.678E-07  1.316E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.68E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.341     1.27    3.2862    3.3028    0.0043    0.2847    0.1863    0.3696    0.1889    0.0274    0.7833   -0.0510    0.1002   -0.3243         0   -0.0166
 20  8.038253638215561E+08    1.300000  0.588698  3.855611  7.3803584E-01  2.5590398E-01  9.7844886E-04  1.1915720E-05  2.8233417E-04  2.4507750E-03  9.7097292E-07  5.5284337E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0433  3.855611  -30.000  2.062633  7.262282  5.8134032E-01  4.1248028E-01  7.1521944E-06  1.9607021E-06  1.5080452E-03  2.0312225E-03  3.5372149E-04  9.4370147E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.570E-07  1.303E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.62E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.339     1.28    3.2783    3.2947    0.0043    0.2842    0.1861    0.3691    0.1887    0.0274    0.7823   -0.0509    0.1001   -0.3239         0   -0.0165
 21  8.409590636851277E+08    1.300000  0.591833  3.855702  7.3803370E-01  2.5590469E-01  9.7843843E-04  1.1924187E-05  2.8233740E-04  2.4507750E-03  9.7097318E-07  5.5284269E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0433  3.855702  -30.000  2.067180  7.263933  5.7325418E-01  4.2056779E-01  7.2669065E-06  1.9922917E-06  1.5222910E-03  1.9974224E-03  3.7212622E-04  9.9481083E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.476E-07  1.289E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.55E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.336     1.28    3.2704    3.2867    0.0043    0.2838    0.1858    0.3687    0.1884    0.0273    0.7814   -0.0508    0.0999   -0.3235         0   -0.0163
 22  8.776757969855614E+08    1.300000  0.594972  3.855792  7.3803146E-01  2.5590548E-01  9.7842628E-04  1.1933728E-05  2.8234150E-04  2.4507750E-03  9.7097350E-07  5.5284188E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0434  3.855792  -30.000  2.071731  7.265582  5.6516805E-01  4.2865557E-01  7.3931748E-06  2.0271213E-06  1.5382952E-03  1.9623984E-03  3.8967592E-04  1.0440431E-07  8.0438130E-04  6.5060720E-05  0.000E+00  8.388E-07  1.277E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.44E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.333     1.29    3.2626    3.2787    0.0044    0.2834    0.1856    0.3683    0.1882    0.0273    0.7805   -0.0508    0.0998   -0.3231         0   -0.0161
 23  9.139853151680064E+08    1.300000  0.598096  3.855872  7.3802916E-01  2.5590635E-01  9.7841270E-04  1.1944045E-05  2.8234643E-04  2.4507750E-03  9.7097388E-07  5.5284095E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0434  3.855872  -30.000  2.076320  7.267226  5.5708191E-01  4.3674367E-01  7.5290232E-06  2.0645562E-06  1.5561021E-03  1.9262356E-03  4.0622920E-04  1.0906327E-07  8.0438130E-04  6.5060720E-05  0.000E+00  8.284E-07  1.265E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.43E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.330     1.29    3.2548    3.2707    0.0044    0.2830    0.1854    0.3679    0.1880    0.0273    0.7797   -0.0507    0.0997   -0.3228         0   -0.0160
 24  9.497751287263914E+08    1.300000  0.601190  3.855938  7.3802681E-01  2.5590727E-01  9.7839748E-04  1.1955228E-05  2.8235236E-04  2.4507750E-03  9.7097433E-07  5.5283988E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0430  3.855938  -30.000  2.080895  7.268849  5.4899577E-01  4.4483207E-01  7.6807476E-06  2.1063745E-06  1.5758294E-03  1.8888111E-03  4.2176346E-04  1.1349084E-07  8.0438130E-04  6.5060720E-05  0.000E+00  8.200E-07  1.253E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.38E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.327     1.29    3.2470    3.2628    0.0044    0.2827    0.1852    0.3676    0.1878    0.0272    0.7790   -0.0506    0.0996   -0.3225         0   -0.0158
 25  9.849352357390380E+08    1.300000  0.604223  3.855991  7.3802446E-01  2.5590824E-01  9.7838102E-04  1.1966928E-05  2.8235919E-04  2.4507750E-03  9.7097484E-07  5.5283870E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0431  3.855991  -30.000  2.085414  7.270484  5.4090964E-01  4.5292090E-01  7.8378641E-06  2.1496554E-06  1.5976378E-03  1.8500726E-03  4.3615727E-04  1.1758646E-07  8.0438130E-04  6.5060720E-05  0.000E+00  8.120E-07  1.241E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.33E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.325     1.30    3.2394    3.2551    0.0044    0.2824    0.1850    0.3673    0.1877    0.0272    0.7784   -0.0506    0.0995   -0.3223         0   -0.0156
 26  1.019761367330423E+09    1.300000  0.607220  3.856016  7.3802203E-01  2.5590928E-01  9.7836276E-04  1.1979494E-05  2.8236719E-04  2.4507750E-03  9.7097544E-07  5.5283734E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0431  3.856016  -30.000  2.089913  7.272117  5.3282350E-01  4.6101009E-01  8.0056944E-06  2.1958842E-06  1.6214644E-03  1.8103859E-03  4.4908930E-04  1.2129287E-07  8.0438130E-04  6.5060720E-05  0.000E+00  8.019E-07  1.229E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.27E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.322     1.30    3.2319    3.2474    0.0043    0.2822    0.1849    0.3671    0.1876    0.0272    0.7780   -0.0506    0.0994   -0.3221         0   -0.0155
 27  1.054608846520991E+09    1.300000  0.610225  3.856031  7.3801956E-01  2.5591039E-01  9.7834304E-04  1.1992657E-05  2.8237626E-04  2.4507750E-03  9.7097612E-07  5.5283584E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0434  3.856031  -30.000  2.094400  7.273765  5.2473736E-01  4.6909957E-01  8.1843891E-06  2.2450982E-06  1.6471340E-03  1.7702390E-03  4.6025357E-04  1.2452829E-07  8.0438130E-04  6.5060720E-05  0.000E+00  7.962E-07  1.217E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.24E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.319     1.31    3.2244    3.2398    0.0043    0.2821    0.1848    0.3670    0.1875    0.0272    0.7776   -0.0505    0.0993   -0.3220         0   -0.0154
 28  1.089712510136470E+09    1.300000  0.613248  3.856028  7.3801701E-01  2.5591156E-01  9.7832135E-04  1.2006680E-05  2.8238671E-04  2.4507750E-03  9.7097690E-07  5.5283415E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0435  3.856028  -30.000  2.098846  7.275423  5.1665122E-01  4.7718946E-01  8.3755892E-06  2.2977627E-06  1.6746678E-03  1.7298561E-03  4.6938303E-04  1.2722645E-07  8.0438130E-04  6.5060720E-05  0.000E+00  7.885E-07  1.206E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.20E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.316     1.31    3.2169    3.2321    0.0043    0.2819    0.1847    0.3669    0.1875    0.0272    0.7774   -0.0505    0.0993   -0.3219         0   -0.0152
 29  1.125247803528650E+09    1.300000  0.616301  3.856005  7.3801443E-01  2.5591279E-01  9.7829815E-04  1.2021241E-05  2.8239835E-04  2.4507750E-03  9.7097779E-07  5.5283230E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0440  3.856005  -30.000  2.103265  7.277104  5.0856508E-01  4.8527972E-01  8.5757490E-06  2.3528876E-06  1.7040679E-03  1.6894570E-03  4.7624815E-04  1.2929994E-07  8.0438130E-04  6.5060720E-05  0.000E+00  7.819E-07  1.195E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.17E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.313     1.32    3.2092    3.2243    0.0042    0.2819    0.1847    0.3669    0.1875    0.0272    0.7773   -0.0505    0.0993   -0.3219         0   -0.0151
 30  1.159017039118117E+09    1.300000  0.619201  3.855962  7.3801181E-01  2.5591409E-01  9.7827332E-04  1.2036356E-05  2.8241129E-04  2.4507750E-03  9.7097879E-07  5.5283027E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0443  3.855962  -30.000  2.107667  7.278742  5.0047894E-01  4.9337034E-01  8.7899204E-06  2.4118662E-06  1.7358997E-03  1.6467754E-03  4.8256045E-04  1.3122875E-07  8.0438130E-04  6.5060720E-05  0.000E+00  7.732E-07  1.183E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.11E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.310     1.32    3.2020    3.2170    0.0041    0.2819    0.1847    0.3669    0.1875    0.0272    0.7774   -0.0505    0.0993   -0.3219         0   -0.0150
 31  1.194239981988772E+09    1.300000  0.622235  3.855902  7.3800915E-01  2.5591542E-01  9.7824717E-04  1.2051843E-05  2.8242540E-04  2.4507750E-03  9.7097988E-07  5.5282807E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0447  3.855902  -30.000  2.112042  7.280427  4.9239280E-01  5.0146146E-01  9.0157953E-06  2.4740732E-06  1.7692480E-03  1.6053338E-03  4.8569429E-04  1.3229865E-07  8.0438130E-04  6.5060720E-05  0.000E+00  7.673E-07  1.172E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.09E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.306     1.33    3.1944    3.2093    0.0040    0.2820    0.1847    0.3670    0.1875    0.0272    0.7776   -0.0505    0.0994   -0.3220         0   -0.0149
 32  1.227494296237333E+09    1.300000  0.625076  3.855822  7.3800646E-01  2.5591681E-01  9.7821936E-04  1.2067840E-05  2.8244087E-04  2.4507750E-03  9.7098112E-07  5.5282569E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0450  3.855822  -30.000  2.116380  7.282063  4.8430666E-01  5.0955287E-01  9.2535862E-06  2.5395552E-06  1.8049771E-03  1.5615723E-03  4.8837996E-04  1.3323932E-07  8.0438130E-04  6.5060720E-05  0.000E+00  7.606E-07  1.161E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.06E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.303     1.33    3.1873    3.2021    0.0039    0.2821    0.1848    0.3672    0.1876    0.0272    0.7780   -0.0506    0.0994   -0.3222         0   -0.0148
