line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  2.732106021439958E+08    1.700000  1.058594  3.954641  7.3805710E-01  2.5590040E-01  9.7849391E-04  1.1874617E-05  2.8232487E-04  2.4507751E-03  9.7097199E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1437  3.954641    0.000  1.975749  7.326580  6.6087190E-01  3.3302920E-01  7.1457018E-06  1.8883684E-06  2.0399061E-03  1.4435746E-03  3.3238785E-04  9.7243386E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.459E-04  2.186E-04  9.572E-01  1.048E+00  4.00E+02  0.00E+00  1.43E+02  0.514457  0.000180  0.0000000E+00  2.4368411357E-03       4.407     1.35    2.1035    2.2096   -0.0383    0.0243    0.0305    0.0553    0.0247    0.0031    0.1154   -0.0179   -0.0259   -0.0478         0   -0.1061
 11  2.997484041957443E+08    1.700000  1.062281  3.954059  7.3805700E-01  2.5590040E-01  9.7849390E-04  1.1874623E-05  2.8232487E-04  2.4507751E-03  9.7097200E-07  5.5284603E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1440  3.954059    0.000  1.977017  7.327574  6.5264090E-01  3.4127490E-01  7.4856566E-06  1.9783386E-06  2.1326747E-03  1.3539442E-03  3.1437574E-04  9.2128994E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.444E-04  2.179E-04  9.572E-01  1.048E+00  3.99E+02  0.00E+00  1.43E+02  0.514588  0.000181  0.0000000E+00  2.4368411357E-03       4.401     1.36    2.0943    2.1985   -0.0379    0.0252    0.0309    0.0566    0.0253    0.0033    0.1177   -0.0179   -0.0254   -0.0489         0   -0.1042
 12  3.248961309019259E+08    1.700000  1.065639  3.953562  7.3805690E-01  2.5590040E-01  9.7849386E-04  1.1874650E-05  2.8232489E-04  2.4507751E-03  9.7097201E-07  5.5284602E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1442  3.953562    0.000  1.978366  7.328779  6.4452680E-01  3.4940330E-01  7.8260160E-06  2.0685234E-06  2.2227395E-03  1.2688444E-03  2.9483263E-04  8.6602619E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.433E-04  2.175E-04  9.571E-01  1.048E+00  3.97E+02  0.00E+00  1.43E+02  0.515246  0.000183  0.0000000E+00  2.4368411357E-03       4.395     1.37    2.0859    2.1885   -0.0376    0.0259    0.0313    0.0576    0.0257    0.0034    0.1197   -0.0179   -0.0249   -0.0498         0   -0.1026
 13  3.521921558694397E+08    1.700000  1.070199  3.953191  7.3805670E-01  2.5590040E-01  9.7849370E-04  1.1874758E-05  2.8232496E-04  2.4507751E-03  9.7097213E-07  5.5284601E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1427  3.953191    0.000  1.980518  7.330088  6.3620640E-01  3.5773770E-01  8.1893746E-06  2.1648369E-06  2.3090919E-03  1.1904185E-03  2.7266651E-04  8.0412239E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.421E-04  2.168E-04  9.569E-01  1.048E+00  3.96E+02  0.00E+00  1.42E+02  0.516286  0.000185  0.0000000E+00  2.4368411357E-03       4.389     1.38    2.0745    2.1758   -0.0374    0.0264    0.0315    0.0584    0.0261    0.0035    0.1212   -0.0179   -0.0245   -0.0505         0   -0.1013
 14  3.783508464633088E+08    1.700000  1.073742  3.952607  7.3805630E-01  2.5590040E-01  9.7849312E-04  1.1875109E-05  2.8232528E-04  2.4507751E-03  9.7097276E-07  5.5284594E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1439  3.952607    0.000  1.981702  7.331253  6.2808210E-01  3.6587500E-01  8.4913409E-06  2.2448641E-06  2.3899127E-03  1.1177015E-03  2.5126013E-04  7.4227473E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.410E-04  2.159E-04  9.566E-01  1.048E+00  3.95E+02  0.00E+00  1.42E+02  0.517630  0.000186  0.0000000E+00  2.4368411357E-03       4.384     1.39    2.0656    2.1651   -0.0370    0.0273    0.0319    0.0596    0.0266    0.0036    0.1235   -0.0180   -0.0240   -0.0516         0   -0.0994
 15  4.074666064286579E+08    1.700000  1.078833  3.952256  7.3805580E-01  2.5590040E-01  9.7849148E-04  1.1875996E-05  2.8232625E-04  2.4507751E-03  9.7097516E-07  5.5284573E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1437  3.952256    0.000  1.983816  7.332678  6.1971040E-01  3.7425900E-01  8.8089347E-06  2.3294213E-06  2.4647229E-03  1.0520053E-03  2.2966484E-04  6.8126230E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.399E-04  2.149E-04  9.563E-01  1.049E+00  3.93E+02  0.00E+00  1.42E+02  0.519337  0.000188  0.0000000E+00  2.4368411357E-03       4.377     1.40    2.0529    2.1512   -0.0369    0.0278    0.0322    0.0603    0.0270    0.0037    0.1249   -0.0180   -0.0236   -0.0522         0   -0.0982
 16  4.330566298357028E+08    1.700000  1.082316  3.951668  7.3805510E-01  2.5590040E-01  9.7848790E-04  1.1877746E-05  2.8232859E-04  2.4507751E-03  9.7098212E-07  5.5284523E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1434  3.951668    0.000  1.985320  7.333932  6.1147560E-01  3.8250570E-01  9.1076275E-06  2.4084889E-06  2.5382058E-03  9.8498899E-04  2.1111697E-04  6.2794264E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.390E-04  2.140E-04  9.561E-01  1.049E+00  3.92E+02  0.00E+00  1.42E+02  0.520636  0.000190  0.0000000E+00  2.4368411357E-03       4.372     1.41    2.0442    2.1406   -0.0365    0.0287    0.0326    0.0615    0.0275    0.0038    0.1272   -0.0180   -0.0231   -0.0532         0   -0.0964
 17  4.576230523064644E+08    1.700000  1.086185  3.951135  7.3805420E-01  2.5590050E-01  9.7848059E-04  1.1881032E-05  2.8233366E-04  2.4507750E-03  9.7099984E-07  5.5284414E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1440  3.951135    0.000  1.986945  7.335144  6.0352930E-01  3.9046270E-01  9.3842312E-06  2.4821650E-06  2.6048666E-03  9.2455484E-04  1.9389783E-04  5.7858453E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.380E-04  2.131E-04  9.558E-01  1.049E+00  3.91E+02  0.00E+00  1.42E+02  0.522325  0.000192  0.0000000E+00  2.4368411357E-03       4.366     1.42    2.0345    2.1292   -0.0361    0.0294    0.0330    0.0626    0.0280    0.0039    0.1293   -0.0180   -0.0226   -0.0542         0   -0.0947
 18  4.852602775860725E+08    1.700000  1.089939  3.950319  7.3805280E-01  2.5590070E-01  9.7846522E-04  1.1887372E-05  2.8234491E-04  2.4507750E-03  9.7104554E-07  5.5284169E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1451  3.950319    0.000  1.987854  7.336279  5.9518200E-01  3.9882030E-01  9.6363978E-06  2.5492475E-06  2.6671796E-03  8.6939358E-04  1.7639913E-04  5.2770260E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.369E-04  2.116E-04  9.554E-01  1.050E+00  3.89E+02  0.00E+00  1.42E+02  0.524432  0.000193  0.0000000E+00  2.4368411357E-03       4.359     1.43    2.0252    2.1173   -0.0354    0.0306    0.0336    0.0642    0.0288    0.0041    0.1326   -0.0181   -0.0218   -0.0556         0   -0.0921
 19  5.094172596823242E+08    1.700000  1.094801  3.950195  7.3805110E-01  2.5590090E-01  9.7844008E-04  1.1896945E-05  2.8236417E-04  2.4507749E-03  9.7113535E-07  5.5283744E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1435  3.950195    0.000  1.990436  7.337860  5.8690730E-01  4.0710520E-01  9.9479829E-06  2.6317912E-06  2.7293409E-03  8.1209387E-04  1.6125169E-04  4.8486491E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.361E-04  2.110E-04  9.551E-01  1.050E+00  3.88E+02  0.00E+00  1.42E+02  0.525729  0.000195  0.0000000E+00  2.4368411357E-03       4.354     1.44    2.0130    2.1047   -0.0355    0.0308    0.0337    0.0644    0.0289    0.0041    0.1331   -0.0181   -0.0217   -0.0558         0   -0.0917
 20  5.370544849619316E+08    1.700000  1.099126  3.949490  7.3804860E-01  2.5590140E-01  9.7838971E-04  1.1914630E-05  2.8240432E-04  2.4507747E-03  9.7134972E-07  5.5282844E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1438  3.949490    0.000  1.992229  7.339184  5.7879420E-01  4.1522660E-01  1.0148232E-05  2.6851682E-06  2.7800263E-03  7.6777787E-04  1.4644011E-04  4.4134389E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.351E-04  2.101E-04  9.546E-01  1.051E+00  3.86E+02  0.00E+00  1.43E+02  0.528213  0.000197  0.0000000E+00  2.4368411357E-03       4.347     1.45    2.0022    2.0917   -0.0349    0.0318    0.0342    0.0658    0.0296    0.0042    0.1359   -0.0181   -0.0211   -0.0570         0   -0.0895
 21  5.646917102415413E+08    1.700000  1.103262  3.948364  7.3804510E-01  2.5590210E-01  9.7830637E-04  1.1941667E-05  2.8247311E-04  2.4507742E-03  9.7176647E-07  5.5281276E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1412  3.948364    0.000  1.991969  7.339874  5.7056880E-01  4.2345980E-01  1.0338843E-05  2.7357420E-06  2.8277110E-03  7.2535735E-04  1.3327538E-04  4.0214075E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.335E-04  2.082E-04  9.543E-01  1.051E+00  3.85E+02  0.00E+00  1.42E+02  0.529774  0.000199  0.0000000E+00  2.4368411357E-03       4.338     1.46    1.9918    2.0780   -0.0338    0.0335    0.0350    0.0681    0.0307    0.0044    0.1404   -0.0182   -0.0201   -0.0589         0   -0.0861
 22  5.895652129931892E+08    1.700000  1.107951  3.948289  7.3804160E-01  2.5590310E-01  9.7820384E-04  1.1972742E-05  2.8256007E-04  2.4507736E-03  9.7235101E-07  5.5279264E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1425  3.948289    0.000  1.995737  7.341861  5.6227220E-01  4.3176440E-01  1.0625197E-05  2.8121930E-06  2.8767955E-03  6.7972328E-04  1.2165531E-04  3.6966080E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.331E-04  2.079E-04  9.539E-01  1.051E+00  3.84E+02  0.00E+00  1.43E+02  0.532277  0.000202  0.0000000E+00  2.4368411357E-03       4.334     1.47    1.9801    2.0660   -0.0340    0.0335    0.0350    0.0682    0.0308    0.0044    0.1406   -0.0182   -0.0200   -0.0590         0   -0.0858
 23  6.170181901042683E+08    1.700000  1.113255  3.947787  7.3803670E-01  2.5590460E-01  9.7803835E-04  1.2019674E-05  2.8270387E-04  2.4507724E-03  9.7341679E-07  5.5275886E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1421  3.947787    0.000  1.998046  7.343422  5.5421510E-01  4.3982800E-01  1.0829195E-05  2.8664783E-06  2.9156120E-03  6.4512661E-04  1.1092194E-04  3.3848565E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.321E-04  2.068E-04  9.534E-01  1.052E+00  3.82E+02  0.00E+00  1.43E+02  0.534677  0.000204  0.0000000E+00  2.4368411357E-03       4.327     1.48    1.9669    2.0511   -0.0336    0.0342    0.0354    0.0691    0.0312    0.0045    0.1426   -0.0182   -0.0196   -0.0598         0   -0.0843
 24  6.427208096143047E+08    1.700000  1.116969  3.946965  7.3803130E-01  2.5590650E-01  9.7783552E-04  1.2073738E-05  2.8288379E-04  2.4507708E-03  9.7487196E-07  5.5271595E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1434  3.946965    0.000  1.999403  7.344764  5.4574250E-01  4.4830760E-01  1.1021872E-05  2.9180856E-06  2.9582242E-03  6.0532149E-04  1.0113268E-04  3.0961132E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.310E-04  2.054E-04  9.530E-01  1.053E+00  3.80E+02  0.00E+00  1.43E+02  0.536737  0.000206  0.0000000E+00  2.4368411357E-03       4.320     1.49    1.9576    2.0394   -0.0328    0.0354    0.0360    0.0707    0.0320    0.0046    0.1459   -0.0183   -0.0189   -0.0612         0   -0.0819
 25  6.675943123659524E+08    1.700000  1.121568  3.946378  7.3802510E-01  2.5590900E-01  9.7757873E-04  1.2138543E-05  2.8311548E-04  2.4507686E-03  9.7689034E-07  5.5265996E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1428  3.946378    0.000  2.001316  7.346122  5.3771990E-01  4.5633640E-01  1.1194155E-05  2.9639788E-06  2.9942424E-03  5.7198498E-04  9.2513821E-05  2.8406893E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.301E-04  2.046E-04  9.526E-01  1.053E+00  3.79E+02  0.00E+00  1.43E+02  0.538892  0.000208  0.0000000E+00  2.4368411357E-03       4.313     1.50    1.9461    2.0262   -0.0323    0.0363    0.0365    0.0718    0.0326    0.0047    0.1483   -0.0183   -0.0184   -0.0622         0   -0.0801
 26  6.949551653927656E+08    1.700000  1.126380  3.945698  7.3801660E-01  2.5591270E-01  9.7719401E-04  1.2229760E-05  2.8346890E-04  2.4507649E-03  9.8023171E-07  5.5257324E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1422  3.945698    0.000  2.003230  7.347670  5.2935100E-01  4.6471060E-01  1.1386387E-05  3.0151146E-06  3.0267477E-03  5.4224685E-04  8.4302156E-05  2.6012537E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.290E-04  2.032E-04  9.521E-01  1.054E+00  3.77E+02  0.00E+00  1.43E+02  0.541497  0.000210  0.0000000E+00  2.4368411357E-03       4.306     1.52    1.9341    2.0122   -0.0317    0.0373    0.0370    0.0731    0.0332    0.0048    0.1510   -0.0184   -0.0178   -0.0633         0   -0.0781
 27  7.192482864135416E+08    1.700000  1.130886  3.944780  7.3800770E-01  2.5591690E-01  9.7676461E-04  1.2326118E-05  2.8386923E-04  2.4507603E-03  9.8428837E-07  5.5247367E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1378  3.944780    0.000  2.004876  7.348690  5.2125790E-01  4.7280920E-01  1.1579780E-05  3.0669408E-06  3.0586907E-03  5.1200805E-04  7.7302406E-05  2.3954684E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.277E-04  2.020E-04  9.517E-01  1.054E+00  3.76E+02  0.00E+00  1.43E+02  0.543341  0.000212  0.0000000E+00  2.4368411357E-03       4.298     1.53    1.9228    1.9983   -0.0308    0.0386    0.0377    0.0748    0.0341    0.0049    0.1547   -0.0184   -0.0170   -0.0648         0   -0.0755
 28  7.438730541376747E+08    1.700000  1.135450  3.944280  7.3799660E-01  2.5592260E-01  9.7619478E-04  1.2447682E-05  2.8440729E-04  2.4507537E-03  9.9008959E-07  5.5233814E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1413  3.944280    0.000  2.007384  7.350479  5.1292620E-01  4.8114600E-01  1.1716612E-05  3.1043959E-06  3.0894366E-03  4.8332796E-04  7.0199040E-05  2.1834134E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.270E-04  2.009E-04  9.512E-01  1.055E+00  3.74E+02  0.00E+00  1.43E+02  0.546061  0.000215  0.0000000E+00  2.4368411357E-03       4.292     1.54    1.9114    1.9854   -0.0304    0.0393    0.0380    0.0758    0.0346    0.0050    0.1567   -0.0184   -0.0166   -0.0656         0   -0.0740
 29  7.677516167792563E+08    1.700000  1.139950  3.943572  7.3798490E-01  2.5592900E-01  9.7556446E-04  1.2575858E-05  2.8500929E-04  2.4507459E-03  9.9696248E-07  5.5218467E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1412  3.943572    0.000  2.009090  7.351920  5.0487720E-01  4.8919940E-01  1.1896358E-05  3.1522800E-06  3.1161275E-03  4.5800081E-04  6.4382511E-05  2.0123284E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.259E-04  1.999E-04  9.507E-01  1.055E+00  3.73E+02  0.00E+00  1.43E+02  0.548248  0.000217  0.0000000E+00  2.4368411357E-03       4.285     1.55    1.9001    1.9722   -0.0297    0.0403    0.0386    0.0771    0.0353    0.0050    0.1596   -0.0185   -0.0160   -0.0668         0   -0.0720
 30  7.932718306024468E+08    1.700000  1.144649  3.942738  7.3797130E-01  2.5593680E-01  9.7480941E-04  1.2722758E-05  2.8573762E-04  2.4507358E-03  1.0057190E-06  5.5199692E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1413  3.942738    0.000  2.011086  7.353501  4.9654730E-01  4.9753330E-01  1.2058749E-05  3.1955541E-06  3.1400763E-03  4.3556610E-04  5.8853119E-05  1.8485821E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.249E-04  1.986E-04  9.502E-01  1.056E+00  3.71E+02  0.00E+00  1.43E+02  0.550953  0.000219  0.0000000E+00  2.4368411357E-03       4.277     1.57    1.8884    1.9581   -0.0288    0.0416    0.0392    0.0787    0.0361    0.0051    0.1630   -0.0185   -0.0153   -0.0682         0   -0.0697
 31  8.174488752770488E+08    1.700000  1.148857  3.941819  7.3795650E-01  2.5594570E-01  9.7396278E-04  1.2879867E-05  2.8656257E-04  2.4507237E-03  1.0161904E-06  5.5178167E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1407  3.941819    0.000  2.012605  7.354825  4.8847010E-01  5.0561410E-01  1.2199525E-05  3.2331147E-06  3.1622893E-03  4.1441915E-04  5.4101059E-05  1.7059070E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.237E-04  1.972E-04  9.497E-01  1.056E+00  3.70E+02  0.00E+00  1.44E+02  0.553188  0.000221  0.0000000E+00  2.4368411357E-03       4.269     1.58    1.8779    1.9451   -0.0277    0.0429    0.0399    0.0804    0.0370    0.0052    0.1668   -0.0186   -0.0145   -0.0697         0   -0.0672
 32  8.402827508030591E+08    1.700000  1.152767  3.940823  7.3794100E-01  2.5595550E-01  9.7305579E-04  1.3041066E-05  2.8745414E-04  2.4507099E-03  1.0280698E-06  5.5154647E-06  8.0438135E-04  6.5060718E-05  0.000E+00  0.1416  3.940823    0.000  2.013731  7.356076  4.8023330E-01  5.1385460E-01  1.2324563E-05  3.2670962E-06  3.1857338E-03  3.9167041E-04  4.9582508E-05  1.5685789E-08  8.0438135E-04  6.5060718E-05  0.000E+00  1.226E-04  1.957E-04  9.493E-01  1.057E+00  3.68E+02  0.00E+00  1.44E+02  0.555472  0.000223  0.0000000E+00  2.4368411357E-03       4.262     1.60    1.8681    1.9326   -0.0266    0.0444    0.0407    0.0823    0.0380    0.0053    0.1709   -0.0187   -0.0136   -0.0713         0   -0.0645
