line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  2.279012699495453E+08    1.700000  1.150465  4.006866  7.4708490E-01  2.5087270E-01  3.2616355E-04  3.9587091E-06  9.4109032E-05  8.1692502E-04  3.2365999E-07  1.8428185E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1521  4.006866    0.000  2.010926  7.341152  6.6938060E-01  3.2860990E-01  3.0914307E-06  8.1809738E-07  8.4037146E-04  3.4116874E-04  6.3551915E-05  1.9236732E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.749E-04  2.652E-04  9.589E-01  1.129E+00  4.28E+02  0.00E+00  1.50E+02  0.505036  0.000223  0.0000000E+00  2.6621406927E-03       4.523     1.18    1.8738    2.2221   -0.1163   -0.0422   -0.0002   -0.0259   -0.0103   -0.0016   -0.0308   -0.0179   -0.0647    0.0226         0   -0.3483
 11  2.503170368633725E+08    1.700000  1.155642  4.006988  7.4708410E-01  2.5087270E-01  3.2616050E-04  3.9598744E-06  9.4111356E-05  8.1692501E-04  3.2367044E-07  1.8428135E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1477  4.006988    0.000  2.014762  7.342880  6.6087100E-01  3.3712590E-01  3.2657738E-06  8.6443205E-07  8.7831972E-04  3.0549276E-04  5.5071400E-05  1.6788001E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.740E-04  2.652E-04  9.587E-01  1.130E+00  4.26E+02  0.00E+00  1.50E+02  0.506304  0.000226  0.0000000E+00  2.6621406927E-03       4.518     1.19    1.8609    2.2099   -0.1166   -0.0423   -0.0003   -0.0260   -0.0104   -0.0016   -0.0311   -0.0179   -0.0648    0.0228         0   -0.3490
 12  2.727328037771996E+08    1.700000  1.159571  4.006638  7.4708280E-01  2.5087290E-01  3.2615160E-04  3.9628707E-06  9.4118593E-05  8.1692497E-04  3.2370851E-07  1.8427975E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1502  4.006638    0.000  2.016319  7.344215  6.5248040E-01  3.4552170E-01  3.3928187E-06  8.9821266E-07  9.1128850E-04  2.7453867E-04  4.7703690E-05  1.4575241E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.730E-04  2.643E-04  9.584E-01  1.131E+00  4.25E+02  0.00E+00  1.50E+02  0.507960  0.000228  0.0000000E+00  2.6621406927E-03       4.513     1.20    1.8511    2.1984   -0.1160   -0.0420   -0.0001   -0.0256   -0.0102   -0.0016   -0.0304   -0.0179   -0.0645    0.0224         0   -0.3473
 13  2.936541862301032E+08    1.700000  1.164266  4.006788  7.4708110E-01  2.5087310E-01  3.2613444E-04  3.9680692E-06  9.4133153E-05  8.1692488E-04  3.2379518E-07  1.8427650E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1486  4.006788    0.000  2.020087  7.346089  6.4446310E-01  3.5354370E-01  3.5285535E-06  9.3429712E-07  9.3991702E-04  2.4751100E-04  4.1418939E-05  1.2731385E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.725E-04  2.644E-04  9.581E-01  1.132E+00  4.24E+02  0.00E+00  1.50E+02  0.509799  0.000231  0.0000000E+00  2.6621406927E-03       4.509     1.20    1.8393    2.1875   -0.1163   -0.0422   -0.0002   -0.0258   -0.0103   -0.0016   -0.0308   -0.0179   -0.0647    0.0226         0   -0.3482
 14  3.185452942617010E+08    1.700000  1.168795  4.006337  7.4707810E-01  2.5087380E-01  3.2609592E-04  3.9786350E-06  9.4167006E-05  8.1692463E-04  3.2402143E-07  1.8426881E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1496  4.006337    0.000  2.021303  7.347418  6.3610300E-01  3.6190750E-01  3.6190417E-06  9.5836882E-07  9.6268140E-04  2.2651772E-04  3.5923164E-05  1.1067433E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.712E-04  2.630E-04  9.577E-01  1.133E+00  4.23E+02  0.00E+00  1.51E+02  0.511518  0.000233  0.0000000E+00  2.6621406927E-03       4.503     1.21    1.8280    2.1740   -0.1155   -0.0417   -0.0000   -0.0253   -0.0101   -0.0016   -0.0298   -0.0178   -0.0644    0.0222         0   -0.3460
 15  3.413709494848081E+08    1.700000  1.173511  4.006221  7.4707410E-01  2.5087490E-01  3.2602691E-04  3.9957540E-06  9.4229584E-05  8.1692411E-04  3.2449064E-07  1.8425433E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1488  4.006221    0.000  2.024166  7.349103  6.2778580E-01  3.7022850E-01  3.7276592E-06  9.8732103E-07  9.8506531E-04  2.0511938E-04  3.1287449E-05  9.6909067E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.705E-04  2.623E-04  9.573E-01  1.134E+00  4.22E+02  0.00E+00  1.51E+02  0.513735  0.000236  0.0000000E+00  2.6621406927E-03       4.498     1.22    1.8162    2.1617   -0.1154   -0.0416    0.0000   -0.0251   -0.0100   -0.0016   -0.0296   -0.0178   -0.0643    0.0220         0   -0.3455
 16  3.632455357402869E+08    1.700000  1.177688  4.005909  7.4706830E-01  2.5087690E-01  3.2590896E-04  4.0225493E-06  9.4339160E-05  8.1692310E-04  3.2539793E-07  1.8422850E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1500  4.005909    0.000  2.026134  7.350592  6.1949810E-01  3.7851950E-01  3.8230019E-06  1.0128017E-06  1.0057052E-03  1.8521400E-04  2.7206483E-05  8.4614549E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.697E-04  2.612E-04  9.569E-01  1.136E+00  4.20E+02  0.00E+00  1.51E+02  0.515903  0.000238  0.0000000E+00  2.6621406927E-03       4.493     1.22    1.8058    2.1496   -0.1150   -0.0413    0.0001   -0.0247   -0.0098   -0.0016   -0.0288   -0.0178   -0.0641    0.0217         0   -0.3438
 17  3.851201219957656E+08    1.700000  1.182542  4.005781  7.4706080E-01  2.5088000E-01  3.2573653E-04  4.0589230E-06  9.4502363E-05  8.1692145E-04  3.2686663E-07  1.8418940E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1477  4.005781    0.000  2.029080  7.352254  6.1133810E-01  3.8668240E-01  3.9170970E-06  1.0378319E-06  1.0230549E-03  1.6851116E-04  2.3720275E-05  7.4182349E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.689E-04  2.606E-04  9.566E-01  1.137E+00  4.19E+02  0.00E+00  1.51E+02  0.517999  0.000241  0.0000000E+00  2.6621406927E-03       4.488     1.23    1.7936    2.1367   -0.1150   -0.0412    0.0002   -0.0245   -0.0098   -0.0016   -0.0285   -0.0178   -0.0640    0.0215         0   -0.3431
 18  4.067093875609553E+08    1.700000  1.186992  4.005664  7.4705070E-01  2.5088460E-01  3.2547947E-04  4.1095127E-06  9.4749576E-05  8.1691871E-04  3.2927161E-07  1.8412920E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1487  4.005664    0.000  2.032353  7.354136  6.0307780E-01  3.9494540E-01  4.0078784E-06  1.0622042E-06  1.0389283E-03  1.5315566E-04  2.0600617E-05  6.4838408E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.683E-04  2.602E-04  9.562E-01  1.139E+00  4.18E+02  0.00E+00  1.52E+02  0.520052  0.000243  0.0000000E+00  2.6621406927E-03       4.483     1.24    1.7825    2.1250   -0.1150   -0.0411    0.0002   -0.0244   -0.0097   -0.0016   -0.0282   -0.0178   -0.0639    0.0214         0   -0.3424
 19  4.306763255452194E+08    1.700000  1.193443  4.005821  7.4703690E-01  2.5089170E-01  3.2510408E-04  4.1786729E-06  9.5115698E-05  8.1691430E-04  3.3310657E-07  1.8403857E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1450  4.005821    0.000  2.036390  7.356133  5.9469590E-01  4.0332930E-01  4.0921996E-06  1.0847881E-06  1.0505076E-03  1.4208911E-04  1.8149694E-05  5.7550351E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.675E-04  2.597E-04  9.557E-01  1.140E+00  4.17E+02  0.00E+00  1.52E+02  0.522714  0.000247  0.0000000E+00  2.6621406927E-03       4.477     1.25    1.7664    2.1095   -0.1155   -0.0412    0.0002   -0.0246   -0.0098   -0.0016   -0.0285   -0.0178   -0.0640    0.0215         0   -0.3431
 20  4.512194152460184E+08    1.700000  1.197508  4.005368  7.4702260E-01  2.5089970E-01  3.2469523E-04  4.2494528E-06  9.5519408E-05  8.1690902E-04  3.3763902E-07  1.8393701E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1468  4.005368    0.000  2.038293  7.357593  5.8633760E-01  4.1168980E-01  4.1556214E-06  1.1017379E-06  1.0642580E-03  1.2849763E-04  1.5782094E-05  5.0198895E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.665E-04  2.588E-04  9.553E-01  1.141E+00  4.15E+02  0.00E+00  1.52E+02  0.524859  0.000249  0.0000000E+00  2.6621406927E-03       4.472     1.25    1.7562    2.0970   -0.1149   -0.0408    0.0004   -0.0239   -0.0095   -0.0016   -0.0275   -0.0178   -0.0637    0.0210         0   -0.3408
 21  4.717625049468149E+08    1.700000  1.201670  4.004967  7.4700510E-01  2.5091010E-01  3.2417965E-04  4.3340302E-06  9.6033650E-05  8.1690180E-04  3.4376730E-07  1.8380575E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1476  4.004967    0.000  2.040288  7.359088  5.7810300E-01  4.1992620E-01  4.2180192E-06  1.1185664E-06  1.0754563E-03  1.1742546E-04  1.3838274E-05  4.4211806E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.656E-04  2.579E-04  9.549E-01  1.143E+00  4.14E+02  0.00E+00  1.52E+02  0.526956  0.000251  0.0000000E+00  2.6621406927E-03       4.466     1.26    1.7458    2.0845   -0.1144   -0.0404    0.0006   -0.0234   -0.0093   -0.0015   -0.0265   -0.0178   -0.0635    0.0205         0   -0.3387
 22  4.934183453397388E+08    1.700000  1.207032  4.004941  7.4698270E-01  2.5092420E-01  3.2350342E-04  4.4389975E-06  9.6714729E-05  8.1689150E-04  3.5239324E-07  1.8362919E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1462  4.004941    0.000  2.044185  7.361127  5.6966750E-01  4.2836330E-01  4.2882079E-06  1.1373797E-06  1.0846655E-03  1.0833513E-04  1.2190350E-05  3.9213491E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.649E-04  2.575E-04  9.544E-01  1.145E+00  4.13E+02  0.00E+00  1.53E+02  0.529500  0.000254  0.0000000E+00  2.6621406927E-03       4.461     1.27    1.7324    2.0709   -0.1146   -0.0404    0.0006   -0.0234   -0.0093   -0.0015   -0.0264   -0.0178   -0.0634    0.0205         0   -0.3385
 23  5.126774919342373E+08    1.700000  1.211687  4.004875  7.4696050E-01  2.5093900E-01  3.2282697E-04  4.5390130E-06  9.7401589E-05  8.1688041E-04  3.6156363E-07  1.8344865E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1447  4.004875    0.000  2.048012  7.363058  5.6125830E-01  4.3677430E-01  4.3617383E-06  1.1571451E-06  1.0945230E-03  9.8449293E-05  1.0594446E-05  3.4317444E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.644E-04  2.572E-04  9.539E-01  1.146E+00  4.12E+02  0.00E+00  1.53E+02  0.532107  0.000257  0.0000000E+00  2.6621406927E-03       4.456     1.28    1.7208    2.0589   -0.1147   -0.0403    0.0006   -0.0233   -0.0092   -0.0015   -0.0262   -0.0178   -0.0634    0.0204         0   -0.3381
 24  5.311123470544904E+08    1.700000  1.215189  4.004090  7.4693550E-01  2.5095620E-01  3.2206123E-04  4.6474350E-06  9.8184505E-05  8.1686701E-04  3.7251493E-07  1.8324025E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1460  4.004090    0.000  2.048426  7.364077  5.5329800E-01  4.4473580E-01  4.3907966E-06  1.1649456E-06  1.1020394E-03  9.0955787E-05  9.3781450E-06  3.0400790E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.630E-04  2.560E-04  9.536E-01  1.147E+00  4.10E+02  0.00E+00  1.53E+02  0.533600  0.000259  0.0000000E+00  2.6621406927E-03       4.450     1.29    1.7120    2.0461   -0.1136   -0.0395    0.0009   -0.0222   -0.0088   -0.0015   -0.0244   -0.0178   -0.0629    0.0195         0   -0.3341
 25  5.491874413163567E+08    1.700000  1.220234  4.004267  7.4690640E-01  2.5097690E-01  3.2117442E-04  4.7675516E-06  9.9097381E-05  8.1685042E-04  3.8589947E-07  1.8299404E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1431  4.004267    0.000  2.053581  7.366283  5.4494560E-01  4.5308960E-01  4.4765649E-06  1.1880929E-06  1.1096058E-03  8.3275886E-05  8.1986631E-06  2.6849984E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.626E-04  2.560E-04  9.532E-01  1.149E+00  4.09E+02  0.00E+00  1.53E+02  0.535896  0.000262  0.0000000E+00  2.6621406927E-03       4.446     1.29    1.6994    2.0343   -0.1140   -0.0397    0.0009   -0.0224   -0.0089   -0.0015   -0.0248   -0.0178   -0.0630    0.0197         0   -0.3349
 26  5.684065288859355E+08    1.700000  1.224822  4.003845  7.4687280E-01  2.5100170E-01  3.2015571E-04  4.8996558E-06  1.0015279E-04  8.1683007E-04  4.0209364E-07  1.8270568E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1418  4.003845    0.000  2.055882  7.367779  5.3664250E-01  4.6139350E-01  4.5186977E-06  1.1994712E-06  1.1144055E-03  7.8471924E-05  7.4001605E-06  2.4350630E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.615E-04  2.551E-04  9.528E-01  1.150E+00  4.08E+02  0.00E+00  1.53E+02  0.537871  0.000265  0.0000000E+00  2.6621406927E-03       4.440     1.30    1.6879    2.0207   -0.1136   -0.0393    0.0010   -0.0218   -0.0086   -0.0015   -0.0237   -0.0178   -0.0627    0.0192         0   -0.3327
 27  5.883120124401451E+08    1.700000  1.229692  4.003650  7.4683430E-01  2.5103080E-01  3.1900063E-04  5.0428155E-06  1.0135717E-04  8.1680539E-04  4.2145061E-07  1.8237211E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1422  4.003650    0.000  2.059536  7.369742  5.2831310E-01  4.6972370E-01  4.5592881E-06  1.2105230E-06  1.1178204E-03  7.5088952E-05  6.7761461E-06  2.2430481E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.607E-04  2.543E-04  9.523E-01  1.152E+00  4.06E+02  0.00E+00  1.54E+02  0.540558  0.000268  0.0000000E+00  2.6621406927E-03       4.434     1.31    1.6758    2.0074   -0.1135   -0.0391    0.0011   -0.0216   -0.0085   -0.0015   -0.0233   -0.0178   -0.0625    0.0189         0   -0.3317
 28  6.081488563958906E+08    1.700000  1.234609  4.003286  7.4679030E-01  2.5106510E-01  3.1770117E-04  5.1963269E-06  1.0272095E-04  8.1677558E-04  4.4444479E-07  1.8198894E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1416  4.003286    0.000  2.062025  7.371485  5.2007190E-01  4.7796540E-01  4.6023211E-06  1.2222156E-06  1.1203255E-03  7.2656669E-05  6.2423876E-06  2.0800123E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.597E-04  2.534E-04  9.518E-01  1.154E+00  4.05E+02  0.00E+00  1.54E+02  0.542674  0.000271  0.0000000E+00  2.6621406927E-03       4.428     1.32    1.6635    1.9932   -0.1131   -0.0387    0.0013   -0.0211   -0.0083   -0.0015   -0.0224   -0.0178   -0.0623    0.0185         0   -0.3298
 29  6.266815479808447E+08    1.700000  1.239332  4.002968  7.4674550E-01  2.5110070E-01  3.1640248E-04  5.3431252E-06  1.0409182E-04  8.1674381E-04  4.6857100E-07  1.8159867E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1399  4.002968    0.000  2.065020  7.373243  5.1183680E-01  4.8620120E-01  4.6553123E-06  1.2365949E-06  1.1237326E-03  6.9187668E-05  5.6973164E-06  1.9121687E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.588E-04  2.527E-04  9.514E-01  1.155E+00  4.04E+02  0.00E+00  1.54E+02  0.544846  0.000274  0.0000000E+00  2.6621406927E-03       4.423     1.33    1.6517    1.9798   -0.1128   -0.0384    0.0014   -0.0206   -0.0081   -0.0014   -0.0216   -0.0177   -0.0621    0.0181         0   -0.3281
 30  6.452142395657985E+08    1.700000  1.243579  4.002348  7.4669460E-01  2.5114210E-01  3.1495570E-04  5.4997252E-06  1.0562741E-04  8.1670613E-04  4.9672501E-07  1.8115587E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1408  4.002348    0.000  2.067292  7.374733  5.0342630E-01  4.9461220E-01  4.6865973E-06  1.2451147E-06  1.1270996E-03  6.5768286E-05  5.1865193E-06  1.7479132E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.577E-04  2.515E-04  9.510E-01  1.157E+00  4.02E+02  0.00E+00  1.54E+02  0.547144  0.000277  0.0000000E+00  2.6621406927E-03       4.416     1.34    1.6411    1.9660   -0.1121   -0.0378    0.0017   -0.0198   -0.0078   -0.0014   -0.0201   -0.0177   -0.0617    0.0174         0   -0.3250
 31  6.642843792067150E+08    1.700000  1.247416  4.001641  7.4664050E-01  2.5118680E-01  3.1345137E-04  5.6560257E-06  1.0723210E-04  8.1666458E-04  5.2727077E-07  1.8068758E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1426  4.001641    0.000  2.068131  7.376134  4.9522130E-01  5.0281750E-01  4.6881728E-06  1.2458179E-06  1.1289170E-03  6.4014808E-05  4.8396798E-06  1.6323621E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.566E-04  2.497E-04  9.505E-01  1.158E+00  4.01E+02  0.00E+00  1.54E+02  0.549526  0.000279  0.0000000E+00  2.6621406927E-03       4.410     1.35    1.6315    1.9529   -0.1112   -0.0370    0.0020   -0.0188   -0.0074   -0.0014   -0.0184   -0.0177   -0.0612    0.0165         0   -0.3214
