line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  4.280732650000008E+08    1.100000  0.361580  3.846170  7.4882530E-01  2.4910240E-01  3.2461200E-04  3.9375610E-06  9.3690600E-05  8.1350330E-04  3.2217810E-07  1.8336890E-06  2.6710670E-04  2.1592110E-05  0.000E+00  0.0103  3.846170    0.000  2.040450  7.207760  6.7397360E-01  3.2394750E-01  1.8948100E-06  5.1833560E-07  4.7895890E-04  8.0139890E-04  2.0720100E-05  4.9771880E-09  2.6898480E-04  2.1765030E-05  0.000E+00  6.756E-06  8.209E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.82E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.455     1.03    3.8460    3.9050   -0.0731    0.3007    0.2042    0.4117    0.2135    0.0309    0.8756   -0.0592    0.1144   -0.3618         0   -0.0589
 11  4.724365949999995E+08    1.100000  0.363870  3.846160  7.4895600E-01  2.4896260E-01  3.2448820E-04  3.9362260E-06  9.3657350E-05  8.1323060E-04  3.2206030E-07  1.8329620E-06  2.6702520E-04  2.1584550E-05  0.000E+00  0.0092  3.846160    0.000  2.045220  7.209000  6.6613150E-01  3.3178930E-01  1.9042690E-06  5.2088630E-07  4.7914050E-04  7.9883280E-04  2.3801270E-05  5.7416500E-09  2.6908200E-04  2.1773910E-05  0.000E+00  6.541E-06  8.289E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.71E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.453     1.03    3.8403    3.8991   -0.0732    0.3007    0.2042    0.4117    0.2134    0.0309    0.8755   -0.0592    0.1144   -0.3617         0   -0.0588
 12  5.152155150000006E+08    1.100000  0.366090  3.846150  7.4907790E-01  2.4883070E-01  3.2437130E-04  3.9351320E-06  9.3625990E-05  8.1297310E-04  3.2194910E-07  1.8322760E-06  2.6694830E-04  2.1577410E-05  0.000E+00  0.0082  3.846150    0.000  2.049890  7.210210  6.5841560E-01  3.3950520E-01  1.9244920E-06  5.2651840E-07  4.7932660E-04  7.9604890E-04  2.7060640E-05  6.5815260E-09  2.6917400E-04  2.1782360E-05  0.000E+00  6.389E-06  8.356E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.61E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.451     1.03    3.8348    3.8935   -0.0732    0.3006    0.2042    0.4117    0.2134    0.0309    0.8754   -0.0592    0.1144   -0.3617         0   -0.0587
 13  5.579944250000005E+08    1.100000  0.368380  3.846120  7.4919670E-01  2.4870100E-01  3.2425590E-04  3.9342650E-06  9.3595110E-05  8.1271970E-04  3.2183970E-07  1.8316010E-06  2.6687260E-04  2.1570390E-05  0.000E+00  0.0071  3.846120    0.000  2.054620  7.211420  6.5061940E-01  3.4730140E-01  1.9441560E-06  5.3193230E-07  4.7955530E-04  7.9303170E-04  3.0533360E-05  7.4785960E-09  2.6926870E-04  2.1791040E-05  0.000E+00  6.245E-06  8.424E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.49E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.448     1.04    3.8291    3.8877   -0.0733    0.3006    0.2042    0.4117    0.2135    0.0309    0.8755   -0.0592    0.1144   -0.3618         0   -0.0587
 14  6.007733450000002E+08    1.100000  0.370660  3.846100  7.4931120E-01  2.4857480E-01  3.2414310E-04  3.9336950E-06  9.3565020E-05  8.1247250E-04  3.2173290E-07  1.8309420E-06  2.6679880E-04  2.1563540E-05  0.000E+00  0.0061  3.846100    0.000  2.059480  7.212660  6.4266960E-01  3.5525110E-01  1.9635110E-06  5.3726050E-07  4.7983300E-04  7.8965770E-04  3.4327150E-05  8.4620960E-09  2.6936330E-04  2.1799730E-05  0.000E+00  6.133E-06  8.479E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.41E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.446     1.04    3.8234    3.8819   -0.0734    0.3006    0.2042    0.4117    0.2134    0.0309    0.8755   -0.0592    0.1144   -0.3618         0   -0.0586
 15  6.419678649999996E+08    1.100000  0.372880  3.846080  7.4941920E-01  2.4845470E-01  3.2403520E-04  3.9334630E-06  9.3536330E-05  8.1223670E-04  3.2163120E-07  1.8303140E-06  2.6672830E-04  2.1557010E-05  0.000E+00  0.0054  3.846080    0.000  2.064230  7.213870  6.3490900E-01  3.6301130E-01  1.9750340E-06  5.4045230E-07  4.8017290E-04  7.8610560E-04  3.8246570E-05  9.4662580E-09  2.6945770E-04  2.1808390E-05  0.000E+00  5.989E-06  8.514E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.35E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.444     1.04    3.8178    3.8763   -0.0734    0.3006    0.2042    0.4117    0.2135    0.0309    0.8755   -0.0592    0.1144   -0.3618         0   -0.0585
 16  6.815779749999992E+08    1.100000  0.375050  3.846050  7.4952080E-01  2.4834080E-01  3.2393230E-04  3.9335950E-06  9.3509070E-05  8.1201250E-04  3.2153440E-07  1.8297170E-06  2.6666140E-04  2.1550800E-05  0.000E+00  0.0046  3.846050    0.000  2.068890  7.215040  6.2732990E-01  3.7059020E-01  1.9949960E-06  5.4596000E-07  4.8055070E-04  7.8235200E-04  4.2294600E-05  1.0532190E-08  2.6954770E-04  2.1816680E-05  0.000E+00  5.892E-06  8.558E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.29E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.442     1.04    3.8124    3.8708   -0.0735    0.3006    0.2042    0.4117    0.2135    0.0309    0.8755   -0.0592    0.1144   -0.3618         0   -0.0584
 17  7.227724850000011E+08    1.100000  0.377320  3.846020  7.4962250E-01  2.4822560E-01  3.2382740E-04  3.9341930E-06  9.3481430E-05  8.1178490E-04  3.2143610E-07  1.8291100E-06  2.6659340E-04  2.1544500E-05  0.000E+00  0.0038  3.846020    0.000  2.073800  7.216260  6.1936670E-01  3.7855320E-01  2.0132590E-06  5.5100320E-07  4.8103190E-04  7.7814690E-04  4.6743470E-05  1.1700920E-08  2.6964500E-04  2.1825620E-05  0.000E+00  5.823E-06  8.589E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.22E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.439     1.05    3.8067    3.8650   -0.0736    0.3006    0.2042    0.4118    0.2135    0.0309    0.8756   -0.0592    0.1144   -0.3618         0   -0.0583
 18  7.607981950000008E+08    1.100000  0.379460  3.845990  7.4971560E-01  2.4811960E-01  3.2373010E-04  3.9351940E-06  9.3455950E-05  8.1157480E-04  3.2134550E-07  1.8285510E-06  2.6653060E-04  2.1538690E-05  0.000E+00  0.0031  3.845990    0.000  2.078410  7.217410  6.1187570E-01  3.8604380E-01  2.0291600E-06  5.5539370E-07  4.8157060E-04  7.7384190E-04  5.1184250E-05  1.2866890E-08  2.6973410E-04  2.1833830E-05  0.000E+00  5.709E-06  8.617E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.19E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.437     1.05    3.8014    3.8596   -0.0737    0.3006    0.2042    0.4118    0.2135    0.0309    0.8757   -0.0592    0.1145   -0.3619         0   -0.0583
 19  8.004083049999995E+08    1.100000  0.381690  3.845960  7.4980980E-01  2.4801170E-01  3.2362990E-04  3.9367790E-06  9.3429910E-05  8.1135970E-04  3.2125270E-07  1.8279780E-06  2.6646640E-04  2.1532740E-05  0.000E+00  0.0025  3.845960    0.000  2.083270  7.218610  6.0403890E-01  3.9388040E-01  2.0490570E-06  5.6088990E-07  4.8223180E-04  7.6912490E-04  5.5960570E-05  1.4138420E-08  2.6983220E-04  2.1842830E-05  0.000E+00  5.591E-06  8.640E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.14E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.435     1.05    3.7958    3.8540   -0.0737    0.3006    0.2042    0.4119    0.2135    0.0309    0.8758   -0.0592    0.1145   -0.3619         0   -0.0582
 20  8.384340049999987E+08    1.100000  0.383850  3.845920  7.4989710E-01  2.4791080E-01  3.2353520E-04  3.9389190E-06  9.3405500E-05  8.1115770E-04  3.2116550E-07  1.8274390E-06  2.6640610E-04  2.1527150E-05  0.000E+00  0.0019  3.845920    0.000  2.088040  7.219790  5.9633230E-01  4.0158660E-01  2.0672930E-06  5.6592520E-07  4.8300610E-04  7.6402990E-04  6.0970730E-05  1.5469590E-08  2.6992420E-04  2.1851320E-05  0.000E+00  5.552E-06  8.659E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.08E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.432     1.06    3.7904    3.8485   -0.0738    0.3007    0.2042    0.4119    0.2136    0.0309    0.8759   -0.0593    0.1145   -0.3620         0   -0.0581
 21  8.764597149999989E+08    1.100000  0.386040  3.845890  7.4998320E-01  2.4781080E-01  3.2344010E-04  3.9417120E-06  9.3381240E-05  8.1095640E-04  3.2107870E-07  1.8269020E-06  2.6634600E-04  2.1521580E-05  0.000E+00  0.0014  3.845890    0.000  2.092940  7.220960  5.8853050E-01  4.0938810E-01  2.0915970E-06  5.7264260E-07  4.8392400E-04  7.5852540E-04  6.6248790E-05  1.6900660E-08  2.7001930E-04  2.1860080E-05  0.000E+00  5.483E-06  8.686E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.07E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.430     1.06    3.7849    3.8429   -0.0739    0.3007    0.2042    0.4120    0.2136    0.0309    0.8760   -0.0593    0.1145   -0.3620         0   -0.0580
 22  9.144854149999983E+08    1.100000  0.388260  3.845860  7.5006750E-01  2.4771230E-01  3.2334520E-04  3.9452440E-06  9.3357280E-05  8.1075690E-04  3.2099270E-07  1.8263690E-06  2.6628650E-04  2.1516070E-05  0.000E+00  0.0010  3.845860    0.000  2.097880  7.222150  5.8061990E-01  4.1729840E-01  2.1129410E-06  5.7849230E-07  4.8502980E-04  7.5255880E-04  7.1815740E-05  1.8391430E-08  2.7011770E-04  2.1869130E-05  0.000E+00  5.420E-06  8.689E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.99E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.428     1.06    3.7793    3.8373   -0.0740    0.3007    0.2042    0.4120    0.2136    0.0309    0.8761   -0.0593    0.1145   -0.3620         0   -0.0580
 23  9.509267150000000E+08    1.100000  0.390410  3.845830  7.5014350E-01  2.4762240E-01  3.2325680E-04  3.9494520E-06  9.3335330E-05  8.1057320E-04  3.2091350E-07  1.8258790E-06  2.6623160E-04  2.1510990E-05  0.000E+00  0.0006  3.845830    0.000  2.102700  7.223290  5.7292320E-01  4.2499460E-01  2.1297510E-06  5.8317930E-07  4.8629730E-04  7.4633230E-04  7.7447590E-05  1.9898290E-08  2.7021220E-04  2.1877840E-05  0.000E+00  5.335E-06  8.701E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.96E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.425     1.06    3.7740    3.8319   -0.0741    0.3007    0.2042    0.4121    0.2136    0.0309    0.8762   -0.0593    0.1145   -0.3621         0   -0.0579
 24  9.873679950000013E+08    1.100000  0.392580  3.845800  7.5021990E-01  2.4753200E-01  3.2316680E-04  3.9544360E-06  9.3313250E-05  8.1038760E-04  3.2083350E-07  1.8253830E-06  2.6617620E-04  2.1505860E-05  0.000E+00  0.0003  3.845800    0.000  2.107610  7.224450  5.6510650E-01  4.3281110E-01  2.1584260E-06  5.9107000E-07  4.8778740E-04  7.3956270E-04  8.3375710E-05  2.1527160E-08  2.7030820E-04  2.1886700E-05  0.000E+00  5.316E-06  8.714E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.90E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.423     1.07    3.7686    3.8264   -0.0741    0.3007    0.2042    0.4121    0.2137    0.0309    0.8762   -0.0593    0.1146   -0.3621         0   -0.0578
 25  1.022224894999999E+09    1.100000  0.394680  3.845780  7.5029340E-01  2.4744520E-01  3.2307900E-04  3.9599920E-06  9.3292050E-05  8.1020850E-04  3.2075640E-07  1.8249030E-06  2.6612280E-04  2.1500910E-05  0.000E+00  0.0001  3.845780    0.000  2.112390  7.225560  5.5751230E-01  4.4040480E-01  2.1805930E-06  5.9722390E-07  4.8949380E-04  7.3254230E-04  8.9324540E-05  2.3146210E-08  2.7040520E-04  2.1895620E-05  0.000E+00  5.239E-06  8.728E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.89E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.421     1.07    3.7633    3.8210   -0.0742    0.3007    0.2042    0.4121    0.2137    0.0309    0.8762   -0.0593    0.1146   -0.3621         0   -0.0577
 26  1.058666195000000E+09    1.100000  0.396890  3.845750  7.5036510E-01  2.4735930E-01  3.2299000E-04  3.9668340E-06  9.3271050E-05  8.1002940E-04  3.2067920E-07  1.8244240E-06  2.6606930E-04  2.1495960E-05  0.000E+00  0.0000  3.845750    0.000  2.117470  7.226730  5.4945420E-01  4.4846250E-01  2.2074210E-06  6.0463120E-07  4.9159770E-04  7.2458550E-04  9.5814750E-05  2.4921930E-08  2.7050840E-04  2.1905110E-05  0.000E+00  5.183E-06  8.733E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.88E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.418     1.07    3.7578    3.8154   -0.0743    0.3007    0.2042    0.4121    0.2137    0.0309    0.8763   -0.0593    0.1146   -0.3622         0   -0.0577
 27  1.093523095000000E+09    1.100000  0.399030  3.845720  7.5043500E-01  2.4727590E-01  3.2290230E-04  3.9742530E-06  9.3250690E-05  8.0985460E-04  3.2060390E-07  1.8239550E-06  2.6601710E-04  2.1491130E-05  0.000E+00  0.0000  3.845720    0.000  2.122400  7.227860  5.4169430E-01  4.5622210E-01  2.2288170E-06  6.1052920E-07  4.9391420E-04  7.1655810E-04  1.0210110E-04  2.6618260E-08  2.7060560E-04  2.1914090E-05  0.000E+00  5.142E-06  8.726E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.81E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.416     1.08    3.7524    3.8100   -0.0743    0.3007    0.2043    0.4122    0.2137    0.0309    0.8764   -0.0593    0.1146   -0.3622         0   -0.0576
 28  1.128379994999998E+09    1.100000  0.401190  3.845700  7.5050470E-01  2.4719260E-01  3.2281320E-04  3.9826440E-06  9.3230480E-05  8.0967930E-04  3.2052840E-07  1.8234840E-06  2.6596480E-04  2.1486290E-05  0.000E+00  0.0000  3.845700    0.000  2.127380  7.229000  5.3390960E-01  4.6400640E-01  2.2518370E-06  6.1687300E-07  4.9653670E-04  7.0820790E-04  1.0838420E-04  2.8320290E-08  2.7070690E-04  2.1923410E-05  0.000E+00  5.104E-06  8.718E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.81E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.414     1.08    3.7470    3.8045   -0.0744    0.3007    0.2042    0.4122    0.2137    0.0309    0.8764   -0.0593    0.1146   -0.3622         0   -0.0575
 29  1.161652495000002E+09    1.100000  0.403280  3.845670  7.5056370E-01  2.4712050E-01  3.2273300E-04  3.9917720E-06  9.3213000E-05  8.0952490E-04  3.2046190E-07  1.8230680E-06  2.6591880E-04  2.1482020E-05  0.000E+00  0.0000  3.845670    0.000  2.132170  7.230090  5.2645630E-01  4.7145930E-01  2.2754610E-06  6.2338180E-07  4.9934810E-04  6.9992570E-04  1.1435860E-04  2.9944940E-08  2.7080750E-04  2.1932660E-05  0.000E+00  5.024E-06  8.709E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.77E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.412     1.08    3.7418    3.7992   -0.0745    0.3007    0.2042    0.4122    0.2137    0.0309    0.8765   -0.0593    0.1146   -0.3622         0   -0.0574
 30  1.196509395000002E+09    1.100000  0.405470  3.845650  7.5063300E-01  2.4703780E-01  3.2264120E-04  4.0021670E-06  9.3193180E-05  8.0934860E-04  3.2038610E-07  1.8225940E-06  2.6586620E-04  2.1477160E-05  0.000E+00  0.0000  3.845650    0.000  2.137250  7.231260  5.1862450E-01  4.7929070E-01  2.3021180E-06  6.3072480E-07  5.0264260E-04  6.9091060E-04  1.2057090E-04  3.1641160E-08  2.7091680E-04  2.1942670E-05  0.000E+00  4.976E-06  8.699E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.76E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.409     1.08    3.7363    3.7937   -0.0746    0.3007    0.2042    0.4122    0.2137    0.0309    0.8765   -0.0593    0.1146   -0.3623         0   -0.0573
 31  1.231366295000000E+09    1.100000  0.407690  3.845630  7.5069420E-01  2.4696310E-01  3.2255420E-04  4.0138380E-06  9.3175310E-05  8.0918570E-04  3.2031600E-07  1.8221550E-06  2.6581760E-04  2.1472660E-05  0.000E+00  0.0000  3.845630    0.000  2.142380  7.232430  5.1076880E-01  4.8714600E-01  2.3308530E-06  6.3863870E-07  5.0632360E-04  6.8153910E-04  1.2671000E-04  3.3324310E-08  2.7102970E-04  2.1953010E-05  0.000E+00  4.926E-06  8.689E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.74E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.407     1.09    3.7308    3.7880   -0.0746    0.3007    0.2042    0.4123    0.2137    0.0309    0.8765   -0.0593    0.1146   -0.3623         0   -0.0573
 32  1.266223195000003E+09    1.100000  0.409940  3.845610  7.5075970E-01  2.4688420E-01  3.2246190E-04  4.0265520E-06  9.3156780E-05  8.0901430E-04  3.2024230E-07  1.8216920E-06  2.6576650E-04  2.1467930E-05  0.000E+00  0.0000  3.845610    0.000  2.147570  7.233620  5.0288960E-01  4.9502500E-01  2.3618630E-06  6.4717740E-07  5.1042240E-04  6.7180120E-04  1.3274770E-04  3.4986870E-08  2.7114640E-04  2.1963670E-05  0.000E+00  4.898E-06  8.678E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.71E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.405     1.09    3.7252    3.7823   -0.0747    0.3007    0.2042    0.4123    0.2137    0.0309    0.8765   -0.0593    0.1146   -0.3623         0   -0.0572
