line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 11  2.754394744089237E+08    1.600000  1.046301  3.984650  7.4654292E-01  2.5128426E-01  3.0427549E-04  8.4723408E-06  1.1488457E-04  8.1691469E-04  3.3540241E-07  1.7973111E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1191  3.984650    0.000  2.023702  7.324920  6.6097717E-01  3.3699483E-01  3.1395252E-06  8.4578461E-07  7.3436765E-04  4.3021759E-04  9.7540603E-05  2.7622394E-08  2.6812711E-04  2.1686908E-05  0.000E+00  9.637E-05  1.960E-04  9.787E-01  1.067E+00  2.20E+02  0.00E+00  8.27E+01  0.261068  0.000117  0.0000000E+00  1.3726934249E-03       4.493     1.19    2.1342    2.3787   -0.0820   -0.0185    0.0107    0.0044    0.0026   -0.0012    0.0235   -0.0174   -0.0499   -0.0036         0   -0.2445
 12  3.011868278416283E+08    1.600000  1.050211  3.984455  7.4647197E-01  2.5134637E-01  3.0185421E-04  8.7626786E-06  1.1740603E-04  8.1691196E-04  3.3842545E-07  1.7909329E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1207  3.984455    0.000  2.026152  7.326427  6.5267758E-01  3.4529875E-01  3.2638344E-06  8.7939758E-07  7.6165320E-04  4.0237854E-04  9.3767224E-05  2.6508890E-08  2.6812711E-04  2.1686908E-05  0.000E+00  9.561E-05  1.935E-04  9.785E-01  1.068E+00  2.19E+02  0.00E+00  8.26E+01  0.261922  0.000118  0.0000000E+00  1.3726934249E-03       4.489     1.19    2.1245    2.3680   -0.0820   -0.0183    0.0108    0.0047    0.0028   -0.0012    0.0241   -0.0174   -0.0498   -0.0039         0   -0.2436
 13  3.258013890877488E+08    1.600000  1.054525  3.984523  7.4640265E-01  2.5140721E-01  2.9963681E-04  9.0158678E-06  1.1972885E-04  8.1690900E-04  3.4164524E-07  1.7849648E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1202  3.984523    0.000  2.029824  7.328221  6.4452752E-01  3.5345303E-01  3.4002886E-06  9.1629414E-07  7.8750213E-04  3.7631135E-04  8.9834186E-05  2.5397009E-08  2.6812711E-04  2.1686908E-05  0.000E+00  9.515E-05  1.917E-04  9.784E-01  1.068E+00  2.19E+02  0.00E+00  8.24E+01  0.262870  0.000119  0.0000000E+00  1.3726934249E-03       4.485     1.20    2.1137    2.3575   -0.0823   -0.0184    0.0108    0.0046    0.0027   -0.0012    0.0239   -0.0174   -0.0498   -0.0038         0   -0.2438
 14  3.524071330986728E+08    1.600000  1.058726  3.984276  7.4633460E-01  2.5146705E-01  2.9759283E-04  9.2406362E-06  1.2187931E-04  8.1690582E-04  3.4507385E-07  1.7793680E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1209  3.984276    0.000  2.032142  7.329720  6.3621324E-01  3.6177110E-01  3.5166941E-06  9.4790120E-07  8.1086083E-04  3.5347021E-04  8.5532842E-05  2.4163038E-08  2.6812711E-04  2.1686908E-05  0.000E+00  9.429E-05  1.894E-04  9.782E-01  1.069E+00  2.18E+02  0.00E+00  8.28E+01  0.263757  0.000120  0.0000000E+00  1.3726934249E-03       4.480     1.21    2.1032    2.3459   -0.0823   -0.0181    0.0109    0.0050    0.0029   -0.0012    0.0246   -0.0174   -0.0496   -0.0041         0   -0.2427
 15  3.778331754968514E+08    1.600000  1.063041  3.984196  7.4626662E-01  2.5152690E-01  2.9565975E-04  9.4469535E-06  1.2391990E-04  8.1690236E-04  3.4880162E-07  1.7739983E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1208  3.984196    0.000  2.035318  7.331417  6.2785129E-01  3.7013710E-01  3.6465658E-06  9.8315993E-07  8.3465792E-04  3.3037075E-04  8.0949833E-05  2.2876035E-08  2.6812711E-04  2.1686908E-05  0.000E+00  9.376E-05  1.876E-04  9.780E-01  1.069E+00  2.18E+02  0.00E+00  8.27E+01  0.264900  0.000122  0.0000000E+00  1.3726934249E-03       4.475     1.21    2.0924    2.3347   -0.0825   -0.0181    0.0110    0.0051    0.0030   -0.0012    0.0249   -0.0174   -0.0496   -0.0042         0   -0.2423
 16  4.027157999784577E+08    1.600000  1.067060  3.983987  7.4619819E-01  2.5158703E-01  2.9381472E-04  9.6398591E-06  1.2587186E-04  8.1689840E-04  3.5291381E-07  1.7688141E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1218  3.983987    0.000  2.037849  7.332980  6.1960345E-01  3.7838858E-01  3.7653596E-06  1.0154814E-06  8.5732808E-04  3.0893148E-04  7.5990940E-05  2.1471564E-08  2.6812711E-04  2.1686908E-05  0.000E+00  9.319E-05  1.856E-04  9.778E-01  1.070E+00  2.17E+02  0.00E+00  8.26E+01  0.266018  0.000123  0.0000000E+00  1.3726934249E-03       4.470     1.22    2.0823    2.3237   -0.0826   -0.0178    0.0111    0.0055    0.0031   -0.0012    0.0255   -0.0174   -0.0494   -0.0045         0   -0.2413
 17  4.273226598242924E+08    1.600000  1.071437  3.983882  7.4613106E-01  2.5164597E-01  2.9208668E-04  9.8178060E-06  1.2770317E-04  8.1689411E-04  3.5736048E-07  1.7639113E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1209  3.983882    0.000  2.041005  7.334655  6.1136590E-01  3.8662975E-01  3.8894751E-06  1.0491995E-06  8.7864139E-04  2.8903500E-04  7.1031056E-05  2.0084033E-08  2.6812711E-04  2.1686908E-05  0.000E+00  9.264E-05  1.841E-04  9.776E-01  1.071E+00  2.16E+02  0.00E+00  8.25E+01  0.267099  0.000124  0.0000000E+00  1.3726934249E-03       4.465     1.23    2.0714    2.3122   -0.0827   -0.0177    0.0111    0.0056    0.0032   -0.0012    0.0258   -0.0174   -0.0493   -0.0046         0   -0.2408
 18  4.520402455904708E+08    1.600000  1.075636  3.983754  7.4606187E-01  2.5170657E-01  2.9037398E-04  9.9927420E-06  1.2951996E-04  8.1688897E-04  3.6249356E-07  1.7590144E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1218  3.983754    0.000  2.044194  7.336430  6.0307320E-01  3.9492593E-01  4.0077721E-06  1.0814649E-06  8.9898736E-04  2.7046796E-04  6.5843479E-05  1.8627709E-08  2.6812711E-04  2.1686908E-05  0.000E+00  9.220E-05  1.827E-04  9.774E-01  1.072E+00  2.16E+02  0.00E+00  8.29E+01  0.268157  0.000125  0.0000000E+00  1.3726934249E-03       4.461     1.23    2.0609    2.3011   -0.0829   -0.0176    0.0112    0.0058    0.0033   -0.0011    0.0262   -0.0174   -0.0492   -0.0048         0   -0.2402
 19  4.775698520039406E+08    1.600000  1.080841  3.983787  7.4599416E-01  2.5176559E-01  2.8875198E-04  1.0159226E-05  1.3123982E-04  8.1688306E-04  3.6829501E-07  1.7543559E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1202  3.983787    0.000  2.047874  7.338268  5.9474250E-01  4.0325975E-01  4.1262579E-06  1.1137647E-06  9.1699360E-04  2.5426829E-04  6.0981447E-05  1.7276226E-08  2.6812711E-04  2.1686908E-05  0.000E+00  9.166E-05  1.813E-04  9.772E-01  1.072E+00  2.15E+02  0.00E+00  8.28E+01  0.269530  0.000127  0.0000000E+00  1.3726934249E-03       4.456     1.24    2.0479    2.2882   -0.0832   -0.0176    0.0112    0.0058    0.0033   -0.0011    0.0261   -0.0174   -0.0493   -0.0048         0   -0.2403
 20  5.014142657683644E+08    1.600000  1.084841  3.983471  7.4592542E-01  2.5182590E-01  2.8715704E-04  1.0319221E-05  1.3293513E-04  8.1687651E-04  3.7463300E-07  1.7497306E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1215  3.983471    0.000  2.050333  7.339830  5.8642895E-01  4.1157636E-01  4.2284779E-06  1.1416656E-06  9.3563430E-04  2.3748842E-04  5.5994228E-05  1.5866591E-08  2.6812711E-04  2.1686908E-05  0.000E+00  9.103E-05  1.798E-04  9.770E-01  1.073E+00  2.14E+02  0.00E+00  8.28E+01  0.270636  0.000128  0.0000000E+00  1.3726934249E-03       4.451     1.25    2.0379    2.2767   -0.0831   -0.0173    0.0113    0.0063    0.0035   -0.0011    0.0270   -0.0174   -0.0490   -0.0052         0   -0.2388
 21  5.252564876680893E+08    1.600000  1.088920  3.983177  7.4585575E-01  2.5188697E-01  2.8558059E-04  1.0476866E-05  1.3461159E-04  8.1686881E-04  3.8186748E-07  1.7451328E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1223  3.983177    0.000  2.052805  7.341405  5.7819876E-01  4.1980942E-01  4.3272579E-06  1.1687086E-06  9.5241650E-04  2.2256989E-04  5.1292105E-05  1.4543199E-08  2.6812711E-04  2.1686908E-05  0.000E+00  9.046E-05  1.783E-04  9.767E-01  1.074E+00  2.13E+02  0.00E+00  8.27E+01  0.271717  0.000129  0.0000000E+00  1.3726934249E-03       4.445     1.25    2.0277    2.2652   -0.0831   -0.0170    0.0115    0.0067    0.0037   -0.0011    0.0278   -0.0174   -0.0488   -0.0056         0   -0.2375
 22  5.491889070020149E+08    1.600000  1.093588  3.983091  7.4578685E-01  2.5194698E-01  2.8404158E-04  1.0632131E-05  1.3624721E-04  8.1685968E-04  3.9027433E-07  1.7406299E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1219  3.983091    0.000  2.056384  7.343270  5.6985393E-01  4.2815696E-01  4.4338564E-06  1.1978077E-06  9.6800280E-04  2.0869565E-04  4.6918716E-05  1.3322837E-08  2.6812711E-04  2.1686908E-05  0.000E+00  9.000E-05  1.772E-04  9.765E-01  1.075E+00  2.13E+02  0.00E+00  8.32E+01  0.273029  0.000131  0.0000000E+00  1.3726934249E-03       4.440     1.26    2.0160    2.2531   -0.0833   -0.0169    0.0115    0.0069    0.0037   -0.0011    0.0281   -0.0174   -0.0487   -0.0057         0   -0.2371
 23  5.720178855384035E+08    1.600000  1.097911  3.982950  7.4571738E-01  2.5200814E-01  2.8253408E-04  1.0779912E-05  1.3785414E-04  8.1684994E-04  3.9910838E-07  1.7361723E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1215  3.982950    0.000  2.059791  7.345075  5.6151651E-01  4.3649705E-01  4.5347310E-06  1.2253693E-06  9.8325617E-04  1.9512260E-04  4.2639743E-05  1.2119222E-08  2.6812711E-04  2.1686908E-05  0.000E+00  8.964E-05  1.761E-04  9.762E-01  1.075E+00  2.12E+02  0.00E+00  8.31E+01  0.274373  0.000133  0.0000000E+00  1.3726934249E-03       4.436     1.27    2.0052    2.2416   -0.0834   -0.0168    0.0116    0.0071    0.0038   -0.0011    0.0285   -0.0174   -0.0486   -0.0059         0   -0.2364
 24  5.940956587505885E+08    1.600000  1.101669  3.982453  7.4564849E-01  2.5206879E-01  2.8106099E-04  1.0923333E-05  1.3942579E-04  8.1683901E-04  4.0881283E-07  1.7317890E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1224  3.982453    0.000  2.061603  7.346433  5.5332745E-01  4.4468853E-01  4.6172398E-06  1.2480037E-06  9.9718716E-04  1.8274588E-04  3.8727836E-05  1.1016478E-08  2.6812711E-04  2.1686908E-05  0.000E+00  8.884E-05  1.747E-04  9.761E-01  1.076E+00  2.11E+02  0.00E+00  8.30E+01  0.275143  0.000134  0.0000000E+00  1.3726934249E-03       4.430     1.28    1.9958    2.2300   -0.0832   -0.0162    0.0118    0.0079    0.0042   -0.0011    0.0299   -0.0174   -0.0483   -0.0066         0   -0.2342
 25  6.156898695334407E+08    1.600000  1.106150  3.982424  7.4557934E-01  2.5212959E-01  2.7959741E-04  1.1065160E-05  1.4098855E-04  8.1682648E-04  4.1972108E-07  1.7274079E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1212  3.982424    0.000  2.065661  7.348365  5.4506161E-01  4.5295664E-01  4.7189852E-06  1.2758187E-06  1.0101755E-03  1.7115430E-04  3.5092199E-05  9.9974256E-09  2.6812711E-04  2.1686908E-05  0.000E+00  8.855E-05  1.739E-04  9.759E-01  1.077E+00  2.11E+02  0.00E+00  8.30E+01  0.276327  0.000135  0.0000000E+00  1.3726934249E-03       4.425     1.28    1.9846    2.2187   -0.0835   -0.0162    0.0119    0.0079    0.0042   -0.0011    0.0301   -0.0174   -0.0482   -0.0066         0   -0.2340
 26  6.379433983903359E+08    1.600000  1.110472  3.982099  7.4550834E-01  2.5219217E-01  2.7810785E-04  1.1208180E-05  1.4258097E-04  8.1681197E-04  4.3212070E-07  1.7229175E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1208  3.982099    0.000  2.068436  7.349969  5.3674204E-01  4.6127817E-01  4.8021336E-06  1.2986245E-06  1.0213999E-03  1.6124497E-04  3.1844095E-05  9.0884855E-09  2.6812711E-04  2.1686908E-05  0.000E+00  8.791E-05  1.728E-04  9.757E-01  1.077E+00  2.10E+02  0.00E+00  8.30E+01  0.277345  0.000137  0.0000000E+00  1.3726934249E-03       4.420     1.29    1.9738    2.2064   -0.0834   -0.0158    0.0120    0.0084    0.0044   -0.0010    0.0310   -0.0174   -0.0480   -0.0071         0   -0.2326
 27  6.600507437456203E+08    1.600000  1.114858  3.981887  7.4543802E-01  2.5225406E-01  2.7663342E-04  1.1348836E-05  1.4415886E-04  8.1679537E-04  4.4598049E-07  1.7184410E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1212  3.981887    0.000  2.071870  7.351795  5.2847798E-01  4.6954410E-01  4.8814962E-06  1.3204414E-06  1.0313523E-03  1.5247158E-04  2.8940221E-05  8.2779633E-09  2.6812711E-04  2.1686908E-05  0.000E+00  8.742E-05  1.717E-04  9.754E-01  1.078E+00  2.09E+02  0.00E+00  8.34E+01  0.278731  0.000138  0.0000000E+00  1.3726934249E-03       4.415     1.30    1.9629    2.1945   -0.0835   -0.0156    0.0121    0.0087    0.0046   -0.0010    0.0316   -0.0174   -0.0478   -0.0073         0   -0.2316
 28  6.826614046124277E+08    1.600000  1.119355  3.981545  7.4536268E-01  2.5232077E-01  2.7507413E-04  1.1494204E-05  1.4583182E-04  8.1677583E-04  4.6195415E-07  1.7136564E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1211  3.981545    0.000  2.074616  7.353522  5.2013404E-01  4.7788960E-01  4.9548016E-06  1.3405970E-06  1.0402807E-03  1.4471002E-04  2.6215278E-05  7.5148604E-09  2.6812711E-04  2.1686908E-05  0.000E+00  8.684E-05  1.705E-04  9.751E-01  1.079E+00  2.09E+02  0.00E+00  8.34E+01  0.279822  0.000140  0.0000000E+00  1.3726934249E-03       4.409     1.31    1.9516    2.1817   -0.0835   -0.0152    0.0123    0.0093    0.0048   -0.0010    0.0326   -0.0174   -0.0476   -0.0078         0   -0.2301
 29  7.039740499689368E+08    1.600000  1.123728  3.981255  7.4528994E-01  2.5238533E-01  2.7359157E-04  1.1629161E-05  1.4742662E-04  8.1675548E-04  4.7833584E-07  1.7090594E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1204  3.981255    0.000  2.077744  7.355267  5.1187332E-01  4.8615194E-01  5.0354862E-06  1.3627400E-06  1.0490951E-03  1.3680123E-04  2.3772205E-05  6.8312911E-09  2.6812711E-04  2.1686908E-05  0.000E+00  8.630E-05  1.696E-04  9.749E-01  1.080E+00  2.08E+02  0.00E+00  8.34E+01  0.280942  0.000141  0.0000000E+00  1.3726934249E-03       4.403     1.32    1.9407    2.1695   -0.0835   -0.0149    0.0124    0.0097    0.0050   -0.0010    0.0334   -0.0174   -0.0474   -0.0082         0   -0.2288
 30  7.250152411505851E+08    1.600000  1.127816  3.980795  7.4521598E-01  2.5245124E-01  2.7208462E-04  1.1764260E-05  1.4905086E-04  8.1673213E-04  4.9670413E-07  1.7043413E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1209  3.980795    0.000  2.080505  7.356868  5.0350947E-01  4.9451722E-01  5.1030797E-06  1.3813415E-06  1.0574921E-03  1.2920526E-04  2.1526910E-05  6.1983814E-09  2.6812711E-04  2.1686908E-05  0.000E+00  8.568E-05  1.684E-04  9.747E-01  1.081E+00  2.07E+02  0.00E+00  8.33E+01  0.282127  0.000143  0.0000000E+00  1.3726934249E-03       4.397     1.32    1.9305    2.1572   -0.0834   -0.0144    0.0127    0.0105    0.0053   -0.0009    0.0348   -0.0174   -0.0470   -0.0088         0   -0.2268
 31  7.460965833081487E+08    1.600000  1.131674  3.980280  7.4514188E-01  2.5251745E-01  2.7059232E-04  1.1895024E-05  1.5066325E-04  8.1670683E-04  5.1623056E-07  1.6996196E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1220  3.980280    0.000  2.082526  7.358414  4.9527037E-01  5.0275758E-01  5.1528202E-06  1.3952179E-06  1.0645873E-03  1.2286736E-04  1.9556799E-05  5.6426121E-09  2.6812711E-04  2.1686908E-05  0.000E+00  8.506E-05  1.669E-04  9.745E-01  1.081E+00  2.07E+02  0.00E+00  8.33E+01  0.283355  0.000144  0.0000000E+00  1.3726934249E-03       4.392     1.33    1.9208    2.1454   -0.0832   -0.0138    0.0130    0.0113    0.0057   -0.0009    0.0363   -0.0174   -0.0466   -0.0096         0   -0.2246
 32  7.659920716290823E+08    1.600000  1.136348  3.980018  7.4506741E-01  2.5258421E-01  2.6910866E-04  1.2021808E-05  1.5227082E-04  8.1667932E-04  5.3706720E-07  1.6948717E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.1195  3.980018    0.000  2.086458  7.360234  4.8696784E-01  5.1106149E-01  5.2354107E-06  1.4177424E-06  1.0717633E-03  1.1625589E-04  1.7721667E-05  5.1271085E-09  2.6812711E-04  2.1686908E-05  0.000E+00  8.454E-05  1.664E-04  9.742E-01  1.083E+00  2.06E+02  0.00E+00  8.38E+01  0.284661  0.000146  0.0000000E+00  1.3726934249E-03       4.386     1.34    1.9091    2.1325   -0.0832   -0.0136    0.0131    0.0117    0.0059   -0.0009    0.0370   -0.0174   -0.0464   -0.0099         0   -0.2234
