line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 14  3.451178632589719E+08    1.500000  0.945793  3.967335  7.4691189E-01  2.5101074E-01  3.1952633E-04  5.1845877E-06  1.0056152E-04  8.1692060E-04  3.2859570E-07  1.8280753E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0927  3.967335    0.000  2.051660  7.313004  6.3756425E-01  3.6040139E-01  2.4965349E-06  6.6323960E-07  7.0185776E-04  4.3972727E-04  1.2805955E-04  3.6445655E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.399E-06  1.252E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.15E+00  0.000000  0.000140  0.0000000E+00  0.0000000000E+00       4.491     1.15    2.3855    2.5606   -0.0646    0.0025    0.0204    0.0337    0.0152    0.0008    0.0756   -0.0175   -0.0360   -0.0290         0   -0.1751
 15  3.686279740602143E+08    1.500000  0.949185  3.967427  7.4689655E-01  2.5102453E-01  3.1908492E-04  5.2305291E-06  1.0102871E-04  8.1691986E-04  3.2940660E-07  1.8268435E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0922  3.967427    0.000  2.055308  7.314623  6.2950053E-01  3.6847004E-01  2.6171355E-06  6.9535365E-07  7.3102440E-04  4.1249359E-04  1.2136678E-04  3.4626493E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.360E-06  1.218E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.12E+00  0.000000  0.000141  0.0000000E+00  0.0000000000E+00       4.488     1.16    2.3770    2.5524   -0.0648    0.0024    0.0204    0.0335    0.0151    0.0008    0.0753   -0.0175   -0.0361   -0.0288         0   -0.1754
 16  3.921373428552287E+08    1.500000  0.952594  3.967500  7.4688133E-01  2.5103828E-01  3.1866986E-04  5.2721900E-06  1.0146964E-04  8.1691906E-04  3.3025437E-07  1.8256685E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0921  3.967500    0.000  2.058953  7.316249  6.2135617E-01  3.7661927E-01  2.7390616E-06  7.2781905E-07  7.6053935E-04  3.8580700E-04  1.1366766E-04  3.2510662E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.323E-06  1.185E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.10E+00  0.000000  0.000143  0.0000000E+00  0.0000000000E+00       4.484     1.16    2.3685    2.5441   -0.0651    0.0023    0.0203    0.0333    0.0150    0.0008    0.0751   -0.0175   -0.0362   -0.0287         0   -0.1756
 17  4.155839648900590E+08    1.500000  0.956034  3.967566  7.4686661E-01  2.5105162E-01  3.1828856E-04  5.3092221E-06  1.0187608E-04  8.1691826E-04  3.3111262E-07  1.8245749E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0919  3.967566    0.000  2.062674  7.317902  6.1309473E-01  3.8488574E-01  2.8636914E-06  7.6102115E-07  7.9019872E-04  3.5956033E-04  1.0532116E-04  3.0203657E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.291E-06  1.156E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.08E+00  0.000000  0.000144  0.0000000E+00  0.0000000000E+00       4.481     1.16    2.3599    2.5357   -0.0653    0.0022    0.0203    0.0332    0.0150    0.0008    0.0749   -0.0175   -0.0362   -0.0286         0   -0.1758
 18  4.390923936255038E+08    1.500000  0.959504  3.967614  7.4685173E-01  2.5106516E-01  3.1792097E-04  5.3438486E-06  1.0226906E-04  8.1691739E-04  3.3201823E-07  1.8235080E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0918  3.967614    0.000  2.066412  7.319575  6.0472857E-01  3.9325691E-01  2.9878540E-06  7.9410464E-07  8.1955782E-04  3.3405495E-04  9.6552611E-05  2.7763820E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.260E-06  1.128E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.06E+00  0.000000  0.000145  0.0000000E+00  0.0000000000E+00       4.478     1.17    2.3512    2.5271   -0.0656    0.0021    0.0202    0.0331    0.0149    0.0007    0.0747   -0.0175   -0.0363   -0.0285         0   -0.1759
 19  4.604039707648121E+08    1.500000  0.962702  3.967656  7.4683763E-01  2.5107804E-01  3.1758868E-04  5.3742812E-06  1.0262523E-04  8.1691654E-04  3.3290779E-07  1.8225330E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0917  3.967656    0.000  2.069910  7.321121  5.9702141E-01  4.0096845E-01  3.1011607E-06  8.2432713E-07  8.4577986E-04  3.1148680E-04  8.8491583E-05  2.5515728E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.230E-06  1.103E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.04E+00  0.000000  0.000146  0.0000000E+00  0.0000000000E+00       4.475     1.17    2.3432    2.5193   -0.0658    0.0020    0.0202    0.0330    0.0149    0.0007    0.0746   -0.0175   -0.0363   -0.0284         0   -0.1760
 20  4.832115991170103E+08    1.500000  0.966118  3.967665  7.4682336E-01  2.5109111E-01  3.1726670E-04  5.4030102E-06  1.0297118E-04  8.1691565E-04  3.3383851E-07  1.8215788E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0916  3.967665    0.000  2.073659  7.322792  5.8869890E-01  4.0929559E-01  3.2194256E-06  8.5586668E-07  8.7297799E-04  2.8827073E-04  7.9925071E-05  2.3113541E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.203E-06  1.078E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.02E+00  0.000000  0.000147  0.0000000E+00  0.0000000000E+00       4.472     1.18    2.3347    2.5107   -0.0660    0.0020    0.0202    0.0330    0.0149    0.0007    0.0746   -0.0175   -0.0363   -0.0284         0   -0.1760
 21  5.060188408621902E+08    1.500000  0.969585  3.967680  7.4680925E-01  2.5110407E-01  3.1696182E-04  5.4295376E-06  1.0329948E-04  8.1691473E-04  3.3478635E-07  1.8206667E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0915  3.967680    0.000  2.077455  7.324489  5.8027943E-01  4.1771950E-01  3.3354504E-06  8.8682038E-07  8.9911352E-04  2.6601736E-04  7.1629910E-05  2.0775747E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.179E-06  1.054E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.01E+00  0.000000  0.000148  0.0000000E+00  0.0000000000E+00       4.468     1.18    2.3260    2.5020   -0.0662    0.0019    0.0202    0.0330    0.0149    0.0007    0.0745   -0.0175   -0.0363   -0.0284         0   -0.1760
 22  5.272666403574072E+08    1.500000  0.972858  3.967689  7.4679591E-01  2.5111634E-01  3.1668492E-04  5.4530655E-06  1.0359827E-04  8.1691384E-04  3.3570732E-07  1.8198310E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0914  3.967689    0.000  2.081100  7.326105  5.7229990E-01  4.2570302E-01  3.4428140E-06  9.1549445E-07  9.2253920E-04  2.4601418E-04  6.4249555E-05  1.8690336E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.157E-06  1.033E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.92E-01  0.000000  0.000149  0.0000000E+00  0.0000000000E+00       4.465     1.19    2.3179    2.4939   -0.0664    0.0019    0.0201    0.0329    0.0149    0.0007    0.0745   -0.0175   -0.0363   -0.0284         0   -0.1760
 23  5.485748306053106E+08    1.500000  0.976170  3.967686  7.4678241E-01  2.5112879E-01  3.1641537E-04  5.4754463E-06  1.0388970E-04  8.1691291E-04  3.3666236E-07  1.8190106E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0913  3.967686    0.000  2.084795  7.327748  5.6422808E-01  4.3377871E-01  3.5455124E-06  9.4293273E-07  9.4476094E-04  2.2701309E-04  5.7274549E-05  1.6713358E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.134E-06  1.012E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.77E-01  0.000000  0.000150  0.0000000E+00  0.0000000000E+00       4.462     1.19    2.3096    2.4855   -0.0666    0.0019    0.0201    0.0329    0.0149    0.0007    0.0745   -0.0175   -0.0363   -0.0284         0   -0.1759
 24  5.696775778363941E+08    1.500000  0.979509  3.967682  7.4676938E-01  2.5114084E-01  3.1616455E-04  5.4958046E-06  1.0416140E-04  8.1691197E-04  3.3760626E-07  1.8182409E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0912  3.967682    0.000  2.088588  7.329407  5.5610054E-01  4.4190977E-01  3.6459168E-06  9.6978114E-07  9.6567812E-04  2.0900625E-04  5.0831180E-05  1.4880445E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.114E-06  9.936E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.66E-01  0.000000  0.000152  0.0000000E+00  0.0000000000E+00       4.458     1.20    2.3012    2.4771   -0.0668    0.0019    0.0201    0.0329    0.0149    0.0007    0.0745   -0.0175   -0.0363   -0.0284         0   -0.1759
 25  5.902876349930819E+08    1.500000  0.982965  3.967718  7.4675679E-01  2.5115250E-01  3.1593045E-04  5.5143894E-06  1.0441543E-04  8.1691105E-04  3.3853833E-07  1.8175171E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0902  3.967718    0.000  2.092831  7.331037  5.4803705E-01  4.4997664E-01  3.7429997E-06  9.9575576E-07  9.8496787E-04  1.9230474E-04  4.4982801E-05  1.3211452E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.095E-06  9.754E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.54E-01  0.000000  0.000153  0.0000000E+00  0.0000000000E+00       4.455     1.20    2.2926    2.4686   -0.0671    0.0018    0.0201    0.0329    0.0149    0.0007    0.0744   -0.0175   -0.0364   -0.0283         0   -0.1760
 26  6.108972413754387E+08    1.500000  0.986280  3.967695  7.4674430E-01  2.5116408E-01  3.1570613E-04  5.5318136E-06  1.0465928E-04  8.1691011E-04  3.3948031E-07  1.8168184E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0901  3.967695    0.000  2.096747  7.332735  5.3978345E-01  4.5823335E-01  3.8354981E-06  1.0205230E-06  1.0032877E-03  1.7631817E-04  3.9560625E-05  1.1658901E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.079E-06  9.588E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.45E-01  0.000000  0.000154  0.0000000E+00  0.0000000000E+00       4.452     1.21    2.2843    2.4601   -0.0673    0.0018    0.0201    0.0329    0.0149    0.0007    0.0745   -0.0175   -0.0364   -0.0283         0   -0.1758
 27  6.313856648588872E+08    1.500000  0.989512  3.967634  7.4673256E-01  2.5117499E-01  3.1550169E-04  5.5473618E-06  1.0488187E-04  8.1690921E-04  3.4038259E-07  1.8161772E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0899  3.967634    0.000  2.100401  7.334452  5.3159480E-01  4.6642473E-01  3.9213095E-06  1.0435207E-06  1.0196852E-03  1.6185532E-04  3.4865350E-05  1.0310656E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.061E-06  9.437E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.35E-01  0.000000  0.000155  0.0000000E+00  0.0000000000E+00       4.448     1.21    2.2762    2.4518   -0.0674    0.0019    0.0201    0.0330    0.0149    0.0007    0.0747   -0.0175   -0.0363   -0.0284         0   -0.1756
 28  6.519947508143573E+08    1.500000  0.993000  3.967616  7.4672031E-01  2.5118639E-01  3.1529483E-04  5.5627646E-06  1.0510746E-04  8.1690824E-04  3.4134032E-07  1.8155238E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0890  3.967616    0.000  2.104726  7.336194  5.2312269E-01  4.7489963E-01  4.0079403E-06  1.0667517E-06  1.0353497E-03  1.4797266E-04  3.0442045E-05  9.0347778E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.044E-06  9.275E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.25E-01  0.000000  0.000156  0.0000000E+00  0.0000000000E+00       4.445     1.22    2.2675    2.4429   -0.0676    0.0019    0.0201    0.0330    0.0149    0.0008    0.0748   -0.0175   -0.0363   -0.0284         0   -0.1754
 29  6.710577363629873E+08    1.500000  0.996164  3.967553  7.4670876E-01  2.5119714E-01  3.1510573E-04  5.5765505E-06  1.0531402E-04  8.1690732E-04  3.4225719E-07  1.8149225E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0888  3.967553    0.000  2.108640  7.337859  5.1512671E-01  4.8289795E-01  4.0837457E-06  1.0871068E-06  1.0487895E-03  1.3594080E-04  2.6772875E-05  7.9736960E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.029E-06  9.135E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.17E-01  0.000000  0.000157  0.0000000E+00  0.0000000000E+00       4.441     1.22    2.2596    2.4348   -0.0678    0.0019    0.0202    0.0331    0.0150    0.0008    0.0750   -0.0175   -0.0363   -0.0285         0   -0.1752
 30  6.896712515547416E+08    1.500000  0.999297  3.967497  7.4669767E-01  2.5120751E-01  3.1492871E-04  5.5891939E-06  1.0550766E-04  8.1690640E-04  3.4315306E-07  1.8143561E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0882  3.967497    0.000  2.112537  7.339519  5.0719983E-01  4.9082679E-01  4.1560269E-06  1.1065377E-06  1.0608403E-03  1.2505397E-04  2.3579719E-05  7.0478431E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.016E-06  9.003E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.12E-01  0.000000  0.000158  0.0000000E+00  0.0000000000E+00       4.438     1.22    2.2518    2.4267   -0.0679    0.0020    0.0202    0.0332    0.0150    0.0008    0.0752   -0.0175   -0.0362   -0.0286         0   -0.1749
 31  7.082244022064357E+08    1.500000  1.002438  3.967426  7.4668692E-01  2.5121755E-01  3.1476201E-04  5.6008649E-06  1.0569026E-04  8.1690550E-04  3.4403144E-07  1.8138194E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0878  3.967426    0.000  2.116499  7.341202  4.9916906E-01  4.9885958E-01  4.2247056E-06  1.1250153E-06  1.0718263E-03  1.1504605E-04  2.0752000E-05  6.2248927E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.002E-06  8.880E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.05E-01  0.000000  0.000160  0.0000000E+00  0.0000000000E+00       4.434     1.23    2.2439    2.4185   -0.0681    0.0020    0.0202    0.0333    0.0151    0.0008    0.0754   -0.0175   -0.0362   -0.0287         0   -0.1746
 32  7.278844183809448E+08    1.500000  1.005797  3.967345  7.4667653E-01  2.5122726E-01  3.1460483E-04  5.6116581E-06  1.0586269E-04  8.1690462E-04  3.4489179E-07  1.8133105E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.0874  3.967345    0.000  2.120832  7.343029  4.9052673E-01  5.0750365E-01  4.2933721E-06  1.1435076E-06  1.0823266E-03  1.0540134E-04  1.8128190E-05  5.4591833E-09  2.6812712E-04  2.1686906E-05  0.000E+00  9.902E-07  8.764E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.99E-01  0.000000  0.000161  0.0000000E+00  0.0000000000E+00       4.431     1.23    2.2355    2.4098   -0.0682    0.0021    0.0203    0.0335    0.0152    0.0008    0.0757   -0.0175   -0.0361   -0.0288         0   -0.1743
