line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  2.804571343951127E+08    1.600000  0.944257  3.932458  7.3805710E-01  2.5590040E-01  9.7849391E-04  1.1874618E-05  2.8232488E-04  2.4507751E-03  9.7097199E-07  5.5284602E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1130  3.932458  -14.531  1.987044  7.308354  6.6096549E-01  3.3289720E-01  7.2912869E-06  1.9637525E-06  1.7926083E-03  1.7075835E-03  3.5185188E-04  9.8712452E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.491E-04  2.073E-04  9.779E-01  1.025E+00  2.06E+02  0.00E+00  1.41E+02  0.265272  0.000093  0.0000000E+00  1.2565210447E-03       4.387     1.34    2.3894    2.4389   -0.0096    0.0608    0.0501    0.1015    0.0479    0.0060    0.2122   -0.0195   -0.0051   -0.0881         0   -0.0496
 11  3.090578347938663E+08    1.600000  0.947770  3.932134  7.3805705E-01  2.5590040E-01  9.7849390E-04  1.1874622E-05  2.8232488E-04  2.4507751E-03  9.7097200E-07  5.5284602E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1132  3.932134  -14.531  1.989254  7.309561  6.5274456E-01  3.4112703E-01  7.5480050E-06  2.0325444E-06  1.8535382E-03  1.6350876E-03  3.5443652E-04  9.9350319E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.480E-04  2.071E-04  9.779E-01  1.025E+00  2.06E+02  0.00E+00  1.41E+02  0.265340  0.000093  0.0000000E+00  1.2565210447E-03       4.382     1.35    2.3806    2.4294   -0.0093    0.0613    0.0503    0.1021    0.0482    0.0060    0.2137   -0.0195   -0.0048   -0.0886         0   -0.0488
 12  3.371657706976394E+08    1.600000  0.951224  3.931915  7.3805700E-01  2.5590040E-01  9.7849388E-04  1.1874635E-05  2.8232489E-04  2.4507751E-03  9.7097201E-07  5.5284601E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1139  3.931915  -14.531  1.991698  7.310994  6.4458392E-01  3.4929675E-01  7.8105932E-06  2.1030124E-06  1.9146355E-03  1.5652574E-03  3.5397546E-04  9.9161966E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.471E-04  2.068E-04  9.779E-01  1.025E+00  2.05E+02  0.00E+00  1.41E+02  0.265679  0.000094  0.0000000E+00  1.2565210447E-03       4.378     1.36    2.3719    2.4202   -0.0092    0.0616    0.0505    0.1025    0.0485    0.0060    0.2147   -0.0195   -0.0046   -0.0889         0   -0.0482
 13  3.663164562191460E+08    1.600000  0.955152  3.931637  7.3805689E-01  2.5590040E-01  9.7849380E-04  1.1874691E-05  2.8232493E-04  2.4507751E-03  9.7097207E-07  5.5284601E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1132  3.931637  -14.531  1.994184  7.312319  6.3631689E-01  3.5757301E-01  8.0930787E-06  2.1788580E-06  1.9753774E-03  1.4986893E-03  3.5044612E-04  9.8174285E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.461E-04  2.064E-04  9.778E-01  1.025E+00  2.04E+02  0.00E+00  1.41E+02  0.266215  0.000095  0.0000000E+00  1.2565210447E-03       4.373     1.36    2.3621    2.4097   -0.0090    0.0620    0.0508    0.1030    0.0488    0.0060    0.2159   -0.0196   -0.0044   -0.0894         0   -0.0476
 14  3.951310719639727E+08    1.600000  0.958722  3.931358  7.3805669E-01  2.5590040E-01  9.7849350E-04  1.1874872E-05  2.8232510E-04  2.4507751E-03  9.7097239E-07  5.5284597E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1145  3.931358  -14.531  1.996491  7.313754  6.2815098E-01  3.6574798E-01  8.3512434E-06  2.2483291E-06  2.0347009E-03  1.4355165E-03  3.4507422E-04  9.6585475E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.453E-04  2.058E-04  9.776E-01  1.025E+00  2.04E+02  0.00E+00  1.41E+02  0.266908  0.000096  0.0000000E+00  1.2565210447E-03       4.368     1.37    2.3532    2.4001   -0.0087    0.0624    0.0510    0.1035    0.0491    0.0060    0.2172   -0.0196   -0.0042   -0.0898         0   -0.0469
 15  4.253428396301010E+08    1.600000  0.963014  3.931125  7.3805643E-01  2.5590040E-01  9.7849265E-04  1.1875330E-05  2.8232560E-04  2.4507751E-03  9.7097363E-07  5.5284586E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1149  3.931125  -14.531  1.999097  7.315228  6.1985750E-01  3.7405046E-01  8.6260648E-06  2.3224910E-06  2.0923463E-03  1.3757615E-03  3.3807966E-04  9.4633336E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.444E-04  2.051E-04  9.775E-01  1.025E+00  2.03E+02  0.00E+00  1.41E+02  0.267788  0.000097  0.0000000E+00  1.2565210447E-03       4.363     1.38    2.3425    2.3887   -0.0086    0.0628    0.0512    0.1039    0.0493    0.0060    0.2182   -0.0196   -0.0040   -0.0902         0   -0.0463
 16  4.538170817431924E+08    1.600000  0.966460  3.930743  7.3805607E-01  2.5590040E-01  9.7849081E-04  1.1876232E-05  2.8232680E-04  2.4507751E-03  9.7097722E-07  5.5284560E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1153  3.930743  -14.531  2.001299  7.316613  6.1163461E-01  3.8228243E-01  8.8934879E-06  2.3944812E-06  2.1505445E-03  1.3157307E-03  3.3072019E-04  9.2535274E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.436E-04  2.044E-04  9.774E-01  1.025E+00  2.02E+02  0.00E+00  1.41E+02  0.268458  0.000098  0.0000000E+00  1.2565210447E-03       4.358     1.39    2.3338    2.3793   -0.0082    0.0634    0.0515    0.1047    0.0497    0.0061    0.2200   -0.0196   -0.0037   -0.0909         0   -0.0454
 17  4.815782159878572E+08    1.600000  0.970119  3.930382  7.3805560E-01  2.5590045E-01  9.7848704E-04  1.1877926E-05  2.8232942E-04  2.4507750E-03  9.7098636E-07  5.5284504E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1161  3.930382  -14.531  2.003570  7.317964  6.0356048E-01  3.9036527E-01  9.1597683E-06  2.4665008E-06  2.2063854E-03  1.2590943E-03  3.2261874E-04  9.0271210E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.428E-04  2.037E-04  9.772E-01  1.025E+00  2.02E+02  0.00E+00  1.41E+02  0.269329  0.000099  0.0000000E+00  1.2565210447E-03       4.353     1.39    2.3247    2.3693   -0.0078    0.0640    0.0519    0.1054    0.0501    0.0061    0.2217   -0.0197   -0.0033   -0.0915         0   -0.0446
 18  5.111037590788449E+08    1.600000  0.973723  3.929855  7.3805488E-01  2.5590055E-01  9.7847911E-04  1.1881195E-05  2.8233522E-04  2.4507750E-03  9.7100992E-07  5.5284378E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1171  3.929855  -14.531  2.005445  7.319289  5.9527958E-01  3.9865486E-01  9.4137427E-06  2.5351985E-06  2.2609722E-03  1.2056180E-03  3.1270407E-04  8.7450436E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.419E-04  2.025E-04  9.770E-01  1.026E+00  2.01E+02  0.00E+00  1.41E+02  0.270416  0.000100  0.0000000E+00  1.2565210447E-03       4.347     1.40    2.3157    2.3591   -0.0073    0.0648    0.0524    0.1065    0.0507    0.0061    0.2243   -0.0197   -0.0028   -0.0925         0   -0.0434
 19  5.386169898382963E+08    1.600000  0.977873  3.929661  7.3805401E-01  2.5590066E-01  9.7846615E-04  1.1886132E-05  2.8234515E-04  2.4507749E-03  9.7105623E-07  5.5284159E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1169  3.929661  -14.531  2.008089  7.320810  5.8703612E-01  4.0690718E-01  9.7092464E-06  2.6148912E-06  2.3163384E-03  1.1512215E-03  3.0274783E-04  8.4730264E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.411E-04  2.018E-04  9.768E-01  1.026E+00  2.00E+02  0.00E+00  1.41E+02  0.271084  0.000101  0.0000000E+00  1.2565210447E-03       4.342     1.41    2.3053    2.3482   -0.0071    0.0651    0.0525    0.1068    0.0509    0.0062    0.2251   -0.0198   -0.0027   -0.0928         0   -0.0429
 20  5.681182616104047E+08    1.600000  0.981751  3.929149  7.3805272E-01  2.5590092E-01  9.7844018E-04  1.1895251E-05  2.8236585E-04  2.4507748E-03  9.7116677E-07  5.5283695E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1175  3.929149  -14.531  2.010309  7.322210  5.7887599E-01  4.1507541E-01  9.9457804E-06  2.6791103E-06  2.3664610E-03  1.1040665E-03  2.9156887E-04  8.1568446E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.403E-04  2.010E-04  9.766E-01  1.026E+00  1.99E+02  0.00E+00  1.41E+02  0.272365  0.000102  0.0000000E+00  1.2565210447E-03       4.336     1.42    2.2956    2.3374   -0.0066    0.0660    0.0530    0.1079    0.0515    0.0062    0.2276   -0.0198   -0.0022   -0.0937         0   -0.0418
 21  5.974429919259785E+08    1.600000  0.985540  3.928411  7.3805091E-01  2.5590128E-01  9.7839720E-04  1.1909192E-05  2.8240132E-04  2.4507746E-03  9.7138166E-07  5.5282886E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1167  3.928411  -14.531  2.011466  7.323274  5.7065795E-01  4.2330137E-01  1.0185280E-05  2.7440649E-06  2.4155975E-03  1.0581064E-03  2.8031285E-04  7.8392157E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.391E-04  1.996E-04  9.764E-01  1.026E+00  1.99E+02  0.00E+00  1.41E+02  0.273170  0.000103  0.0000000E+00  1.2565210447E-03       4.330     1.43    2.2861    2.3264   -0.0058    0.0673    0.0537    0.1096    0.0524    0.0063    0.2314   -0.0199   -0.0015   -0.0952         0   -0.0402
 22  6.251408813892106E+08    1.600000  0.989598  3.928197  7.3804911E-01  2.5590179E-01  9.7834433E-04  1.1925215E-05  2.8244616E-04  2.4507743E-03  9.7168307E-07  5.5281849E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1178  3.928197  -14.531  2.014692  7.325003  5.6240319E-01  4.3156430E-01  1.0476367E-05  2.8229724E-06  2.4658723E-03  1.0108469E-03  2.6896353E-04  7.5312893E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.385E-04  1.990E-04  9.762E-01  1.026E+00  1.98E+02  0.00E+00  1.41E+02  0.274461  0.000104  0.0000000E+00  1.2565210447E-03       4.325     1.44    2.2760    2.3157   -0.0056    0.0676    0.0539    0.1100    0.0527    0.0063    0.2323   -0.0199   -0.0013   -0.0955         0   -0.0397
 23  6.544190234863847E+08    1.600000  0.993982  3.927737  7.3804658E-01  2.5590257E-01  9.7825900E-04  1.1949415E-05  2.8252031E-04  2.4507737E-03  9.7223262E-07  5.5280107E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1181  3.927737  -14.531  2.017070  7.326507  5.5427193E-01  4.3970300E-01  1.0722152E-05  2.8896945E-06  2.5110112E-03  9.7008880E-04  2.5702375E-04  7.1999411E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.376E-04  1.980E-04  9.760E-01  1.027E+00  1.97E+02  0.00E+00  1.41E+02  0.275698  0.000105  0.0000000E+00  1.2565210447E-03       4.319     1.45    2.2650    2.3037   -0.0051    0.0683    0.0543    0.1110    0.0532    0.0064    0.2346   -0.0200   -0.0009   -0.0964         0   -0.0386
 24  6.824484949478973E+08    1.600000  0.997539  3.927106  7.3804380E-01  2.5590355E-01  9.7815442E-04  1.1977292E-05  2.8261308E-04  2.4507728E-03  9.7298296E-07  5.5277894E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1193  3.927106  -14.531  2.019002  7.327897  5.4592643E-01  4.4805632E-01  1.0968168E-05  2.9566921E-06  2.5582625E-03  9.2685463E-04  2.4514841E-04  6.8698415E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.367E-04  1.968E-04  9.758E-01  1.027E+00  1.96E+02  0.00E+00  1.41E+02  0.276760  0.000106  0.0000000E+00  1.2565210447E-03       4.313     1.46    2.2562    2.2935   -0.0044    0.0695    0.0550    0.1125    0.0540    0.0065    0.2379   -0.0201   -0.0002   -0.0977         0   -0.0373
 25  7.101857032196244E+08    1.600000  1.001552  3.926566  7.3804060E-01  2.5590483E-01  9.7802201E-04  1.2010708E-05  2.8273255E-04  2.4507717E-03  9.7402370E-07  5.5275007E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1195  3.926566  -14.531  2.021130  7.329285  5.3781296E-01  4.5617715E-01  1.1197820E-05  3.0191623E-06  2.6019733E-03  8.8783158E-04  2.3312782E-04  6.5345642E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.358E-04  1.959E-04  9.756E-01  1.027E+00  1.95E+02  0.00E+00  1.41E+02  0.277872  0.000107  0.0000000E+00  1.2565210447E-03       4.307     1.47    2.2461    2.2823   -0.0038    0.0704    0.0555    0.1137    0.0547    0.0066    0.2406   -0.0201    0.0003   -0.0988         0   -0.0362
 26  7.389947441361076E+08    1.600000  1.005684  3.925975  7.3803622E-01  2.5590674E-01  9.7782363E-04  1.2057743E-05  2.8291479E-04  2.4507698E-03  9.7574663E-07  5.5270536E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1196  3.925975  -14.531  2.023313  7.330778  5.2952092E-01  4.6447613E-01  1.1443380E-05  3.0858668E-06  2.6437607E-03  8.5094719E-04  2.2114181E-04  6.2037418E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.348E-04  1.947E-04  9.753E-01  1.028E+00  1.94E+02  0.00E+00  1.41E+02  0.279215  0.000108  0.0000000E+00  1.2565210447E-03       4.300     1.48    2.2358    2.2707   -0.0032    0.0715    0.0561    0.1151    0.0554    0.0067    0.2437   -0.0202    0.0009   -0.1000         0   -0.0349
 27  7.659828919027934E+08    1.600000  1.009641  3.925245  7.3803163E-01  2.5590891E-01  9.7760222E-04  1.2107428E-05  2.8312121E-04  2.4507674E-03  9.7783839E-07  5.5265401E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1177  3.925245  -14.531  2.025335  7.331988  5.2137110E-01  4.7263292E-01  1.1688667E-05  3.1526955E-06  2.6849927E-03  8.1433493E-04  2.0954135E-04  5.8832207E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.337E-04  1.936E-04  9.751E-01  1.028E+00  1.94E+02  0.00E+00  1.41E+02  0.280166  0.000109  0.0000000E+00  1.2565210447E-03       4.293     1.49    2.2259    2.2594   -0.0023    0.0729    0.0569    0.1168    0.0563    0.0068    0.2476   -0.0203    0.0017   -0.1015         0   -0.0335
 28  7.930443489394994E+08    1.600000  1.013625  3.924717  7.3802590E-01  2.5591185E-01  9.7730839E-04  1.2170111E-05  2.8339865E-04  2.4507640E-03  9.8082970E-07  5.5258413E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1199  3.924717  -14.531  2.027791  7.333598  5.1309825E-01  4.8091253E-01  1.1903293E-05  3.2117086E-06  2.7252185E-03  7.7912453E-04  1.9772713E-04  5.5545880E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.329E-04  1.925E-04  9.748E-01  1.028E+00  1.93E+02  0.00E+00  1.41E+02  0.281568  0.000111  0.0000000E+00  1.2565210447E-03       4.287     1.50    2.2159    2.2483   -0.0017    0.0738    0.0575    0.1181    0.0570    0.0069    0.2504   -0.0204    0.0023   -0.1026         0   -0.0324
 29  8.195702600305258E+08    1.600000  1.017567  3.924061  7.3801982E-01  2.5591515E-01  9.7698338E-04  1.2236203E-05  2.8370907E-04  2.4507600E-03  9.8437361E-07  5.5250499E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1201  3.924061  -14.531  2.029820  7.335020  5.0497116E-01  4.8904589E-01  1.2138066E-05  3.2755617E-06  2.7628808E-03  7.4624369E-04  1.8651580E-04  5.2449433E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.319E-04  1.914E-04  9.746E-01  1.028E+00  1.92E+02  0.00E+00  1.41E+02  0.282696  0.000112  0.0000000E+00  1.2565210447E-03       4.281     1.52    2.2061    2.2372   -0.0010    0.0751    0.0582    0.1197    0.0579    0.0070    0.2540   -0.0205    0.0030   -0.1040         0   -0.0311
 30  8.467197379166456E+08    1.600000  1.021588  3.923331  7.3801281E-01  2.5591917E-01  9.7659405E-04  1.2311950E-05  2.8408462E-04  2.4507548E-03  9.8888878E-07  5.5240818E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1204  3.923331  -14.531  2.031996  7.336512  4.9669924E-01  4.9732386E-01  1.2362066E-05  3.3365433E-06  2.7986913E-03  7.1528416E-04  1.7553039E-04  4.9407555E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.309E-04  1.902E-04  9.743E-01  1.029E+00  1.91E+02  0.00E+00  1.41E+02  0.284091  0.000113  0.0000000E+00  1.2565210447E-03       4.274     1.53    2.1960    2.2257   -0.0001    0.0765    0.0590    0.1216    0.0588    0.0072    0.2580   -0.0206    0.0038   -0.1056         0   -0.0297
 31  8.727974063291687E+08    1.600000  1.025347  3.922560  7.3800518E-01  2.5592376E-01  9.7615750E-04  1.2392961E-05  2.8450999E-04  2.4507485E-03  9.9428820E-07  5.5229719E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1203  3.922560  -14.531  2.033992  7.337877  4.8855761E-01  5.0547122E-01  1.2579499E-05  3.3958184E-06  2.8331084E-03  6.8535905E-04  1.6514934E-04  4.6536275E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.299E-04  1.890E-04  9.741E-01  1.029E+00  1.91E+02  0.00E+00  1.42E+02  0.285243  0.000114  0.0000000E+00  1.2565210447E-03       4.267     1.54    2.1866    2.2149    0.0007    0.0780    0.0598    0.1236    0.0599    0.0074    0.2622   -0.0207    0.0046   -0.1074         0   -0.0282
 32  8.982747313859097E+08    1.600000  1.028964  3.921717  7.3799719E-01  2.5592881E-01  9.7568982E-04  1.2476081E-05  2.8496972E-04  2.4507414E-03  1.0004136E-06  5.5217592E-06  8.0438133E-04  6.5060719E-05  0.000E+00  0.1210  3.921717  -14.531  2.035705  7.339196  4.8033369E-01  5.1370085E-01  1.2778422E-05  3.4504234E-06  2.8673128E-03  6.5563574E-04  1.5484505E-04  4.3665684E-08  8.0438133E-04  6.5060719E-05  0.000E+00  1.288E-04  1.877E-04  9.739E-01  1.029E+00  1.90E+02  0.00E+00  1.42E+02  0.286421  0.000115  0.0000000E+00  1.2565210447E-03       4.260     1.55    2.1776    2.2043    0.0017    0.0797    0.0608    0.1258    0.0610    0.0076    0.2670   -0.0208    0.0056   -0.1093         0   -0.0267
