line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  3.897753603121995E+08    1.300000  0.552846  3.853759  7.3801640E-01  2.5590125E-01  9.7848226E-04  1.1886857E-05  2.8232561E-04  2.4507750E-03  9.7097215E-07  5.5284551E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0331  3.853759  -30.000  2.015742  7.244792  6.6132217E-01  3.3249493E-01  6.3110390E-06  1.7291876E-06  1.4388088E-03  2.2883440E-03  1.6614872E-04  4.2959061E-08  8.0438130E-04  6.5060720E-05  0.000E+00  9.148E-06  1.283E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.88E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.367     1.24    3.3679    3.3866    0.0034    0.2914    0.1902    0.3765    0.1928    0.0279    0.7984   -0.0523    0.1026   -0.3304         0   -0.0187
 11  4.317631102315712E+08    1.300000  0.556337  3.854008  7.3800587E-01  2.5590202E-01  9.7847383E-04  1.1895655E-05  2.8232625E-04  2.4507750E-03  9.7097222E-07  5.5284513E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0328  3.854008  -30.000  2.020453  7.246438  6.5313031E-01  3.4068662E-01  6.3672097E-06  1.7445943E-06  1.4419910E-03  2.2661532E-03  1.8575695E-04  4.8162175E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.897E-06  1.269E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.69E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.365     1.24    3.3592    3.3776    0.0036    0.2905    0.1897    0.3756    0.1923    0.0279    0.7963   -0.0521    0.1023   -0.3296         0   -0.0184
 12  4.728185662775006E+08    1.300000  0.559748  3.854240  7.3799429E-01  2.5590316E-01  9.7846153E-04  1.1908308E-05  2.8232737E-04  2.4507750E-03  9.7097240E-07  5.5284454E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0324  3.854240  -30.000  2.025091  7.248047  6.4493846E-01  3.4887837E-01  6.4368350E-06  1.7638964E-06  1.4459725E-03  2.2423707E-03  2.0606259E-04  5.3637050E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.671E-06  1.256E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.51E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.362     1.24    3.3506    3.3688    0.0037    0.2896    0.1892    0.3747    0.1918    0.0278    0.7944   -0.0520    0.1020   -0.3288         0   -0.0182
 13  5.126167127534533E+08    1.300000  0.563074  3.854458  7.3798187E-01  2.5590476E-01  9.7844454E-04  1.1925447E-05  2.8232918E-04  2.4507750E-03  9.7097271E-07  5.5284364E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0322  3.854458  -30.000  2.029739  7.249652  6.3674661E-01  3.5707019E-01  6.5021014E-06  1.7818727E-06  1.4509238E-03  2.2167407E-03  2.2716066E-04  5.9299492E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.481E-06  1.243E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.37E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.360     1.25    3.3423    3.3603    0.0038    0.2888    0.1887    0.3738    0.1913    0.0277    0.7925   -0.0518    0.1017   -0.3281         0   -0.0180
 14  5.524383149165082E+08    1.300000  0.566417  3.854647  7.3796836E-01  2.5590686E-01  9.7842146E-04  1.1948330E-05  2.8233211E-04  2.4507750E-03  9.7097311E-07  5.5284238E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0321  3.854647  -30.000  2.034390  7.251272  6.2855476E-01  3.6526212E-01  6.5701128E-06  1.8006288E-06  1.4568485E-03  2.1902263E-03  2.4801151E-04  6.4915952E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.327E-06  1.230E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.26E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.357     1.25    3.3340    3.3517    0.0039    0.2881    0.1883    0.3731    0.1909    0.0277    0.7909   -0.0517    0.1014   -0.3274         0   -0.0178
 15  5.920573961815556E+08    1.300000  0.569753  3.854847  7.3795382E-01  2.5590951E-01  9.7839121E-04  1.1977641E-05  2.8233658E-04  2.4507750E-03  9.7097366E-07  5.5284069E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0319  3.854847  -30.000  2.039049  7.252894  6.2036290E-01  3.7345420E-01  6.6464011E-06  1.8216404E-06  1.4638523E-03  2.1626267E-03  2.6869039E-04  7.0518693E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.167E-06  1.217E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.10E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.355     1.25    3.3256    3.3432    0.0040    0.2874    0.1879    0.3723    0.1905    0.0276    0.7892   -0.0515    0.1012   -0.3267         0   -0.0176
 16  6.316184166277740E+08    1.300000  0.573095  3.855048  7.3793829E-01  2.5591277E-01  9.7835268E-04  1.2014019E-05  2.8234327E-04  2.4507750E-03  9.7097436E-07  5.5283855E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0319  3.855048  -30.000  2.043734  7.254530  6.1217106E-01  3.8164655E-01  6.7326133E-06  1.8453258E-06  1.4720159E-03  2.1340546E-03  2.8897607E-04  7.6046425E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.029E-06  1.205E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.05E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.352     1.26    3.3173    3.3346    0.0041    0.2866    0.1874    0.3715    0.1900    0.0275    0.7875   -0.0514    0.1009   -0.3260         0   -0.0173
 17  6.706568141093633E+08    1.300000  0.576397  3.855237  7.3792198E-01  2.5591670E-01  9.7830424E-04  1.2058486E-05  2.8235298E-04  2.4507750E-03  9.7097534E-07  5.5283569E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0319  3.855237  -30.000  2.048340  7.256151  6.0397921E-01  3.8983898E-01  6.8222598E-06  1.8701321E-06  1.4815107E-03  2.1040863E-03  3.0912326E-04  8.1569718E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.928E-06  1.193E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.97E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.349     1.26    3.3090    3.3261    0.0042    0.2859    0.1870    0.3708    0.1896    0.0275    0.7859   -0.0512    0.1007   -0.3254         0   -0.0171
 18  7.095220100048178E+08    1.300000  0.579690  3.855400  7.3790484E-01  2.5592123E-01  9.7824546E-04  1.2110854E-05  2.8236635E-04  2.4507750E-03  9.7097661E-07  5.5283217E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0319  3.855400  -30.000  2.052946  7.257791  5.9578736E-01  3.9803159E-01  6.9090531E-06  1.8940588E-06  1.4923663E-03  2.0730371E-03  3.2877124E-04  8.6922601E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.814E-06  1.180E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.90E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.347     1.27    3.3008    3.3177    0.0043    0.2852    0.1867    0.3701    0.1892    0.0274    0.7845   -0.0511    0.1004   -0.3248         0   -0.0169
 19  7.479396123658556E+08    1.300000  0.582971  3.855552  7.3788716E-01  2.5592633E-01  9.7817645E-04  1.2170496E-05  2.8238397E-04  2.4507750E-03  9.7097818E-07  5.5282787E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0320  3.855552  -30.000  2.057589  7.259429  5.8759550E-01  4.0622449E-01  7.0107848E-06  1.9220855E-06  1.5046999E-03  2.0406874E-03  3.4797965E-04  9.2212932E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.702E-06  1.168E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.82E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.344     1.27    3.2926    3.3093    0.0044    0.2846    0.1863    0.3695    0.1889    0.0274    0.7831   -0.0510    0.1002   -0.3242         0   -0.0167
 20  7.867481651786849E+08    1.300000  0.586269  3.855686  7.3786842E-01  2.5593216E-01  9.7809421E-04  1.2239379E-05  2.8240720E-04  2.4507750E-03  9.7098015E-07  5.5282269E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0323  3.855686  -30.000  2.062178  7.261090  5.7940365E-01  4.1441765E-01  7.1134355E-06  1.9503720E-06  1.5185476E-03  2.0077189E-03  3.6600610E-04  9.7170211E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.606E-06  1.156E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.76E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.341     1.27    3.2843    3.3009    0.0044    0.2841    0.1860    0.3689    0.1886    0.0273    0.7819   -0.0509    0.1000   -0.3237         0   -0.0165
 21  8.247436600185134E+08    1.300000  0.589531  3.855817  7.3784942E-01  2.5593847E-01  9.7800164E-04  1.2314526E-05  2.8243588E-04  2.4507750E-03  9.7098247E-07  5.5281665E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0324  3.855817  -30.000  2.066811  7.262741  5.7121180E-01  4.2261108E-01  7.2324548E-06  1.9831508E-06  1.5341107E-03  1.9731750E-03  3.8359441E-04  1.0206389E-07  8.0438130E-04  6.5060720E-05  0.000E+00  7.523E-06  1.144E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.70E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.339     1.28    3.2762    3.2925    0.0045    0.2836    0.1857    0.3684    0.1883    0.0273    0.7807   -0.0508    0.0998   -0.3232         0   -0.0164
 22  8.631831582778091E+08    1.300000  0.592836  3.855924  7.3782951E-01  2.5594552E-01  9.7789375E-04  1.2399206E-05  2.8247226E-04  2.4507750E-03  9.7098532E-07  5.5280942E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0328  3.855924  -30.000  2.071412  7.264406  5.6301995E-01  4.3080486E-01  7.3663439E-06  2.0200360E-06  1.5513569E-03  1.9380128E-03  3.9976899E-04  1.0662441E-07  8.0438130E-04  6.5060720E-05  0.000E+00  7.444E-06  1.134E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.60E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.336     1.28    3.2679    3.2841    0.0045    0.2831    0.1854    0.3679    0.1880    0.0273    0.7797   -0.0507    0.0997   -0.3228         0   -0.0162
 23  9.015024527306621E+08    1.300000  0.596122  3.856038  7.3780910E-01  2.5595320E-01  9.7777329E-04  1.2490766E-05  2.8251596E-04  2.4507750E-03  9.7098870E-07  5.5280123E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0332  3.856038  -30.000  2.075994  7.266090  5.5482810E-01  4.3899890E-01  7.4974437E-06  2.0561397E-06  1.5703809E-03  1.9019527E-03  4.1474470E-04  1.1081502E-07  8.0438130E-04  6.5060720E-05  0.000E+00  7.352E-06  1.123E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.60E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.333     1.29    3.2597    3.2757    0.0045    0.2826    0.1851    0.3674    0.1877    0.0272    0.7786   -0.0506    0.0995   -0.3224         0   -0.0160
 24  9.395388293792971E+08    1.300000  0.599386  3.856098  7.3778830E-01  2.5596139E-01  9.7763818E-04  1.2590013E-05  2.8256865E-04  2.4507750E-03  9.7099264E-07  5.5279172E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0336  3.856098  -30.000  2.080517  7.267760  5.4663625E-01  4.4719335E-01  7.6421311E-06  2.0959927E-06  1.5914250E-03  1.8646259E-03  4.2858942E-04  1.1473018E-07  8.0438130E-04  6.5060720E-05  0.000E+00  7.278E-06  1.112E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.55E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.330     1.29    3.2515    3.2674    0.0045    0.2823    0.1850    0.3671    0.1876    0.0272    0.7779   -0.0506    0.0994   -0.3221         0   -0.0158
 25  9.766829253226143E+08    1.300000  0.602601  3.856177  7.3776740E-01  2.5596999E-01  9.7749213E-04  1.2693855E-05  2.8262921E-04  2.4507750E-03  9.7099718E-07  5.5278118E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0339  3.856177  -30.000  2.085044  7.269425  5.3844439E-01  4.5538809E-01  7.7976380E-06  2.1388074E-06  1.6146102E-03  1.8256959E-03  4.4151781E-04  1.1840206E-07  8.0438130E-04  6.5060720E-05  0.000E+00  7.206E-06  1.102E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.51E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.327     1.30    3.2435    3.2591    0.0045    0.2819    0.1847    0.3668    0.1874    0.0272    0.7771   -0.0505    0.0993   -0.3218         0   -0.0156
 26  1.014173738965706E+09    1.300000  0.605818  3.856211  7.3774583E-01  2.5597925E-01  9.7733004E-04  1.2805373E-05  2.8270020E-04  2.4507750E-03  9.7100253E-07  5.5276917E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0345  3.856211  -30.000  2.089511  7.271105  5.3025254E-01  4.6358324E-01  7.9581011E-06  2.1829902E-06  1.6397550E-03  1.7862959E-03  4.5255832E-04  1.2154703E-07  8.0438130E-04  6.5060720E-05  0.000E+00  7.117E-06  1.091E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.45E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.324     1.30    3.2355    3.2509    0.0045    0.2817    0.1846    0.3665    0.1872    0.0271    0.7766   -0.0504    0.0992   -0.3216         0   -0.0155
 27  1.051380052362975E+09    1.300000  0.609051  3.856225  7.3772397E-01  2.5598903E-01  9.7715499E-04  1.2922203E-05  2.8278072E-04  2.4507750E-03  9.7100854E-07  5.5275585E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0350  3.856225  -30.000  2.093997  7.272792  5.2206069E-01  4.7177876E-01  8.1353842E-06  2.2317951E-06  1.6669035E-03  1.7460190E-03  4.6206762E-04  1.2431441E-07  8.0438130E-04  6.5060720E-05  0.000E+00  7.066E-06  1.080E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.43E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.321     1.30    3.2274    3.2427    0.0045    0.2815    0.1845    0.3664    0.1872    0.0271    0.7763   -0.0504    0.0991   -0.3214         0   -0.0153
 28  1.088932132776012E+09    1.300000  0.612298  3.856226  7.3770131E-01  2.5599947E-01  9.7696254E-04  1.3046652E-05  2.8287342E-04  2.4507750E-03  9.7101552E-07  5.5274087E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0356  3.856226  -30.000  2.098424  7.274495  5.1386884E-01  4.7997460E-01  8.3182943E-06  2.2821544E-06  1.6960461E-03  1.7053592E-03  4.6955231E-04  1.2651582E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.998E-06  1.070E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.39E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.318     1.31    3.2193    3.2345    0.0044    0.2814    0.1844    0.3663    0.1871    0.0271    0.7760   -0.0504    0.0991   -0.3213         0   -0.0152
 29  1.126271371577395E+09    1.300000  0.615522  3.856205  7.3767837E-01  2.5601040E-01  9.7675658E-04  1.3175883E-05  2.8297675E-04  2.4507750E-03  9.7102338E-07  5.5272439E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0363  3.856205  -30.000  2.102823  7.276197  5.0567699E-01  4.8817087E-01  8.5125396E-06  2.3356325E-06  1.7272216E-03  1.6639715E-03  4.7532224E-04  1.2825838E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.940E-06  1.060E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.36E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.314     1.31    3.2112    3.2263    0.0044    0.2813    0.1844    0.3662    0.1871    0.0271    0.7759   -0.0504    0.0991   -0.3213         0   -0.0151
 30  1.163541714582453E+09    1.300000  0.618763  3.856166  7.3765512E-01  2.5602186E-01  9.7653625E-04  1.3310027E-05  2.8309161E-04  2.4507750E-03  9.7103223E-07  5.5270637E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0371  3.856166  -30.000  2.107209  7.277912  4.9748514E-01  4.9636755E-01  8.7202130E-06  2.3928049E-06  1.7604028E-03  1.6220111E-03  4.7924301E-04  1.2951350E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.862E-06  1.050E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.31E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.311     1.32    3.2031    3.2180    0.0043    0.2813    0.1844    0.3662    0.1871    0.0271    0.7760   -0.0504    0.0991   -0.3213         0   -0.0149
 31  1.200462255776148E+09    1.300000  0.621990  3.856109  7.3763157E-01  2.5603371E-01  9.7630413E-04  1.3447478E-05  2.8321680E-04  2.4507750E-03  9.7104196E-07  5.5268690E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0377  3.856109  -30.000  2.111582  7.279621  4.8929328E-01  5.0456469E-01  8.9409360E-06  2.4535641E-06  1.7955317E-03  1.5793871E-03  4.8147938E-04  1.3031953E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.809E-06  1.040E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.29E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.307     1.32    3.1950    3.2098    0.0042    0.2813    0.1844    0.3663    0.1872    0.0271    0.7762   -0.0504    0.0991   -0.3214         0   -0.0148
 32  1.237391069656911E+09    1.300000  0.625198  3.856027  7.3760763E-01  2.5604607E-01  9.7605740E-04  1.3589450E-05  2.8335414E-04  2.4507750E-03  9.7105292E-07  5.5266571E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0385  3.856027  -30.000  2.115877  7.281328  4.8110143E-01  5.1276212E-01  9.1712908E-06  2.5169881E-06  1.8325172E-03  1.5364484E-03  4.8178009E-04  1.3059597E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.750E-06  1.031E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.27E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.304     1.33    3.1870    3.2017    0.0041    0.2815    0.1844    0.3665    0.1873    0.0271    0.7765   -0.0504    0.0992   -0.3215         0   -0.0147
