line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  2.880636501421203E+08    1.500000  0.829915  3.911192  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0912  3.911192  -30.000  2.000704  7.290761  6.6162640E-01  3.3219700E-01  7.8772446E-06  2.1621893E-06  1.5300421E-03  1.9834165E-03  3.7650647E-04  1.0304209E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.719E-05  2.201E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.382     1.31    2.6752    2.6935    0.0161    0.1102    0.0782    0.1640    0.0798    0.0112    0.3445   -0.0235    0.0219   -0.1428         0   -0.0183
 11  3.179253234999113E+08    1.500000  0.833305  3.911222  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0913  3.911222  -30.000  2.004055  7.292281  6.5346998E-01  3.4035619E-01  8.0692542E-06  2.2150787E-06  1.5580805E-03  1.9269125E-03  4.0214562E-04  1.1025207E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.710E-05  2.203E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.379     1.31    2.6667    2.6849    0.0160    0.1100    0.0781    0.1638    0.0797    0.0112    0.3440   -0.0235    0.0218   -0.1426         0   -0.0182
 12  3.475667387066252E+08    1.500000  0.836671  3.911230  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0915  3.911230  -30.000  2.007370  7.293814  6.4531356E-01  3.4851620E-01  8.2800853E-06  2.2731421E-06  1.5897403E-03  1.8700439E-03  4.2374211E-04  1.1636465E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.704E-05  2.203E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.375     1.32    2.6583    2.6764    0.0160    0.1099    0.0780    0.1636    0.0796    0.0112    0.3438   -0.0235    0.0217   -0.1425         0   -0.0181
 13  3.770161376921076E+08    1.500000  0.839974  3.911177  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0919  3.911177  -30.000  2.010534  7.295293  6.3715714E-01  3.5667705E-01  8.5099749E-06  2.3364442E-06  1.6248878E-03  1.8130236E-03  4.4123237E-04  1.2135931E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.695E-05  2.201E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.372     1.32    2.6501    2.6680    0.0160    0.1099    0.0781    0.1637    0.0797    0.0112    0.3439   -0.0235    0.0218   -0.1425         0   -0.0179
 14  4.065261847595448E+08    1.500000  0.843273  3.911109  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0924  3.911109  -30.000  2.013684  7.296805  6.2900072E-01  3.6483855E-01  8.7582569E-06  2.4048122E-06  1.6633007E-03  1.7564048E-03  4.5429839E-04  1.2514523E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.688E-05  2.198E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.368     1.33    2.6418    2.6595    0.0160    0.1100    0.0781    0.1638    0.0797    0.0112    0.3442   -0.0235    0.0218   -0.1426         0   -0.0177
 15  4.354490697514874E+08    1.500000  0.846488  3.910996  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0929  3.910996  -30.000  2.016743  7.298268  6.2084430E-01  3.7300071E-01  9.0256584E-06  2.4784336E-06  1.7050178E-03  1.6993362E-03  4.6379853E-04  1.2795328E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.681E-05  2.194E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.365     1.33    2.6338    2.6512    0.0160    0.1101    0.0782    0.1640    0.0799    0.0112    0.3447   -0.0235    0.0219   -0.1428         0   -0.0175
 16  4.645246753033327E+08    1.500000  0.849701  3.910844  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0934  3.910844  -30.000  2.019701  7.299722  6.1268788E-01  3.8116350E-01  9.3085853E-06  2.5563335E-06  1.7495213E-03  1.6431499E-03  4.6894982E-04  1.2955942E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.674E-05  2.188E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.361     1.34    2.6257    2.6429    0.0161    0.1104    0.0784    0.1644    0.0801    0.0112    0.3456   -0.0236    0.0221   -0.1432         0   -0.0172
 17  4.936424089721057E+08    1.500000  0.852918  3.910663  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0941  3.910663  -30.000  2.022591  7.301170  6.0453145E-01  3.8932698E-01  9.6081094E-06  2.6388001E-06  1.7966310E-03  1.5878411E-03  4.6997591E-04  1.3002761E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.666E-05  2.181E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.357     1.34    2.6177    2.6346    0.0162    0.1108    0.0786    0.1649    0.0803    0.0113    0.3466   -0.0236    0.0223   -0.1436         0   -0.0169
 18  5.248736037165794E+08    1.500000  0.856425  3.910454  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0951  3.910454  -30.000  2.025377  7.302686  5.9637503E-01  3.9749110E-01  9.9200536E-06  2.7246937E-06  1.8456892E-03  1.5368265E-03  4.6405323E-04  1.2856476E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.659E-05  2.174E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.352     1.35    2.6089    2.6254    0.0164    0.1112    0.0789    0.1654    0.0806    0.0113    0.3479   -0.0236    0.0225   -0.1441         0   -0.0165
 19  5.524345144813898E+08    1.500000  0.859470  3.910207  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0955  3.910207  -30.000  2.028139  7.304063  5.8821861E-01  4.0565540E-01  1.0245840E-05  2.8144004E-06  1.8968999E-03  1.4808526E-03  4.6076070E-04  1.2782995E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.651E-05  2.165E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.348     1.36    2.6013    2.6174    0.0166    0.1117    0.0792    0.1661    0.0810    0.0114    0.3494   -0.0237    0.0228   -0.1447         0   -0.0161
 20  5.800660018525385E+08    1.500000  0.862513  3.909922  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0961  3.909922  -30.000  2.030813  7.305446  5.8006219E-01  4.1382007E-01  1.0581040E-05  2.9067032E-06  1.9497651E-03  1.4262892E-03  4.5394401E-04  1.2610454E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.643E-05  2.155E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.344     1.36    2.5937    2.6094    0.0168    0.1123    0.0796    0.1669    0.0814    0.0115    0.3512   -0.0238    0.0231   -0.1454         0   -0.0157
 21  6.077752458517745E+08    1.500000  0.865514  3.909588  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0966  3.909588  -30.000  2.033444  7.306806  5.7190577E-01  4.2198520E-01  1.0925786E-05  3.0016412E-06  2.0038109E-03  1.3732823E-03  4.4402393E-04  1.2351193E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.634E-05  2.146E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.340     1.37    2.5862    2.6015    0.0170    0.1130    0.0800    0.1679    0.0819    0.0115    0.3533   -0.0239    0.0235   -0.1462         0   -0.0152
 22  6.353086690675391E+08    1.500000  0.868452  3.909200  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0972  3.909200  -30.000  2.036033  7.308158  5.6374934E-01  4.3015044E-01  1.1276870E-05  3.0983312E-06  2.0586709E-03  1.3215475E-03  4.3175397E-04  1.2025395E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.626E-05  2.136E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.335     1.38    2.5789    2.5936    0.0173    0.1139    0.0805    0.1691    0.0825    0.0116    0.3558   -0.0239    0.0240   -0.1472         0   -0.0147
 23  6.661724317640784E+08    1.500000  0.871849  3.908781  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0981  3.908781  -30.000  2.038540  7.309597  5.5559292E-01  4.3831602E-01  1.1628727E-05  3.1952581E-06  2.1128541E-03  1.2770905E-03  4.1257224E-04  1.1506014E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.617E-05  2.125E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.330     1.39    2.5704    2.5846    0.0177    0.1148    0.0811    0.1703    0.0832    0.0117    0.3585   -0.0241    0.0245   -0.1483         0   -0.0142
 24  6.923301329105462E+08    1.500000  0.874603  3.908344  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0985  3.908344  -30.000  2.041057  7.310904  5.4743650E-01  4.4648154E-01  1.1986671E-05  3.2938682E-06  2.1680435E-03  1.2260589E-03  3.9914254E-04  1.1145868E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.608E-05  2.115E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.326     1.39    2.5635    2.5772    0.0180    0.1158    0.0818    0.1716    0.0838    0.0118    0.3614   -0.0242    0.0251   -0.1495         0   -0.0137
 25  7.184443608166158E+08    1.500000  0.877374  3.907869  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0989  3.907869  -30.000  2.043524  7.312199  5.3928008E-01  4.5464701E-01  1.2344866E-05  3.3925562E-06  2.2231475E-03  1.1767965E-03  3.8393670E-04  1.0734579E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.598E-05  2.103E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.321     1.40    2.5566    2.5697    0.0184    0.1169    0.0825    0.1730    0.0846    0.0119    0.3645   -0.0243    0.0257   -0.1507         0   -0.0131
 26  7.441187637552990E+08    1.500000  0.880114  3.907370  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0992  3.907370  -30.000  2.046007  7.313485  5.3112366E-01  4.6281258E-01  1.2705607E-05  3.4919550E-06  2.2779995E-03  1.1287539E-03  3.6773684E-04  1.0294694E-07  8.0438130E-04  6.5060720E-05  0.000E+00  1.589E-05  2.091E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.316     1.41    2.5497    2.5623    0.0187    0.1181    0.0832    0.1745    0.0854    0.0120    0.3678   -0.0244    0.0263   -0.1520         0   -0.0125
 27  7.694379929142934E+08    1.500000  0.882817  3.906845  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0994  3.906845  -30.000  2.048471  7.314752  5.2296724E-01  4.7097801E-01  1.3065716E-05  3.5911949E-06  2.3322775E-03  1.0821208E-03  3.5073625E-04  9.8311959E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.579E-05  2.080E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.312     1.42    2.5430    2.5549    0.0191    0.1193    0.0840    0.1761    0.0862    0.0121    0.3713   -0.0246    0.0269   -0.1534         0   -0.0120
 28  7.944807059980470E+08    1.500000  0.885490  3.906297  7.3805710E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0996  3.906297  -30.000  2.050929  7.316026  5.1481082E-01  4.7914348E-01  1.3423406E-05  3.6897835E-06  2.3856588E-03  1.0370917E-03  3.3312698E-04  9.3494252E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.568E-05  2.068E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.307     1.42    2.5363    2.5476    0.0195    0.1206    0.0848    0.1778    0.0871    0.0123    0.3750   -0.0247    0.0276   -0.1549         0   -0.0114
 29  8.189509020666178E+08    1.500000  0.888103  3.905726  7.3805709E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0997  3.905726  -30.000  2.053378  7.317279  5.0665439E-01  4.8730872E-01  1.3778235E-05  3.7876008E-06  2.4381272E-03  9.9316553E-04  3.1545831E-04  8.8647317E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.557E-05  2.055E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.302     1.43    2.5297    2.5405    0.0199    0.1219    0.0857    0.1796    0.0880    0.0124    0.3789   -0.0249    0.0284   -0.1565         0   -0.0108
 30  8.430846665819227E+08    1.500000  0.890711  3.905147  7.3805709E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0998  3.905147  -30.000  2.055821  7.318533  4.9849797E-01  4.9547381E-01  1.4127876E-05  3.8839686E-06  2.4893167E-03  9.5076938E-04  2.9772684E-04  8.3767387E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.547E-05  2.043E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.297     1.44    2.5232    2.5334    0.0203    0.1233    0.0865    0.1814    0.0889    0.0125    0.3829   -0.0250    0.0291   -0.1580         0   -0.0102
 31  8.671192183718966E+08    1.500000  0.893310  3.904554  7.3805709E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0998  3.904554  -30.000  2.058286  7.319794  4.9034155E-01  5.0363859E-01  1.4473485E-05  3.9793164E-06  2.5388082E-03  9.1023125E-04  2.8008965E-04  7.8911597E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.537E-05  2.032E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.292     1.45    2.5167    2.5263    0.0207    0.1248    0.0875    0.1832    0.0899    0.0126    0.3869   -0.0252    0.0299   -0.1596         0   -0.0096
 32  8.906096471381433E+08    1.500000  0.895862  3.903932  7.3805709E-01  2.5590040E-01  9.7849390E-04  1.1874620E-05  2.8232490E-04  2.4507750E-03  9.7097200E-07  5.5284600E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0999  3.903932  -30.000  2.060747  7.321038  4.8218513E-01  5.1180323E-01  1.4811615E-05  4.0725876E-06  2.5869417E-03  8.7100185E-04  2.6272406E-04  7.4114560E-08  8.0438130E-04  6.5060720E-05  0.000E+00  1.526E-05  2.019E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.57E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.287     1.46    2.5103    2.5194    0.0211    0.1263    0.0884    0.1851    0.0909    0.0127    0.3912   -0.0254    0.0307   -0.1613         0   -0.0090
