line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  2.206651453331282E+08    1.600000  1.048330  3.991381  7.4703255E-01  2.5091204E-01  3.2399076E-04  4.4296830E-06  9.6146917E-05  8.1692413E-04  3.2467167E-07  1.8384430E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1242  3.991381    0.000  2.023718  7.324540  6.6972376E-01  3.2824826E-01  2.6429000E-06  7.0038322E-07  7.3291064E-04  4.3198410E-04  9.8331488E-05  2.8400941E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.094E-05  2.234E-05  9.976E-01  1.007E+00  2.49E+01  0.00E+00  9.34E+00  0.029342  0.000183  0.0000000E+00  1.5466968167E-04       4.512     1.16    2.1292    2.4032   -0.0908   -0.0260    0.0072   -0.0049   -0.0015   -0.0012    0.0061   -0.0175   -0.0544    0.0045         0   -0.2740
 11  2.430056182272864E+08    1.600000  1.052163  3.991437  7.4702454E-01  2.5091898E-01  3.2369826E-04  4.4668402E-06  9.6449280E-05  8.1692386E-04  3.2498072E-07  1.8376923E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1231  3.991437    0.000  2.027034  7.326087  6.6155751E-01  3.3641945E-01  2.7713409E-06  7.3451816E-07  7.6370814E-04  4.0055494E-04  9.4101743E-05  2.7190641E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.086E-05  2.208E-05  9.976E-01  1.008E+00  2.48E+01  0.00E+00  9.32E+00  0.029416  0.000185  0.0000000E+00  1.5466968167E-04       4.509     1.17    2.1196    2.3939   -0.0909   -0.0261    0.0072   -0.0050   -0.0016   -0.0012    0.0059   -0.0175   -0.0545    0.0046         0   -0.2743
 12  2.654786550939878E+08    1.600000  1.055897  3.991444  7.4701655E-01  2.5092598E-01  3.2342544E-04  4.4995543E-06  9.6733388E-05  8.1692355E-04  3.2532134E-07  1.8369737E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1227  3.991444    0.000  2.030136  7.327659  6.5327773E-01  3.4470400E-01  2.8944026E-06  7.6723578E-07  7.9345463E-04  3.7073690E-04  8.9446023E-05  2.5862240E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.077E-05  2.180E-05  9.976E-01  1.008E+00  2.47E+01  0.00E+00  9.30E+00  0.029512  0.000186  0.0000000E+00  1.5466968167E-04       4.505     1.17    2.1103    2.3847   -0.0909   -0.0262    0.0072   -0.0051   -0.0016   -0.0012    0.0058   -0.0175   -0.0545    0.0046         0   -0.2744
 13  2.868631193699521E+08    1.600000  1.059533  3.991461  7.4700874E-01  2.5093284E-01  3.2317559E-04  4.5280827E-06  9.6995114E-05  8.1692322E-04  3.2568414E-07  1.8363012E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1224  3.991461    0.000  2.033215  7.329217  6.4521864E-01  3.5276769E-01  3.0139843E-06  7.9904837E-07  8.2144959E-04  3.4331309E-04  8.4379539E-05  2.4420421E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.072E-05  2.161E-05  9.976E-01  1.008E+00  2.46E+01  0.00E+00  9.29E+00  0.029619  0.000188  0.0000000E+00  1.5466968167E-04       4.501     1.18    2.1012    2.3757   -0.0910   -0.0262    0.0072   -0.0051   -0.0016   -0.0012    0.0057   -0.0175   -0.0545    0.0047         0   -0.2746
 14  3.086888700218432E+08    1.600000  1.063274  3.991454  7.4700107E-01  2.5093958E-01  3.2294528E-04  4.5534087E-06  9.7237419E-05  8.1692286E-04  3.2607046E-07  1.8356706E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1219  3.991454    0.000  2.036373  7.330792  6.3692502E-01  3.6106572E-01  3.1310105E-06  8.3019315E-07  8.4893711E-04  3.1691546E-04  7.8843557E-05  2.2846627E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.062E-05  2.134E-05  9.975E-01  1.008E+00  2.46E+01  0.00E+00  9.33E+00  0.029719  0.000189  0.0000000E+00  1.5466968167E-04       4.498     1.18    2.0918    2.3663   -0.0911   -0.0262    0.0071   -0.0051   -0.0016   -0.0012    0.0057   -0.0175   -0.0545    0.0047         0   -0.2745
 15  3.297070978436421E+08    1.600000  1.066926  3.991445  7.4699341E-01  2.5094632E-01  3.2272747E-04  4.5766557E-06  9.7467344E-05  8.1692247E-04  3.2649049E-07  1.8350655E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1212  3.991445    0.000  2.039508  7.332362  6.2877315E-01  3.6922193E-01  3.2443372E-06  8.6037803E-07  8.7477122E-04  2.9251679E-04  7.3197976E-05  2.1243130E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.056E-05  2.114E-05  9.975E-01  1.008E+00  2.45E+01  0.00E+00  9.32E+00  0.029848  0.000191  0.0000000E+00  1.5466968167E-04       4.494     1.19    2.0827    2.3571   -0.0913   -0.0262    0.0071   -0.0051   -0.0016   -0.0012    0.0058   -0.0175   -0.0545    0.0047         0   -0.2744
 16  3.506715111229169E+08    1.600000  1.070582  3.991414  7.4698570E-01  2.5095310E-01  3.2251958E-04  4.5983916E-06  9.7687284E-05  8.1692202E-04  3.2695383E-07  1.8344814E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1209  3.991414    0.000  2.042635  7.333943  6.2052720E-01  3.7747195E-01  3.3538793E-06  8.8957010E-07  8.9956700E-04  2.6947569E-04  6.7377520E-05  1.9586915E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.050E-05  2.092E-05  9.975E-01  1.008E+00  2.44E+01  0.00E+00  9.31E+00  0.029974  0.000193  0.0000000E+00  1.5466968167E-04       4.490     1.19    2.0735    2.3478   -0.0915   -0.0262    0.0072   -0.0050   -0.0016   -0.0012    0.0059   -0.0175   -0.0545    0.0046         0   -0.2742
 17  3.712564744090719E+08    1.600000  1.074252  3.991388  7.4697814E-01  2.5095974E-01  3.2232487E-04  4.6184419E-06  9.7893628E-05  8.1692154E-04  3.2745487E-07  1.8339290E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1204  3.991388    0.000  2.045851  7.335534  6.1231962E-01  3.8568346E-01  3.4598360E-06  9.1781787E-07  9.2290666E-04  2.4807460E-04  6.1589053E-05  1.7940855E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.044E-05  2.074E-05  9.975E-01  1.008E+00  2.43E+01  0.00E+00  9.29E+00  0.030096  0.000194  0.0000000E+00  1.5466968167E-04       4.486     1.20    2.0644    2.3384   -0.0916   -0.0262    0.0072   -0.0050   -0.0016   -0.0012    0.0060   -0.0175   -0.0545    0.0046         0   -0.2741
 18  3.921540523403536E+08    1.600000  1.078001  3.991341  7.4697034E-01  2.5096657E-01  3.2213189E-04  4.6381530E-06  9.8098337E-05  8.1692096E-04  3.2803324E-07  1.8333772E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1201  3.991341    0.000  2.049175  7.337187  6.0387838E-01  3.9412851E-01  3.5636682E-06  9.4552643E-07  9.4531187E-04  2.2774971E-04  5.5795580E-05  1.6289199E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.039E-05  2.058E-05  9.975E-01  1.008E+00  2.43E+01  0.00E+00  9.34E+00  0.030215  0.000196  0.0000000E+00  1.5466968167E-04       4.483     1.20    2.0550    2.3288   -0.0918   -0.0261    0.0072   -0.0049   -0.0015   -0.0012    0.0061   -0.0175   -0.0544    0.0045         0   -0.2738
 19  4.117801390126615E+08    1.600000  1.081821  3.991352  7.4696271E-01  2.5097322E-01  3.2194913E-04  4.6569117E-06  9.8292124E-05  8.1692029E-04  3.2868693E-07  1.8328523E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1196  3.991352    0.000  2.052740  7.338774  5.9583698E-01  4.0217316E-01  3.6585004E-06  9.7086090E-07  9.6485878E-04  2.1012795E-04  5.0616541E-05  1.4812164E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.033E-05  2.043E-05  9.974E-01  1.008E+00  2.42E+01  0.00E+00  9.33E+00  0.030370  0.000198  0.0000000E+00  1.5466968167E-04       4.479     1.21    2.0454    2.3193   -0.0920   -0.0261    0.0072   -0.0049   -0.0015   -0.0012    0.0061   -0.0175   -0.0544    0.0045         0   -0.2738
 20  4.314093630050606E+08    1.600000  1.085288  3.991244  7.4695496E-01  2.5098001E-01  3.2176942E-04  4.6749393E-06  9.8483145E-05  8.1691955E-04  3.2940107E-07  1.8323311E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1189  3.991244    0.000  2.055780  7.340354  5.8767629E-01  4.1033705E-01  3.7496451E-06  9.9521119E-07  9.8388222E-04  1.9311722E-04  4.5430497E-05  1.3330268E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.026E-05  2.026E-05  9.974E-01  1.008E+00  2.41E+01  0.00E+00  9.33E+00  0.030494  0.000200  0.0000000E+00  1.5466968167E-04       4.475     1.21    2.0368    2.3101   -0.0921   -0.0260    0.0072   -0.0048   -0.0015   -0.0012    0.0064   -0.0175   -0.0544    0.0044         0   -0.2733
 21  4.511735570163047E+08    1.600000  1.089031  3.991187  7.4694711E-01  2.5098689E-01  3.2159179E-04  4.6927022E-06  9.8672042E-05  8.1691869E-04  3.3021622E-07  1.8318131E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1187  3.991187    0.000  2.059237  7.342002  5.7929706E-01  4.1871936E-01  3.8386720E-06  1.0190210E-06  1.0018022E-03  1.7713753E-04  4.0492477E-05  1.1914712E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.019E-05  2.009E-05  9.974E-01  1.008E+00  2.41E+01  0.00E+00  9.32E+00  0.030616  0.000201  0.0000000E+00  1.5466968167E-04       4.471     1.22    2.0274    2.3004   -0.0922   -0.0260    0.0073   -0.0047   -0.0014   -0.0012    0.0066   -0.0175   -0.0543    0.0043         0   -0.2730
 22  4.701437177013572E+08    1.600000  1.092632  3.991115  7.4693935E-01  2.5099366E-01  3.2141838E-04  4.7101968E-06  9.8856338E-05  8.1691766E-04  3.3116347E-07  1.8313057E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1181  3.991115    0.000  2.062575  7.343630  5.7114267E-01  4.2687641E-01  3.9214485E-06  1.0411797E-06  1.0175810E-03  1.6304693E-04  3.6158387E-05  1.0670668E-08  2.6812712E-04  2.1686906E-05  0.000E+00  1.014E-05  1.996E-05  9.974E-01  1.008E+00  2.40E+01  0.00E+00  9.37E+00  0.030764  0.000203  0.0000000E+00  1.5466968167E-04       4.467     1.22    2.0184    2.2910   -0.0923   -0.0259    0.0073   -0.0046   -0.0014   -0.0012    0.0068   -0.0175   -0.0543    0.0042         0   -0.2726
 23  4.890070571835592E+08    1.600000  1.096231  3.991029  7.4693152E-01  2.5100055E-01  3.2124852E-04  4.7268482E-06  9.9037400E-05  8.1691656E-04  3.3215886E-07  1.8308034E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1176  3.991029    0.000  2.065971  7.345282  5.6288124E-01  4.3514037E-01  4.0003620E-06  1.0623239E-06  1.0322704E-03  1.4992269E-04  3.2126979E-05  9.5112049E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.010E-05  1.985E-05  9.973E-01  1.008E+00  2.39E+01  0.00E+00  9.36E+00  0.030915  0.000204  0.0000000E+00  1.5466968167E-04       4.463     1.23    2.0094    2.2816   -0.0924   -0.0258    0.0073   -0.0045   -0.0013   -0.0012    0.0070   -0.0175   -0.0542    0.0041         0   -0.2721
 24  5.073264335390590E+08    1.600000  1.099711  3.990897  7.4692376E-01  2.5100738E-01  3.2108254E-04  4.7430083E-06  9.9214487E-05  8.1691533E-04  3.3325232E-07  1.8303096E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1175  3.990897    0.000  2.069178  7.346866  5.5474769E-01  4.4327615E-01  4.0729676E-06  1.0817937E-06  1.0455668E-03  1.3803315E-04  2.8486314E-05  8.4612635E-09  2.6812712E-04  2.1686906E-05  0.000E+00  1.001E-05  1.969E-05  9.973E-01  1.009E+00  2.38E+01  0.00E+00  9.36E+00  0.031002  0.000207  0.0000000E+00  1.5466968167E-04       4.459     1.23    2.0007    2.2722   -0.0924   -0.0257    0.0074   -0.0043   -0.0012   -0.0012    0.0074   -0.0175   -0.0541    0.0040         0   -0.2715
 25  5.253720341875003E+08    1.600000  1.103383  3.990852  7.4691597E-01  2.5101423E-01  3.2091763E-04  4.7589889E-06  9.9390573E-05  8.1691392E-04  3.3448141E-07  1.8298159E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1165  3.990852    0.000  2.072981  7.348563  5.4658222E-01  4.5144380E-01  4.1466939E-06  1.1015854E-06  1.0576721E-03  1.2716882E-04  2.5200614E-05  7.5128598E-09  2.6812712E-04  2.1686906E-05  0.000E+00  9.977E-06  1.960E-05  9.973E-01  1.009E+00  2.38E+01  0.00E+00  9.35E+00  0.031135  0.000208  0.0000000E+00  1.5466968167E-04       4.455     1.24    1.9915    2.2628   -0.0926   -0.0256    0.0074   -0.0042   -0.0012   -0.0012    0.0075   -0.0175   -0.0541    0.0039         0   -0.2712
 26  5.434398571743128E+08    1.600000  1.107131  3.990796  7.4690797E-01  2.5102128E-01  3.2074979E-04  4.7751038E-06  9.9570001E-05  8.1691228E-04  3.3587856E-07  1.8293099E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1160  3.990796    0.000  2.076898  7.350300  5.3824224E-01  4.5978570E-01  4.2164092E-06  1.1203380E-06  1.0688156E-03  1.1714648E-04  2.2195234E-05  6.6431233E-09  2.6812712E-04  2.1686906E-05  0.000E+00  9.906E-06  1.947E-05  9.973E-01  1.009E+00  2.37E+01  0.00E+00  9.35E+00  0.031250  0.000210  0.0000000E+00  1.5466968167E-04       4.451     1.25    1.9822    2.2531   -0.0927   -0.0256    0.0075   -0.0042   -0.0012   -0.0012    0.0077   -0.0175   -0.0541    0.0039         0   -0.2709
 27  5.611239773166695E+08    1.600000  1.110600  3.990645  7.4690005E-01  2.5102826E-01  3.2058366E-04  4.7909523E-06  9.9747790E-05  8.1691041E-04  3.3744022E-07  1.8288056E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1156  3.990645    0.000  2.080261  7.351972  5.3003565E-01  4.6799393E-01  4.2787025E-06  1.1371025E-06  1.0785542E-03  1.0833175E-04  1.9625744E-05  5.8980353E-09  2.6812712E-04  2.1686906E-05  0.000E+00  9.850E-06  1.935E-05  9.972E-01  1.009E+00  2.36E+01  0.00E+00  9.40E+00  0.031406  0.000212  0.0000000E+00  1.5466968167E-04       4.447     1.25    1.9735    2.2437   -0.0927   -0.0254    0.0075   -0.0040   -0.0011   -0.0012    0.0081   -0.0175   -0.0540    0.0037         0   -0.2702
 28  5.786332642077023E+08    1.600000  1.114236  3.990579  7.4689156E-01  2.5103577E-01  3.2040796E-04  4.8073319E-06  9.9936293E-05  8.1690821E-04  3.3924007E-07  1.8282664E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1144  3.990579    0.000  2.084108  7.353808  5.2175219E-01  4.7627904E-01  4.3439976E-06  1.1547039E-06  1.0876039E-03  1.0014500E-04  1.7220192E-05  5.1987397E-09  2.6812712E-04  2.1686906E-05  0.000E+00  9.784E-06  1.922E-05  9.972E-01  1.009E+00  2.35E+01  0.00E+00  9.40E+00  0.031529  0.000214  0.0000000E+00  1.5466968167E-04       4.443     1.26    1.9644    2.2343   -0.0928   -0.0253    0.0076   -0.0039   -0.0010   -0.0012    0.0083   -0.0175   -0.0539    0.0036         0   -0.2699
 29  5.955161110372658E+08    1.600000  1.117654  3.990381  7.4688336E-01  2.5104305E-01  3.2024091E-04  4.8225382E-06  1.0011599E-04  8.1690592E-04  3.4108589E-07  1.8277485E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1138  3.990381    0.000  2.087532  7.355431  5.1353811E-01  4.8449452E-01  4.4006554E-06  1.1699865E-06  1.0954338E-03  9.2978016E-05  1.5227439E-05  4.6173907E-09  2.6812712E-04  2.1686906E-05  0.000E+00  9.724E-06  1.911E-05  9.972E-01  1.009E+00  2.35E+01  0.00E+00  9.39E+00  0.031655  0.000215  0.0000000E+00  1.5466968167E-04       4.439     1.26    1.9559    2.2248   -0.0928   -0.0251    0.0077   -0.0036   -0.0009   -0.0012    0.0088   -0.0175   -0.0538    0.0034         0   -0.2689
 30  6.118723115182090E+08    1.600000  1.120999  3.990193  7.4687503E-01  2.5105048E-01  3.2007112E-04  4.8377606E-06  1.0029900E-04  8.1690329E-04  3.4315556E-07  1.8272169E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1131  3.990193    0.000  2.090961  7.357076  5.0545433E-01  4.9257947E-01  4.4540925E-06  1.1844224E-06  1.1023555E-03  8.6605958E-05  1.3498552E-05  4.1118601E-09  2.6812712E-04  2.1686906E-05  0.000E+00  9.654E-06  1.897E-05  9.972E-01  1.009E+00  2.34E+01  0.00E+00  9.39E+00  0.031789  0.000217  0.0000000E+00  1.5466968167E-04       4.435     1.27    1.9475    2.2155   -0.0927   -0.0249    0.0078   -0.0033   -0.0008   -0.0012    0.0093   -0.0175   -0.0537    0.0031         0   -0.2680
 31  6.281317802156317E+08    1.600000  1.124364  3.990017  7.4686668E-01  2.5105793E-01  3.1990297E-04  4.8524947E-06  1.0048068E-04  8.1690043E-04  3.4535572E-07  1.8266848E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.1125  3.990017    0.000  2.094435  7.358788  4.9732210E-01  5.0071288E-01  4.5046402E-06  1.1981093E-06  1.1085127E-03  8.0918886E-05  1.1975321E-05  3.6651931E-09  2.6812712E-04  2.1686906E-05  0.000E+00  9.584E-06  1.881E-05  9.971E-01  1.009E+00  2.33E+01  0.00E+00  9.39E+00  0.031927  0.000218  0.0000000E+00  1.5466968167E-04       4.431     1.27    1.9391    2.2063   -0.0927   -0.0247    0.0078   -0.0031   -0.0006   -0.0012    0.0098   -0.0175   -0.0535    0.0029         0   -0.2672
