line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  3.398885006336427E+08    1.400000  0.698974  3.882236  7.3805408E-01  2.5590047E-01  9.7849274E-04  1.1875834E-05  2.8232497E-04  2.4507750E-03  9.7097201E-07  5.5284595E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0691  3.882236  -30.000  2.010093  7.269712  6.6179351E-01  3.3202590E-01  7.0704956E-06  1.9388255E-06  1.4724580E-03  2.1579129E-03  2.6249505E-04  7.0459921E-08  8.0438130E-04  6.5060720E-05  0.000E+00  6.631E-06  1.666E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.02E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.367     1.28    3.0026    3.0105    0.0229    0.1998    0.1334    0.2722    0.1354    0.0190    0.5746   -0.0353    0.0650   -0.2380         0   -0.0079
 11  3.752114825687792E+08    1.400000  0.702471  3.882420  7.3805327E-01  2.5590054E-01  9.7849189E-04  1.1876723E-05  2.8232504E-04  2.4507750E-03  9.7097202E-07  5.5284591E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0690  3.882420  -30.000  2.014166  7.271344  6.5366501E-01  3.4015517E-01  7.1797087E-06  1.9689395E-06  1.4852354E-03  2.1199460E-03  2.8711813E-04  7.7212790E-08  8.0438130E-04  6.5060720E-05  0.000E+00  6.581E-06  1.655E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.01E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.364     1.29    2.9938    3.0016    0.0230    0.1991    0.1330    0.2713    0.1350    0.0189    0.5728   -0.0352    0.0647   -0.2373         0   -0.0078
 12  4.101295694770237E+08    1.400000  0.705935  3.882587  7.3805238E-01  2.5590064E-01  9.7849064E-04  1.1877998E-05  2.8232516E-04  2.4507750E-03  9.7097204E-07  5.5284585E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0691  3.882587  -30.000  2.018212  7.272982  6.4553651E-01  3.4828473E-01  7.3010510E-06  2.0024129E-06  1.4999950E-03  2.0809252E-03  3.1043275E-04  8.3638990E-08  8.0438130E-04  6.5060720E-05  0.000E+00  6.542E-06  1.645E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.99E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.362     1.29    2.9852    2.9928    0.0231    0.1984    0.1325    0.2705    0.1346    0.0188    0.5711   -0.0351    0.0644   -0.2366         0   -0.0076
 13  4.446359212904824E+08    1.400000  0.709358  3.882725  7.3805143E-01  2.5590078E-01  9.7848891E-04  1.1879725E-05  2.8232536E-04  2.4507750E-03  9.7097207E-07  5.5284575E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0688  3.882725  -30.000  2.022211  7.274600  6.3740801E-01  3.5641484E-01  7.4346040E-06  2.0392294E-06  1.5167852E-03  2.0408840E-03  3.3234447E-04  8.9706005E-08  8.0438130E-04  6.5060720E-05  0.000E+00  6.496E-06  1.634E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.98E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.359     1.30    2.9766    2.9841    0.0231    0.1978    0.1322    0.2699    0.1342    0.0188    0.5697   -0.0350    0.0642   -0.2360         0   -0.0075
 14  4.788824061500563E+08    1.400000  0.712751  3.882843  7.3805039E-01  2.5590097E-01  9.7848657E-04  1.1882022E-05  2.8232569E-04  2.4507750E-03  9.7097212E-07  5.5284562E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0690  3.882843  -30.000  2.026192  7.276226  6.2927951E-01  3.6454524E-01  7.5770830E-06  2.0785004E-06  1.5356233E-03  2.0000485E-03  3.5259785E-04  9.5330416E-08  8.0438130E-04  6.5060720E-05  0.000E+00  6.460E-06  1.624E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.97E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.356     1.30    2.9681    2.9755    0.0232    0.1972    0.1318    0.2693    0.1339    0.0187    0.5684   -0.0349    0.0639   -0.2354         0   -0.0073
 15  5.126192756767610E+08    1.400000  0.716099  3.882943  7.3804928E-01  2.5590119E-01  9.7848350E-04  1.1884950E-05  2.8232619E-04  2.4507750E-03  9.7097218E-07  5.5284544E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0690  3.882943  -30.000  2.030129  7.277833  6.2115102E-01  3.7267599E-01  7.7323077E-06  2.1212768E-06  1.5566031E-03  1.9581399E-03  3.7136879E-04  1.0057149E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.426E-06  1.612E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.97E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.353     1.30    2.9598    2.9669    0.0233    0.1968    0.1316    0.2687    0.1336    0.0187    0.5673   -0.0349    0.0637   -0.2350         0   -0.0072
 16  5.461527969756602E+08    1.400000  0.719404  3.883015  7.3804810E-01  2.5590147E-01  9.7847961E-04  1.1888555E-05  2.8232694E-04  2.4507750E-03  9.7097226E-07  5.5284522E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0692  3.883015  -30.000  2.034024  7.279431  6.1302252E-01  3.8080722E-01  7.8976080E-06  2.1668225E-06  1.5796371E-03  1.9156293E-03  3.8826747E-04  1.0530969E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.393E-06  1.601E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.96E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.350     1.31    2.9515    2.9585    0.0233    0.1964    0.1313    0.2683    0.1333    0.0187    0.5664   -0.0348    0.0636   -0.2346         0   -0.0070
 17  5.795594590986155E+08    1.400000  0.722689  3.883064  7.3804680E-01  2.5590181E-01  9.7847455E-04  1.1893096E-05  2.8232805E-04  2.4507750E-03  9.7097236E-07  5.5284491E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0694  3.883064  -30.000  2.037879  7.281031  6.0489402E-01  3.8893883E-01  8.0744481E-06  2.2155437E-06  1.6047352E-03  1.8726386E-03  4.0314893E-04  1.0950908E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.356E-06  1.588E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.95E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.347     1.31    2.9433    2.9502    0.0233    0.1961    0.1311    0.2680    0.1332    0.0186    0.5657   -0.0348    0.0634   -0.2343         0   -0.0069
 18  6.135603760984973E+08    1.400000  0.726055  3.883094  7.3804543E-01  2.5590221E-01  9.7846842E-04  1.1898416E-05  2.8232959E-04  2.4507750E-03  9.7097250E-07  5.5284453E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0697  3.883094  -30.000  2.041687  7.282650  5.9676552E-01  3.9707081E-01  8.2618742E-06  2.2671783E-06  1.6317612E-03  1.8302582E-03  4.1502329E-04  1.1288984E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.320E-06  1.575E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.94E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.343     1.32    2.9349    2.9416    0.0233    0.1958    0.1310    0.2677    0.1330    0.0186    0.5652   -0.0347    0.0633   -0.2341         0   -0.0067
 19  6.457374453862002E+08    1.400000  0.729256  3.883101  7.3804403E-01  2.5590265E-01  9.7846126E-04  1.1904429E-05  2.8233161E-04  2.4507750E-03  9.7097268E-07  5.5284407E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0697  3.883101  -30.000  2.045574  7.284205  5.8863702E-01  4.0520315E-01  8.4645275E-06  2.3230064E-06  1.6609041E-03  1.7852187E-03  4.2712578E-04  1.1636623E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.285E-06  1.562E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.94E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.340     1.32    2.9269    2.9335    0.0233    0.1957    0.1309    0.2675    0.1329    0.0186    0.5648   -0.0347    0.0633   -0.2339         0   -0.0066
 20  6.779264782138647E+08    1.400000  0.732400  3.883070  7.3804254E-01  2.5590316E-01  9.7845266E-04  1.1911393E-05  2.8233428E-04  2.4507750E-03  9.7097290E-07  5.5284351E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0700  3.883070  -30.000  2.049300  7.285777  5.8050852E-01  4.1333587E-01  8.6739777E-06  2.3806991E-06  1.6919294E-03  1.7401390E-03  4.3697307E-04  1.1921290E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.250E-06  1.550E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.93E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.337     1.33    2.9190    2.9255    0.0233    0.1956    0.1308    0.2675    0.1329    0.0186    0.5648   -0.0347    0.0633   -0.2339         0   -0.0065
 21  7.098636300747167E+08    1.400000  0.735495  3.883005  7.3804104E-01  2.5590371E-01  9.7844307E-04  1.1918887E-05  2.8233756E-04  2.4507750E-03  9.7097316E-07  5.5284287E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0704  3.883005  -30.000  2.052969  7.287340  5.7238002E-01  4.2146900E-01  8.8943208E-06  2.4413477E-06  1.7248205E-03  1.6948049E-03  4.4480607E-04  1.2150177E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.212E-06  1.537E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.93E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.334     1.33    2.9113    2.9176    0.0233    0.1957    0.1309    0.2676    0.1330    0.0186    0.5650   -0.0347    0.0633   -0.2340         0   -0.0063
 22  7.414889400230711E+08    1.400000  0.738553  3.882907  7.3803943E-01  2.5590433E-01  9.7843172E-04  1.1927440E-05  2.8234174E-04  2.4507750E-03  9.7097348E-07  5.5284208E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0708  3.882907  -30.000  2.056618  7.288896  5.6425152E-01  4.2960244E-01  9.1263124E-06  2.5052810E-06  1.7596014E-03  1.6491250E-03  4.5069150E-04  1.2328474E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.178E-06  1.524E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.93E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.330     1.34    2.9036    2.9098    0.0232    0.1959    0.1310    0.2679    0.1331    0.0186    0.5655   -0.0348    0.0634   -0.2342         0   -0.0062
 23  7.741593116213478E+08    1.400000  0.741764  3.882787  7.3803779E-01  2.5590500E-01  9.7841915E-04  1.1936586E-05  2.8234674E-04  2.4507750E-03  9.7097386E-07  5.5284119E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0710  3.882787  -30.000  2.060286  7.290466  5.5612302E-01  4.3773630E-01  9.3692431E-06  2.5721953E-06  1.7957658E-03  1.6052198E-03  4.5299243E-04  1.2407767E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.141E-06  1.511E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.92E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.326     1.34    2.8956    2.9016    0.0231    0.1962    0.1312    0.2682    0.1333    0.0186    0.5662   -0.0348    0.0635   -0.2345         0   -0.0060
 24  8.048008785508878E+08    1.400000  0.744716  3.882648  7.3803607E-01  2.5590573E-01  9.7840478E-04  1.1946659E-05  2.8235284E-04  2.4507750E-03  9.7097431E-07  5.5284014E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0715  3.882648  -30.000  2.063853  7.292002  5.4799452E-01  4.4587042E-01  9.6202455E-06  2.6413317E-06  1.8338733E-03  1.5585337E-03  4.5587435E-04  1.2502939E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.104E-06  1.498E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.92E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.323     1.35    2.8882    2.8941    0.0230    0.1965    0.1314    0.2686    0.1335    0.0187    0.5670   -0.0349    0.0637   -0.2348         0   -0.0059
 25  8.350854924609593E+08    1.400000  0.747652  3.882479  7.3803434E-01  2.5590650E-01  9.7838922E-04  1.1957194E-05  2.8235985E-04  2.4507750E-03  9.7097484E-07  5.5283897E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0718  3.882479  -30.000  2.067420  7.293524  5.3986603E-01  4.5400490E-01  9.8829951E-06  2.7137017E-06  1.8736678E-03  1.5117760E-03  4.5676355E-04  1.2544067E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.063E-06  1.485E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.91E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.319     1.36    2.8809    2.8866    0.0229    0.1969    0.1316    0.2691    0.1338    0.0187    0.5681   -0.0349    0.0639   -0.2353         0   -0.0057
 26  8.650029343018011E+08    1.400000  0.750549  3.882282  7.3803254E-01  2.5590733E-01  9.7837185E-04  1.1968542E-05  2.8236809E-04  2.4507750E-03  9.7097546E-07  5.5283763E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0721  3.882282  -30.000  2.070961  7.295037  5.3173753E-01  4.6213976E-01  1.0155391E-05  2.7887307E-06  1.9150271E-03  1.4649974E-03  4.5575800E-04  1.2532798E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.026E-06  1.471E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.91E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.316     1.36    2.8736    2.8792    0.0228    0.1974    0.1319    0.2697    0.1341    0.0188    0.5694   -0.0350    0.0641   -0.2358         0   -0.0056
 27  8.949903140917482E+08    1.400000  0.753452  3.882062  7.3803071E-01  2.5590822E-01  9.7835312E-04  1.1980365E-05  2.8237741E-04  2.4507750E-03  9.7097616E-07  5.5283614E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0724  3.882062  -30.000  2.074477  7.296556  5.2360903E-01  4.7027480E-01  1.0435899E-05  2.8659933E-06  1.9575384E-03  1.4189077E-03  4.5260731E-04  1.2462378E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.985E-06  1.459E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.91E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.312     1.37    2.8664    2.8718    0.0227    0.1980    0.1323    0.2705    0.1345    0.0188    0.5710   -0.0351    0.0644   -0.2365         0   -0.0054
 28  9.253373348136315E+08    1.400000  0.756381  3.881814  7.3802880E-01  2.5590917E-01  9.7833241E-04  1.1993011E-05  2.8238817E-04  2.4507750E-03  9.7097698E-07  5.5283446E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0729  3.881814  -30.000  2.077928  7.298097  5.1548053E-01  4.7841017E-01  1.0723094E-05  2.9451075E-06  2.0010475E-03  1.3738593E-03  4.4712814E-04  1.2327365E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.945E-06  1.446E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.91E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.308     1.37    2.8590    2.8643    0.0225    0.1987    0.1327    0.2713    0.1350    0.0189    0.5727   -0.0352    0.0647   -0.2372         0   -0.0053
 29  9.561804769355872E+08    1.400000  0.759351  3.881538  7.3802685E-01  2.5591017E-01  9.7831024E-04  1.2006105E-05  2.8240016E-04  2.4507750E-03  9.7097791E-07  5.5283260E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0735  3.881538  -30.000  2.081347  7.299657  5.0735203E-01  4.8654578E-01  1.1016848E-05  3.0260349E-06  2.0454148E-03  1.3300595E-03  4.3926879E-04  1.2126334E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.901E-06  1.432E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.90E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.304     1.38    2.8516    2.8568    0.0223    0.1994    0.1332    0.2722    0.1355    0.0190    0.5746   -0.0353    0.0650   -0.2380         0   -0.0051
 30  9.851585206643356E+08    1.400000  0.762137  3.881242  7.3802487E-01  2.5591122E-01  9.7828642E-04  1.2019726E-05  2.8241350E-04  2.4507750E-03  9.7097897E-07  5.5283056E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0740  3.881242  -30.000  2.084744  7.301162  4.9922353E-01  4.9468160E-01  1.1319677E-05  3.1094511E-06  2.0912242E-03  1.2846250E-03  4.3137890E-04  1.1923454E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.860E-06  1.419E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.90E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.300     1.39    2.8447    2.8497    0.0221    0.2002    0.1337    0.2732    0.1360    0.0191    0.5768   -0.0355    0.0654   -0.2389         0   -0.0050
 31  1.015913263565137E+09    1.400000  0.765113  3.880920  7.3802286E-01  2.5591230E-01  9.7826137E-04  1.2033613E-05  2.8242801E-04  2.4507750E-03  9.7098013E-07  5.5282835E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0746  3.880920  -30.000  2.088111  7.302726  4.9109503E-01  5.0281763E-01  1.1627484E-05  3.1942761E-06  2.1370571E-03  1.2422281E-03  4.2022522E-04  1.1630834E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.820E-06  1.406E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.90E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.296     1.39    2.8372    2.8421    0.0219    0.2011    0.1343    0.2743    0.1366    0.0192    0.5791   -0.0356    0.0658   -0.2398         0   -0.0049
 32  1.044500028725000E+09    1.400000  0.767852  3.880569  7.3802080E-01  2.5591344E-01  9.7823467E-04  1.2047966E-05  2.8244393E-04  2.4507750E-03  9.7098144E-07  5.5282593E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0751  3.880569  -30.000  2.091434  7.304221  4.8296653E-01  5.1095381E-01  1.1941757E-05  3.2808750E-06  2.1841088E-03  1.1980241E-03  4.0949955E-04  1.1348395E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.777E-06  1.393E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.90E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.292     1.40    2.8304    2.8351    0.0217    0.2021    0.1349    0.2755    0.1373    0.0193    0.5817   -0.0358    0.0663   -0.2409         0   -0.0047
