line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  4.463299746692141E+08    1.100000  0.364233  3.843348  9.6554867E-01  3.3734527E-02  6.0005824E-05  6.7582003E-07  1.8269110E-05  1.6616976E-04  6.2219807E-08  3.3621387E-07  5.8956324E-05  4.3707175E-06  0.000E+00  0.0108  3.843348    0.000  2.041896  7.208496  6.7208804E-01  3.2583439E-01  1.8937266E-06  5.1795902E-07  4.7863032E-04  8.0033899E-04  2.1230205E-05  5.0977567E-09  2.6881559E-04  2.1749786E-05  0.000E+00  7.612E-07  9.250E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.43E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.442     1.04    3.8394    3.8995   -0.0763    0.3096    0.2094    0.4216    0.2192    0.0318    0.8968   -0.0613    0.1177   -0.3706         0   -0.0601
 11  4.911455043318998E+08    1.100000  0.366878  3.843463  9.6870621E-01  3.0635277E-02  5.0125986E-05  5.7238235E-07  1.5132294E-05  1.3679692E-04  5.1579800E-08  2.8095984E-07  4.8153998E-05  3.5989613E-06  0.000E+00  0.0097  3.843463    0.000  2.046764  7.209807  6.6410503E-01  3.3381719E-01  1.9105459E-06  5.2260123E-07  4.7880900E-04  7.9760536E-04  2.4472451E-05  5.9184200E-09  2.6891128E-04  2.1758559E-05  0.000E+00  7.370E-07  9.340E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.31E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.439     1.05    3.8328    3.8928   -0.0763    0.3091    0.2092    0.4212    0.2189    0.0318    0.8958   -0.0612    0.1175   -0.3702         0   -0.0600
 12  5.357752024656905E+08    1.100000  0.369515  3.843595  9.7023363E-01  2.9144577E-02  4.4124140E-05  5.1222975E-07  1.3178134E-05  1.1811719E-04  4.4998985E-08  2.4771627E-07  4.1059626E-05  3.1119463E-06  0.000E+00  0.0086  3.843595    0.000  2.051691  7.211133  6.5601219E-01  3.4190994E-01  1.9293102E-06  5.2779269E-07  4.7902606E-04  7.9457568E-04  2.7995223E-05  6.8204690E-09  2.6900958E-04  2.1767559E-05  0.000E+00  7.199E-07  9.415E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.19E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.437     1.05    3.8262    3.8860   -0.0762    0.3086    0.2089    0.4206    0.2186    0.0317    0.8946   -0.0610    0.1173   -0.3697         0   -0.0598
 13  5.804048856714909E+08    1.100000  0.372125  3.843724  9.7090807E-01  2.8491694E-02  4.0684498E-05  4.7929281E-07  1.2026018E-05  1.0684585E-04  4.1141025E-08  2.2877762E-07  3.6622220E-05  2.8197962E-06  0.000E+00  0.0075  3.843724    0.000  2.056714  7.212476  6.4781909E-01  3.5010286E-01  1.9439564E-06  5.3184357E-07  4.7929478E-04  7.9125404E-04  3.1774478E-05  7.7839233E-09  2.6910801E-04  2.1776594E-05  0.000E+00  7.037E-07  9.492E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.06E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.435     1.05    3.8197    3.8793   -0.0761    0.3081    0.2086    0.4201    0.2182    0.0317    0.8934   -0.0609    0.1172   -0.3692         0   -0.0596
 14  6.250345661762592E+08    1.100000  0.374866  3.842959  9.7120146E-01  2.8210060E-02  3.8810423E-05  4.6218960E-07  1.1381298E-05  1.0039780E-04  3.8996342E-08  2.1854403E-07  3.3994956E-05  2.6536907E-06  0.000E+00  0.0065  3.842959    0.000  2.061796  7.213814  6.3944391E-01  3.5847803E-01  1.9689059E-06  5.3873115E-07  4.7960363E-04  7.8749307E-04  3.5934741E-05  8.8770362E-09  2.6920269E-04  2.1785346E-05  0.000E+00  6.910E-07  9.554E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.97E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.429     1.06    3.8128    3.8727   -0.0770    0.3104    0.2099    0.4227    0.2198    0.0320    0.8991   -0.0615    0.1180   -0.3716         0   -0.0599
 15  6.694782728469973E+08    1.100000  0.377556  3.843249  9.7134344E-01  2.8074676E-02  3.7716489E-05  4.5272131E-07  1.0994854E-05  9.6446596E-05  3.7720512E-08  2.1263065E-07  3.2327989E-05  2.5527415E-06  0.000E+00  0.0057  3.843249    0.000  2.066998  7.215201  6.3100611E-01  3.6691553E-01  1.9857617E-06  5.4339058E-07  4.8001185E-04  7.8344283E-04  4.0346759E-05  1.0020491E-08  2.6930623E-04  2.1794841E-05  0.000E+00  6.748E-07  9.593E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.90E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.428     1.06    3.8061    3.8657   -0.0767    0.3094    0.2093    0.4216    0.2191    0.0318    0.8967   -0.0613    0.1177   -0.3706         0   -0.0596
 16  7.005251631323420E+08    1.100000  0.379469  3.843415  9.7139571E-01  2.8024473E-02  3.7273127E-05  4.4912522E-07  1.0834622E-05  9.4775711E-05  3.7193960E-08  2.1024567E-07  3.1600396E-05  2.5102687E-06  0.000E+00  0.0051  3.843415    0.000  2.070691  7.216167  6.2503129E-01  3.7289014E-01  2.0002339E-06  5.4739303E-07  4.8034546E-04  7.8035091E-04  4.3642924E-05  1.0886534E-08  2.6937813E-04  2.1801445E-05  0.000E+00  6.639E-07  9.643E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.83E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.427     1.06    3.8013    3.8608   -0.0766    0.3088    0.2090    0.4210    0.2187    0.0318    0.8953   -0.0611    0.1175   -0.3700         0   -0.0595
 17  7.449715826184505E+08    1.100000  0.382254  3.843606  9.7143609E-01  2.7985631E-02  3.6885828E-05  4.4617687E-07  1.0691482E-05  9.3254564E-05  3.6726269E-08  2.0817697E-07  3.0918297E-05  2.4718390E-06  0.000E+00  0.0042  3.843606    0.000  2.076001  7.217555  6.1637562E-01  3.8154552E-01  2.0206815E-06  5.5304236E-07  4.8091211E-04  7.7555609E-04  4.8635316E-05  1.2201380E-08  2.6947907E-04  2.1810766E-05  0.000E+00  6.561E-07  9.678E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.75E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.425     1.06    3.7944    3.8536   -0.0764    0.3081    0.2086    0.4202    0.2183    0.0317    0.8936   -0.0610    0.1172   -0.3693         0   -0.0593
 18  7.890477042263757E+08    1.100000  0.385006  3.843789  9.7145830E-01  2.7963629E-02  3.6681814E-05  4.4481578E-07  1.0614387E-05  9.2418072E-05  3.6475867E-08  2.0709550E-07  3.0529986E-05  2.4508406E-06  0.000E+00  0.0033  3.843789    0.000  2.081578  7.218989  6.0769179E-01  3.9022886E-01  2.0362453E-06  5.5733969E-07  4.8162836E-04  7.7045933E-04  5.3853427E-05  1.3562871E-08  2.6959355E-04  2.1821212E-05  0.000E+00  6.433E-07  9.709E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.72E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.423     1.07    3.7875    3.8466   -0.0763    0.3074    0.2082    0.4195    0.2179    0.0316    0.8921   -0.0608    0.1170   -0.3687         0   -0.0591
 19  8.333063814718692E+08    1.100000  0.387866  3.843937  9.7147424E-01  2.7947203E-02  3.6563144E-05  4.4421768E-07  1.0568833E-05  9.1914738E-05  3.6328650E-08  2.0647064E-07  3.0288710E-05  2.4382829E-06  0.000E+00  0.0027  3.843937    0.000  2.086881  7.220402  5.9881301E-01  3.9910736E-01  2.0643065E-06  5.6510078E-07  4.8248229E-04  7.6477054E-04  5.9492031E-05  1.5088549E-08  2.6970407E-04  2.1831357E-05  0.000E+00  6.300E-07  9.735E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.66E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.420     1.07    3.7803    3.8392   -0.0762    0.3068    0.2078    0.4189    0.2175    0.0316    0.8907   -0.0607    0.1168   -0.3681         0   -0.0589
 20  8.641691175501206E+08    1.100000  0.389884  3.844048  9.7148558E-01  2.7934714E-02  3.6514328E-05  4.4419599E-07  1.0550475E-05  9.1712135E-05  3.6269069E-08  2.0621232E-07  3.0190668E-05  2.4332207E-06  0.000E+00  0.0023  3.844048    0.000  2.090862  7.221396  5.9250536E-01  4.0541469E-01  2.0802071E-06  5.6949943E-07  4.8320655E-04  7.6036827E-04  6.3738684E-05  1.6223700E-08  2.6978134E-04  2.1838472E-05  0.000E+00  6.256E-07  9.757E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.60E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.419     1.07    3.7753    3.8340   -0.0761    0.3064    0.2076    0.4184    0.2173    0.0315    0.8898   -0.0606    0.1166   -0.3677         0   -0.0588
 21  9.082455040565803E+08    1.100000  0.392748  3.844195  9.7149626E-01  2.7922731E-02  3.6472394E-05  4.4430506E-07  1.0534613E-05  9.1534737E-05  3.6217710E-08  2.0599141E-07  3.0102545E-05  2.4288041E-06  0.000E+00  0.0017  3.844195    0.000  2.096596  7.222841  5.8335749E-01  4.1456226E-01  2.1048217E-06  5.7630556E-07  4.8443812E-04  7.5347848E-04  7.0170549E-05  1.7952742E-08  2.6988602E-04  2.1848190E-05  0.000E+00  6.178E-07  9.787E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.59E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.416     1.07    3.7681    3.8267   -0.0760    0.3058    0.2072    0.4178    0.2169    0.0315    0.8884   -0.0605    0.1164   -0.3672         0   -0.0586
 22  9.391037856707822E+08    1.100000  0.394764  3.844298  9.7150611E-01  2.7911427E-02  3.6450142E-05  4.4463066E-07  1.0526908E-05  9.1451835E-05  3.6192297E-08  2.0587261E-07  3.0062878E-05  2.4267166E-06  0.000E+00  0.0013  3.844298    0.000  2.100657  7.223871  5.7684380E-01  4.2107565E-01  2.1263485E-06  5.8224879E-07  4.8547027E-04  7.4818518E-04  7.4966885E-05  1.9260129E-08  2.6996055E-04  2.1855110E-05  0.000E+00  6.107E-07  9.790E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.50E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.415     1.08    3.7631    3.8215   -0.0759    0.3054    0.2070    0.4174    0.2167    0.0314    0.8875   -0.0604    0.1163   -0.3668         0   -0.0584
 23  9.829981148095204E+08    1.100000  0.397668  3.844455  9.7151494E-01  2.7901172E-02  3.6430670E-05  4.4504808E-07  1.0520184E-05  9.1378490E-05  3.6170101E-08  2.0576934E-07  3.0026796E-05  2.4248731E-06  0.000E+00  0.0009  3.844455    0.000  2.106578  7.225340  5.6749810E-01  4.3042085E-01  2.1525162E-06  5.8948143E-07  4.8722899E-04  7.4027410E-04  8.1954282E-05  2.1149559E-08  2.7008469E-04  2.1866456E-05  0.000E+00  6.011E-07  9.804E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.46E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.413     1.08    3.7558    3.8141   -0.0758    0.3048    0.2066    0.4167    0.2163    0.0314    0.8861   -0.0602    0.1161   -0.3662         0   -0.0582
 24  1.013671004031711E+09    1.100000  0.399687  3.844531  9.7152364E-01  2.7890955E-02  3.6417405E-05  4.4559201E-07  1.0516253E-05  9.1339210E-05  3.6156615E-08  2.0569782E-07  3.0009676E-05  2.4238547E-06  0.000E+00  0.0006  3.844531    0.000  2.110787  7.226384  5.6083093E-01  4.3708782E-01  2.1757652E-06  5.9590015E-07  4.8870108E-04  7.3413370E-04  8.7179047E-05  2.2582614E-08  2.7017031E-04  2.1874313E-05  0.000E+00  5.990E-07  9.819E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.39E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.411     1.08    3.7508    3.8089   -0.0757    0.3045    0.2065    0.4164    0.2161    0.0313    0.8854   -0.0602    0.1160   -0.3659         0   -0.0581
 25  1.057381258614122E+09    1.100000  0.402639  3.844715  9.7153192E-01  2.7881157E-02  3.6405125E-05  4.4620522E-07  1.0512728E-05  9.1304203E-05  3.6144432E-08  2.0563190E-07  2.9994533E-05  2.4229443E-06  0.000E+00  0.0003  3.844715    0.000  2.116906  7.227876  5.5117947E-01  4.4673878E-01  2.2065561E-06  6.0440590E-07  4.9120917E-04  7.2457608E-04  9.4961292E-05  2.4705114E-08  2.7028719E-04  2.1885123E-05  0.000E+00  5.903E-07  9.834E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.38E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.409     1.08    3.7434    3.8013   -0.0756    0.3038    0.2060    0.4156    0.2157    0.0312    0.8838   -0.0600    0.1157   -0.3653         0   -0.0579
 26  1.088054911375716E+09    1.100000  0.404716  3.844827  9.7154009E-01  2.7871474E-02  3.6394242E-05  4.4697182E-07  1.0509941E-05  9.1278377E-05  3.6134451E-08  2.0557374E-07  2.9984874E-05  2.4222535E-06  0.000E+00  0.0001  3.844827    0.000  2.121277  7.228931  5.4428953E-01  4.5362841E-01  2.2321951E-06  6.1148711E-07  4.9330970E-04  7.1726614E-04  1.0067689E-04  2.6280379E-08  2.7037504E-04  2.1893202E-05  0.000E+00  5.840E-07  9.840E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.37E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.407     1.09    3.7382    3.7960   -0.0755    0.3033    0.2058    0.4152    0.2154    0.0312    0.8828   -0.0599    0.1156   -0.3649         0   -0.0578
 27  1.118540788149524E+09    1.100000  0.406794  3.844948  9.7154796E-01  2.7862075E-02  3.6383899E-05  4.4780553E-07  1.0507412E-05  9.1255461E-05  3.6125256E-08  2.0551865E-07  2.9976843E-05  2.4216337E-06  0.000E+00  0.0000  3.844948    0.000  2.125683  7.229981  5.3736726E-01  4.6055047E-01  2.2568990E-06  6.1830322E-07  4.9570083E-04  7.0953662E-04  1.0648004E-04  2.7872182E-08  2.7046159E-04  2.1901197E-05  0.000E+00  5.794E-07  9.832E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.29E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.405     1.09    3.7330    3.7906   -0.0754    0.3029    0.2055    0.4147    0.2151    0.0312    0.8817   -0.0598    0.1154   -0.3644         0   -0.0576
 28  1.162254906270360E+09    1.100000  0.409815  3.845070  9.7155582E-01  2.7852688E-02  3.6373533E-05  4.4874950E-07  1.0504964E-05  9.1233288E-05  3.6116234E-08  2.0546400E-07  2.9969262E-05  2.4210320E-06  0.000E+00  0.0000  3.845070    0.000  2.132118  7.231502  5.2736124E-01  4.7055600E-01  2.2902564E-06  6.2749569E-07  4.9968182E-04  6.9783845E-04  1.1481455E-04  3.0141904E-08  2.7058871E-04  2.1912931E-05  0.000E+00  5.751E-07  9.823E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.29E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.403     1.09    3.7255    3.7829   -0.0753    0.3024    0.2052    0.4142    0.2148    0.0311    0.8806   -0.0597    0.1152   -0.3640         0   -0.0574
 29  1.192559175998904E+09    1.100000  0.411923  3.845129  9.7156246E-01  2.7844564E-02  3.6364398E-05  4.4977758E-07  1.0502941E-05  9.1215108E-05  3.6108581E-08  2.0541666E-07  2.9963507E-05  2.4205328E-06  0.000E+00  0.0000  3.845129    0.000  2.136633  7.232575  5.2040901E-01  4.7750801E-01  2.3152788E-06  6.3438888E-07  5.0280059E-04  6.8940994E-04  1.2051840E-04  3.1701726E-08  2.7068106E-04  2.1921418E-05  0.000E+00  5.661E-07  9.813E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.25E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.401     1.09    3.7202    3.7775   -0.0753    0.3021    0.2051    0.4139    0.2147    0.0311    0.8800   -0.0597    0.1151   -0.3637         0   -0.0573
 30  1.223044364617665E+09    1.100000  0.414042  3.845295  9.7157027E-01  2.7835245E-02  3.6353996E-05  4.5094861E-07  1.0500675E-05  9.1194760E-05  3.6099944E-08  2.0536298E-07  2.9957213E-05  2.4199741E-06  0.000E+00  0.0000  3.845295    0.000  2.141190  7.233656  5.1339435E-01  4.8452236E-01  2.3422162E-06  6.4180819E-07  5.0627042E-04  6.8063681E-04  1.2618118E-04  3.3255992E-08  2.7077722E-04  2.1930247E-05  0.000E+00  5.607E-07  9.802E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.24E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.399     1.10    3.7149    3.7721   -0.0751    0.3015    0.2047    0.4132    0.2143    0.0310    0.8786   -0.0595    0.1149   -0.3631         0   -0.0572
 31  1.266759549108509E+09    1.100000  0.417140  3.845470  9.7157717E-01  2.7826828E-02  3.6344156E-05  4.5226351E-07  1.0498640E-05  9.1176067E-05  3.6091981E-08  2.0531333E-07  2.9951468E-05  2.4194594E-06  0.000E+00  0.0000  3.845470    0.000  2.147846  7.235225  5.0327331E-01  4.9464318E-01  2.3846701E-06  6.5349871E-07  5.1193734E-04  6.6743455E-04  1.3414870E-04  3.5454145E-08  2.7092109E-04  2.1943418E-05  0.000E+00  5.550E-07  9.790E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.21E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.397     1.10    3.7071    3.7641   -0.0750    0.3008    0.2043    0.4125    0.2139    0.0309    0.8771   -0.0594    0.1147   -0.3625         0   -0.0570
 32  1.297246191350825E+09    1.100000  0.419301  3.845592  9.7158455E-01  2.7817938E-02  3.6333746E-05  4.5369603E-07  1.0496545E-05  9.1156655E-05  3.6083659E-08  2.0526112E-07  2.9945626E-05  2.4189242E-06  0.000E+00  0.0000  3.845592    0.000  2.152539  7.236335  4.9620335E-01  5.0171294E-01  2.4166748E-06  6.6231027E-07  5.1633633E-04  6.5789115E-04  1.3953582E-04  3.6947501E-08  2.7102501E-04  2.1952925E-05  0.000E+00  5.519E-07  9.778E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.18E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.395     1.10    3.7017    3.7586   -0.0749    0.3004    0.2040    0.4120    0.2136    0.0309    0.8760   -0.0593    0.1145   -0.3621         0   -0.0568
