line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  3.347933954935640E+08    1.400000  0.695168  3.881298  7.3803027E-01  2.5590105E-01  9.7848364E-04  1.1885393E-05  2.8232555E-04  2.4507750E-03  9.7097213E-07  5.5284555E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0570  3.881298  -30.000  2.009131  7.268582  6.6118849E-01  3.3262998E-01  6.8544836E-06  1.8800047E-06  1.4739380E-03  2.1523468E-03  2.6699421E-04  7.0837506E-08  8.0438130E-04  6.5060720E-05  0.000E+00  5.885E-05  1.478E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.34E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.367     1.28    3.0121    3.0201    0.0223    0.2030    0.1354    0.2759    0.1375    0.0193    0.5826   -0.0359    0.0665   -0.2413         0   -0.0081
 11  3.715404179686547E+08    1.400000  0.698699  3.881465  7.3802308E-01  2.5590166E-01  9.7847605E-04  1.1893282E-05  2.8232616E-04  2.4507750E-03  9.7097222E-07  5.5284519E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0571  3.881465  -30.000  2.013224  7.270215  6.5298500E-01  3.4083422E-01  6.9459041E-06  1.9050866E-06  1.4867451E-03  2.1154527E-03  2.9047336E-04  7.7168638E-08  8.0438130E-04  6.5060720E-05  0.000E+00  5.841E-05  1.469E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.33E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.364     1.29    3.0033    3.0112    0.0224    0.2023    0.1350    0.2751    0.1371    0.0192    0.5809   -0.0357    0.0662   -0.2406         0   -0.0079
 12  4.077463827681845E+08    1.400000  0.702248  3.881668  7.3801521E-01  2.5590256E-01  9.7846499E-04  1.1904603E-05  2.8232725E-04  2.4507750E-03  9.7097239E-07  5.5284462E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0574  3.881668  -30.000  2.017375  7.271889  6.4478151E-01  3.4903891E-01  7.0617926E-06  1.9371363E-06  1.5014474E-03  2.0774025E-03  3.1283639E-04  8.3295721E-08  8.0438130E-04  6.5060720E-05  0.000E+00  5.806E-05  1.460E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.32E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.362     1.29    2.9944    3.0021    0.0225    0.2015    0.1345    0.2742    0.1366    0.0192    0.5789   -0.0356    0.0658   -0.2398         0   -0.0078
 13  4.431602653910756E+08    1.400000  0.705645  3.881769  7.3800675E-01  2.5590379E-01  9.7844965E-04  1.1919924E-05  2.8232901E-04  2.4507750E-03  9.7097265E-07  5.5284379E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0575  3.881769  -30.000  2.021300  7.273453  6.3657803E-01  3.5724397E-01  7.1844442E-06  1.9708823E-06  1.5181922E-03  2.0378594E-03  3.3429411E-04  8.9167544E-08  8.0438130E-04  6.5060720E-05  0.000E+00  5.765E-05  1.450E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.31E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.359     1.30    2.9859    2.9935    0.0226    0.2010    0.1342    0.2737    0.1363    0.0191    0.5778   -0.0355    0.0656   -0.2393         0   -0.0076
 14  4.787849439335006E+08    1.400000  0.709169  3.881941  7.3799758E-01  2.5590542E-01  9.7842884E-04  1.1940310E-05  2.8233191E-04  2.4507750E-03  9.7097305E-07  5.5284261E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0582  3.881941  -30.000  2.025442  7.275158  6.2837454E-01  3.6544943E-01  7.3142306E-06  2.0066261E-06  1.5369101E-03  1.9979299E-03  3.5375374E-04  9.4510982E-08  8.0438130E-04  6.5060720E-05  0.000E+00  5.734E-05  1.441E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.30E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.356     1.30    2.9771    2.9845    0.0227    0.2003    0.1338    0.2729    0.1358    0.0190    0.5761   -0.0354    0.0653   -0.2386         0   -0.0074
 15  5.140777409861228E+08    1.400000  0.712621  3.882053  7.3798769E-01  2.5590743E-01  9.7840160E-04  1.1966294E-05  2.8233636E-04  2.4507750E-03  9.7097357E-07  5.5284107E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0586  3.882053  -30.000  2.029441  7.276792  6.2017105E-01  3.7365520E-01  7.4555730E-06  2.0455405E-06  1.5576899E-03  1.9570087E-03  3.7174318E-04  9.9479552E-08  8.0438130E-04  6.5060720E-05  0.000E+00  5.703E-05  1.431E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.29E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.353     1.30    2.9684    2.9757    0.0227    0.1998    0.1334    0.2723    0.1355    0.0190    0.5749   -0.0354    0.0651   -0.2381         0   -0.0073
 16  5.493140665855991E+08    1.400000  0.716053  3.882137  7.3797724E-01  2.5590987E-01  9.7836706E-04  1.1998289E-05  2.8234297E-04  2.4507750E-03  9.7097428E-07  5.5283907E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0591  3.882137  -30.000  2.033384  7.278426  6.1196757E-01  3.8186140E-01  7.6044503E-06  2.0865354E-06  1.5804932E-03  1.9155029E-03  3.8788300E-04  1.0395159E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.674E-05  1.421E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.29E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.350     1.31    2.9599    2.9670    0.0228    0.1994    0.1332    0.2718    0.1352    0.0190    0.5738   -0.0353    0.0649   -0.2377         0   -0.0071
 17  5.853238872302861E+08    1.400000  0.719553  3.882224  7.3796565E-01  2.5591293E-01  9.7832217E-04  1.2038598E-05  2.8235289E-04  2.4507750E-03  9.7097522E-07  5.5283635E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0598  3.882224  -30.000  2.037256  7.280090  6.0376409E-01  3.9006795E-01  7.7593551E-06  2.1291899E-06  1.6052135E-03  1.8741622E-03  4.0151062E-04  1.0774012E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.641E-05  1.410E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.28E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.346     1.31    2.9511    2.9581    0.0228    0.1989    0.1329    0.2713    0.1350    0.0189    0.5728   -0.0352    0.0647   -0.2372         0   -0.0070
 18  6.211851258133875E+08    1.400000  0.723054  3.882266  7.3795353E-01  2.5591645E-01  9.7826780E-04  1.2085813E-05  2.8236653E-04  2.4507750E-03  9.7097648E-07  5.5283299E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0605  3.882266  -30.000  2.041122  7.281769  5.9556060E-01  3.9827482E-01  7.9194882E-06  2.1732795E-06  1.6318740E-03  1.8322316E-03  4.1339913E-04  1.1104573E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.609E-05  1.398E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.28E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.343     1.32    2.9424    2.9492    0.0228    0.1987    0.1327    0.2710    0.1348    0.0189    0.5722   -0.0352    0.0646   -0.2370         0   -0.0068
 19  6.564567130422653E+08    1.400000  0.726510  3.882282  7.3794112E-01  2.5592038E-01  9.7820419E-04  1.2139171E-05  2.8238445E-04  2.4507750E-03  9.7097802E-07  5.5282890E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0613  3.882282  -30.000  2.044957  7.283409  5.8735711E-01  4.0648219E-01  8.1036574E-06  2.2239886E-06  1.6604970E-03  1.7893147E-03  4.2390996E-04  1.1405256E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.578E-05  1.387E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.27E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.340     1.32    2.9337    2.9404    0.0228    0.1985    0.1326    0.2708    0.1347    0.0189    0.5717   -0.0351    0.0645   -0.2368         0   -0.0067
 20  6.923202028118447E+08    1.400000  0.729994  3.882263  7.3792784E-01  2.5592494E-01  9.7812790E-04  1.2200978E-05  2.8240817E-04  2.4507750E-03  9.7097995E-07  5.5282394E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0621  3.882263  -30.000  2.048694  7.285082  5.7915363E-01  4.1468991E-01  8.2845744E-06  2.2738088E-06  1.6909394E-03  1.7466142E-03  4.3198895E-04  1.1634785E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.547E-05  1.375E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.27E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.336     1.33    2.9250    2.9315    0.0228    0.1984    0.1325    0.2707    0.1347    0.0189    0.5715   -0.0351    0.0645   -0.2367         0   -0.0065
 21  7.272367145267369E+08    1.400000  0.733436  3.882238  7.3791453E-01  2.5592976E-01  9.7804277E-04  1.2267488E-05  2.8243722E-04  2.4507750E-03  9.7098225E-07  5.5281822E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0628  3.882238  -30.000  2.052481  7.286727  5.7095014E-01  4.2289796E-01  8.4885737E-06  2.3299656E-06  1.7233123E-03  1.7027360E-03  4.3893368E-04  1.1840110E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.513E-05  1.364E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.26E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.333     1.34    2.9164    2.9228    0.0228    0.1983    0.1325    0.2707    0.1346    0.0189    0.5714   -0.0351    0.0645   -0.2367         0   -0.0064
 22  7.629103211238661E+08    1.400000  0.736929  3.882173  7.3790024E-01  2.5593526E-01  9.7794208E-04  1.2343393E-05  2.8247438E-04  2.4507750E-03  9.7098514E-07  5.5281122E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0638  3.882173  -30.000  2.056178  7.288402  5.6274665E-01  4.3110637E-01  8.6927352E-06  2.3861746E-06  1.7573579E-03  1.6593017E-03  4.4337537E-04  1.1973562E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.483E-05  1.352E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.26E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.329     1.34    2.9077    2.9139    0.0228    0.1983    0.1325    0.2708    0.1347    0.0189    0.5716   -0.0351    0.0645   -0.2367         0   -0.0062
 23  7.983718680324829E+08    1.400000  0.740405  3.882075  7.3788572E-01  2.5594119E-01  9.7783046E-04  1.2424566E-05  2.8251874E-04  2.4507750E-03  9.7098851E-07  5.5280333E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0647  3.882075  -30.000  2.059801  7.290067  5.5454317E-01  4.3931506E-01  8.9060096E-06  2.4449034E-06  1.7930851E-03  1.6155802E-03  4.4606554E-04  1.2060310E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.450E-05  1.341E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.26E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.325     1.35    2.8990    2.9050    0.0227    0.1985    0.1326    0.2710    0.1348    0.0189    0.5721   -0.0352    0.0646   -0.2369         0   -0.0060
 24  8.341419176672083E+08    1.400000  0.743904  3.881943  7.3787049E-01  2.5594767E-01  9.7770299E-04  1.2513970E-05  2.8257286E-04  2.4507750E-03  9.7099253E-07  5.5279400E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0658  3.881943  -30.000  2.063385  7.291752  5.4633968E-01  4.4752421E-01  9.1254648E-06  2.5053315E-06  1.8304051E-03  1.5719888E-03  4.4667236E-04  1.2088745E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.417E-05  1.330E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.25E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.321     1.35    2.8902    2.8961    0.0226    0.1988    0.1328    0.2713    0.1350    0.0189    0.5728   -0.0352    0.0647   -0.2372         0   -0.0059
 25  8.696001113470815E+08    1.400000  0.747392  3.881786  7.3785511E-01  2.5595453E-01  9.7756485E-04  1.2607468E-05  2.8263505E-04  2.4507750E-03  9.7099719E-07  5.5278365E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0667  3.881786  -30.000  2.066929  7.293426  5.3813619E-01  4.5573361E-01  9.3561279E-06  2.5688533E-06  1.8692227E-03  1.5281792E-03  4.4567257E-04  1.2075706E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.381E-05  1.318E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.25E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.317     1.36    2.8815    2.8872    0.0225    0.1991    0.1330    0.2718    0.1352    0.0190    0.5738   -0.0353    0.0649   -0.2376         0   -0.0057
 26  9.052102243259550E+08    1.400000  0.750890  3.881595  7.3783912E-01  2.5596195E-01  9.7741069E-04  1.2708179E-05  2.8270821E-04  2.4507750E-03  9.7100270E-07  5.5277174E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0678  3.881595  -30.000  2.070424  7.295112  5.2993271E-01  4.6394336E-01  9.5921756E-06  2.6338531E-06  1.9094707E-03  1.4845185E-03  4.4276935E-04  1.2008660E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.348E-05  1.306E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.25E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.313     1.37    2.8728    2.8783    0.0224    0.1996    0.1333    0.2723    0.1355    0.0190    0.5750   -0.0354    0.0651   -0.2381         0   -0.0055
 27  9.404612756262964E+08    1.400000  0.754392  3.881380  7.3782290E-01  2.5596979E-01  9.7724452E-04  1.2813108E-05  2.8279089E-04  2.4507750E-03  9.7100893E-07  5.5275853E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0689  3.881380  -30.000  2.073917  7.296791  5.2172923E-01  4.7215333E-01  9.8433341E-06  2.7030103E-06  1.9510409E-03  1.4407017E-03  4.3839873E-04  1.1904955E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.312E-05  1.295E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.24E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.308     1.37    2.8640    2.8694    0.0222    0.2001    0.1336    0.2730    0.1359    0.0191    0.5764   -0.0355    0.0654   -0.2387         0   -0.0054
 28  9.761460426104277E+08    1.400000  0.757916  3.881129  7.3780590E-01  2.5597821E-01  9.7706065E-04  1.2925343E-05  2.8288646E-04  2.4507750E-03  9.7101622E-07  5.5274357E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0699  3.881129  -30.000  2.077318  7.298487  5.1352574E-01  4.8036359E-01  1.0094261E-05  2.7721170E-06  1.9937474E-03  1.3974679E-03  4.3203024E-04  1.1743329E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.276E-05  1.283E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.24E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.304     1.38    2.8552    2.8604    0.0221    0.2008    0.1340    0.2738    0.1363    0.0191    0.5781   -0.0356    0.0657   -0.2394         0   -0.0052
 29  1.011628653871899E+09    1.400000  0.761411  3.880836  7.3778866E-01  2.5598707E-01  9.7686391E-04  1.3041550E-05  2.8299280E-04  2.4507750E-03  9.7102448E-07  5.5272710E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0709  3.880836  -30.000  2.080658  7.300178  5.0532225E-01  4.8857409E-01  1.0351604E-05  2.8429967E-06  2.0375130E-03  1.3543847E-03  4.2420458E-04  1.1541611E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.237E-05  1.271E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.24E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.299     1.39    2.8465    2.8515    0.0219    0.2016    0.1345    0.2748    0.1369    0.0192    0.5801   -0.0357    0.0660   -0.2403         0   -0.0050
 30  1.046993726020814E+09    1.400000  0.764920  3.880520  7.3777103E-01  2.5599640E-01  9.7665251E-04  1.3162433E-05  2.8311123E-04  2.4507750E-03  9.7103382E-07  5.5270894E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0721  3.880520  -30.000  2.083984  7.301875  4.9711877E-01  4.9678476E-01  1.0615129E-05  2.9155805E-06  2.0822393E-03  1.3115842E-03  4.1490204E-04  1.1299126E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.201E-05  1.259E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.24E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.294     1.40    2.8377    2.8426    0.0216    0.2024    0.1351    0.2758    0.1374    0.0193    0.5823   -0.0358    0.0664   -0.2412         0   -0.0049
 31  1.081835127280704E+09    1.400000  0.768420  3.880180  7.3775321E-01  2.5600603E-01  9.7643018E-04  1.3285687E-05  2.8323996E-04  2.4507750E-03  9.7104412E-07  5.5268933E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0731  3.880180  -30.000  2.087337  7.303564  4.8891527E-01  5.0499573E-01  1.0893475E-05  2.9922265E-06  2.1277825E-03  1.2688234E-03  4.0453900E-04  1.1029865E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.166E-05  1.248E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.23E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.289     1.40    2.8290    2.8336    0.0214    0.2033    0.1357    0.2769    0.1381    0.0194    0.5848   -0.0360    0.0668   -0.2422         0   -0.0047
 32  1.116992439194781E+09    1.400000  0.771921  3.879789  7.3773498E-01  2.5601613E-01  9.7619326E-04  1.3413066E-05  2.8338125E-04  2.4507750E-03  9.7105578E-07  5.5266790E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0742  3.879789  -30.000  2.090525  7.305241  4.8071179E-01  5.1320680E-01  1.1168956E-05  3.0681293E-06  2.1737428E-03  1.2269845E-03  3.9269527E-04  1.0718185E-07  8.0438130E-04  6.5060720E-05  0.000E+00  5.127E-05  1.236E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.23E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.284     1.41    2.8202    2.8247    0.0211    0.2044    0.1363    0.2782    0.1388    0.0195    0.5876   -0.0362    0.0673   -0.2433         0   -0.0045
