line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  4.785232766635184E+08    1.200000  0.405927  3.832057  7.3805370E-01  2.5590045E-01  9.7849333E-04  1.1875223E-05  2.8232493E-04  2.4507750E-03  9.7097201E-07  5.5284598E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0271  3.832057  -30.000  2.016630  7.219936  6.6248158E-01  3.3133531E-01  5.8235104E-06  1.5933588E-06  1.4320042E-03  2.3746050E-03  8.3647629E-05  2.0719962E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.945E-07  1.332E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.26E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.392     1.15    3.7352    3.7678   -0.0087    0.3671    0.2326    0.4557    0.2387    0.0355    0.9700   -0.0687    0.1286   -0.4010         0   -0.0326
 11  5.276869171834444E+08    1.200000  0.409270  3.832243  7.3805285E-01  2.5590050E-01  9.7849293E-04  1.1875639E-05  2.8232496E-04  2.4507750E-03  9.7097201E-07  5.5284596E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0254  3.832243  -30.000  2.021615  7.221459  6.5442427E-01  3.3939278E-01  5.8807233E-06  1.6091581E-06  1.4323193E-03  2.3629315E-03  9.5564003E-05  2.3822351E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.707E-07  1.326E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.09E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.390     1.16    3.7268    3.7592   -0.0087    0.3664    0.2321    0.4550    0.2383    0.0354    0.9684   -0.0685    0.1284   -0.4004         0   -0.0324
 12  5.761052332115151E+08    1.200000  0.412544  3.832418  7.3805191E-01  2.5590057E-01  9.7849236E-04  1.1876242E-05  2.8232500E-04  2.4507750E-03  9.7097202E-07  5.5284594E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0250  3.832418  -30.000  2.026471  7.223002  6.4636696E-01  3.4745011E-01  5.9277472E-06  1.6221787E-06  1.4328574E-03  2.3504054E-03  1.0813274E-04  2.7086065E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.476E-07  1.320E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.91E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.387     1.16    3.7186    3.7508   -0.0087    0.3656    0.2318    0.4543    0.2379    0.0353    0.9668   -0.0683    0.1281   -0.3998         0   -0.0322
 13  6.236809911374098E+08    1.200000  0.415795  3.832593  7.3805091E-01  2.5590067E-01  9.7849156E-04  1.1877058E-05  2.8232507E-04  2.4507750E-03  9.7097203E-07  5.5284590E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0238  3.832593  -30.000  2.031447  7.224518  6.3830964E-01  3.5550740E-01  5.9782354E-06  1.6361550E-06  1.4336408E-03  2.3369300E-03  1.2140620E-04  3.0567038E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.249E-07  1.312E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.75E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.385     1.16    3.7105    3.7425   -0.0087    0.3649    0.2314    0.4536    0.2374    0.0353    0.9653   -0.0682    0.1279   -0.3991         0   -0.0320
 14  6.704977407893583E+08    1.200000  0.419001  3.832757  7.3804982E-01  2.5590080E-01  9.7849049E-04  1.1878157E-05  2.8232517E-04  2.4507750E-03  9.7097205E-07  5.5284585E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0226  3.832757  -30.000  2.036380  7.226042  6.3025233E-01  3.6356471E-01  6.0351658E-06  1.6519034E-06  1.4347073E-03  2.3224975E-03  1.3534052E-04  3.4247977E-08  8.0438130E-04  6.5060720E-05  0.000E+00  8.123E-07  1.304E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.67E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.382     1.17    3.7025    3.7343   -0.0088    0.3643    0.2310    0.4529    0.2370    0.0352    0.9638   -0.0680    0.1277   -0.3985         0   -0.0318
 15  7.165246233924367E+08    1.200000  0.422173  3.832913  7.3804864E-01  2.5590097E-01  9.7848907E-04  1.1879580E-05  2.8232533E-04  2.4507750E-03  9.7097207E-07  5.5284577E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0222  3.832913  -30.000  2.041319  7.227562  6.2219502E-01  3.7162194E-01  6.0831163E-06  1.6651570E-06  1.4361382E-03  2.3070183E-03  1.4996070E-04  3.8099343E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.961E-07  1.295E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.49E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.380     1.17    3.6946    3.7262   -0.0088    0.3636    0.2307    0.4523    0.2367    0.0351    0.9624   -0.0679    0.1275   -0.3980         0   -0.0316
 16  7.619866514406512E+08    1.200000  0.425316  3.833067  7.3804737E-01  2.5590118E-01  9.7848724E-04  1.1881378E-05  2.8232557E-04  2.4507750E-03  9.7097209E-07  5.5284568E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0219  3.833067  -30.000  2.046236  7.229092  6.1413770E-01  3.7967925E-01  6.1397786E-06  1.6808132E-06  1.4379327E-03  2.2906204E-03  1.6509946E-04  4.2119998E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.823E-07  1.288E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.46E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.377     1.17    3.6867    3.7181   -0.0088    0.3630    0.2303    0.4517    0.2363    0.0351    0.9610   -0.0678    0.1273   -0.3974         0   -0.0314
 17  8.068330437740427E+08    1.200000  0.428433  3.833213  7.3804611E-01  2.5590142E-01  9.7848513E-04  1.1883429E-05  2.8232588E-04  2.4507750E-03  9.7097213E-07  5.5284556E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0216  3.833213  -30.000  2.051158  7.230615  6.0608038E-01  3.8773647E-01  6.1902586E-06  1.6947789E-06  1.4401897E-03  2.2731800E-03  1.8079613E-04  4.6290608E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.739E-07  1.282E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.41E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.375     1.18    3.6789    3.7101   -0.0088    0.3624    0.2300    0.4511    0.2359    0.0350    0.9597   -0.0676    0.1271   -0.3969         0   -0.0312
 18  8.513551976362258E+08    1.200000  0.431540  3.833356  7.3804477E-01  2.5590170E-01  9.7848255E-04  1.1885876E-05  2.8232632E-04  2.4507750E-03  9.7097218E-07  5.5284542E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0215  3.833356  -30.000  2.056092  7.232153  5.9802307E-01  3.9579368E-01  6.2419791E-06  1.7090720E-06  1.4429286E-03  2.2548619E-03  1.9683664E-04  5.0563554E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.623E-07  1.274E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.33E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.372     1.18    3.6712    3.7022   -0.0088    0.3618    0.2297    0.4505    0.2356    0.0349    0.9584   -0.0675    0.1269   -0.3964         0   -0.0310
 19  8.951748460348444E+08    1.200000  0.434630  3.833489  7.3804338E-01  2.5590203E-01  9.7847950E-04  1.1888713E-05  2.8232689E-04  2.4507750E-03  9.7097223E-07  5.5284525E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0204  3.833489  -30.000  2.061122  7.233643  5.8996575E-01  4.0385115E-01  6.3155210E-06  1.7294058E-06  1.4462146E-03  2.2353775E-03  2.1341412E-04  5.5071784E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.439E-07  1.266E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.20E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.369     1.18    3.6634    3.6943   -0.0088    0.3612    0.2293    0.4499    0.2352    0.0349    0.9572   -0.0674    0.1268   -0.3959         0   -0.0309
 20  9.380939161006166E+08    1.200000  0.437640  3.833613  7.3804193E-01  2.5590238E-01  9.7847592E-04  1.1891968E-05  2.8232764E-04  2.4507750E-03  9.7097231E-07  5.5284504E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0203  3.833613  -30.000  2.066062  7.235153  5.8190844E-01  4.1190854E-01  6.3851916E-06  1.7486543E-06  1.4501809E-03  2.2145378E-03  2.3061140E-04  5.9728595E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.387E-07  1.258E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.18E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.367     1.19    3.6559    3.6866   -0.0089    0.3607    0.2291    0.4494    0.2349    0.0348    0.9561   -0.0673    0.1266   -0.3954         0   -0.0307
 21  9.806060428961678E+08    1.200000  0.440635  3.833729  7.3804043E-01  2.5590278E-01  9.7847179E-04  1.1895632E-05  2.8232859E-04  2.4507750E-03  9.7097239E-07  5.5284479E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0201  3.833729  -30.000  2.071012  7.236669  5.7385112E-01  4.1996595E-01  6.4467088E-06  1.7656405E-06  1.4548637E-03  2.1926580E-03  2.4805847E-04  6.4432879E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.316E-07  1.250E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.13E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.364     1.19    3.6484    3.6789   -0.0089    0.3602    0.2288    0.4489    0.2346    0.0347    0.9550   -0.0672    0.1264   -0.3950         0   -0.0305
 22  1.022736164217472E+09    1.200000  0.443652  3.833856  7.3803890E-01  2.5590322E-01  9.7846717E-04  1.1899643E-05  2.8232975E-04  2.4507750E-03  9.7097248E-07  5.5284451E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0201  3.833856  -30.000  2.075984  7.238191  5.6579381E-01  4.2802346E-01  6.5144853E-06  1.7843492E-06  1.4603246E-03  2.1697172E-03  2.6567712E-04  6.9214211E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.249E-07  1.244E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.00E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.362     1.20    3.6409    3.6712   -0.0089    0.3596    0.2285    0.4484    0.2343    0.0347    0.9538   -0.0670    0.1263   -0.3945         0   -0.0304
 23  1.064576499999629E+09    1.200000  0.446654  3.833984  7.3803731E-01  2.5590370E-01  9.7846191E-04  1.1904091E-05  2.8233119E-04  2.4507750E-03  9.7097260E-07  5.5284419E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0200  3.833984  -30.000  2.080968  7.239722  5.5773649E-01  4.3608108E-01  6.5845151E-06  1.8036758E-06  1.4666261E-03  2.1457729E-03  2.8333655E-04  7.4015340E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.151E-07  1.236E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.03E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.359     1.20    3.6334    3.6635   -0.0089    0.3591    0.2282    0.4478    0.2340    0.0346    0.9526   -0.0669    0.1261   -0.3940         0   -0.0302
 24  1.105713201817906E+09    1.200000  0.449653  3.834106  7.3803574E-01  2.5590420E-01  9.7845628E-04  1.1908740E-05  2.8233284E-04  2.4507750E-03  9.7097273E-07  5.5284384E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0192  3.834106  -30.000  2.086056  7.241218  5.4967918E-01  4.4413884E-01  6.6706670E-06  1.8274614E-06  1.4739646E-03  2.1204010E-03  3.0122501E-04  7.8955967E-08  8.0438130E-04  6.5060720E-05  0.000E+00  7.086E-07  1.230E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.98E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.357     1.20    3.6259    3.6559   -0.0090    0.3586    0.2279    0.4473    0.2337    0.0346    0.9515   -0.0668    0.1259   -0.3936         0   -0.0300
 25  1.146268330396915E+09    1.200000  0.452593  3.834223  7.3803416E-01  2.5590471E-01  9.7845024E-04  1.1913611E-05  2.8233475E-04  2.4507750E-03  9.7097287E-07  5.5284345E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0191  3.834223  -30.000  2.091056  7.242740  5.4162187E-01  4.5219673E-01  6.7522982E-06  1.8499757E-06  1.4824446E-03  2.0937033E-03  3.1914345E-04  8.3866613E-08  8.0438130E-04  6.5060720E-05  0.000E+00  6.888E-07  1.224E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.86E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.354     1.21    3.6185    3.6484   -0.0090    0.3581    0.2276    0.4468    0.2334    0.0345    0.9504   -0.0667    0.1258   -0.3931         0   -0.0298
 26  1.186498574467654E+09    1.200000  0.455513  3.834326  7.3803255E-01  2.5590526E-01  9.7844365E-04  1.1918806E-05  2.8233694E-04  2.4507750E-03  9.7097304E-07  5.5284302E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0190  3.834326  -30.000  2.096071  7.244268  5.3356455E-01  4.6025482E-01  6.8399796E-06  1.8741530E-06  1.4920610E-03  2.0659190E-03  3.3682678E-04  8.8733007E-08  8.0438130E-04  6.5060720E-05  0.000E+00  6.898E-07  1.217E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.86E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.352     1.21    3.6112    3.6409   -0.0090    0.3576    0.2274    0.4464    0.2331    0.0345    0.9494   -0.0666    0.1256   -0.3927         0   -0.0297
 27  1.226380153430265E+09    1.200000  0.458425  3.834428  7.3803092E-01  2.5590584E-01  9.7843649E-04  1.1924319E-05  2.8233947E-04  2.4507750E-03  9.7097322E-07  5.5284255E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0190  3.834428  -30.000  2.101104  7.245807  5.2550723E-01  4.6831304E-01  6.9344664E-06  1.9002012E-06  1.5029099E-03  2.0370188E-03  3.5418676E-04  9.3531770E-08  8.0438130E-04  6.5060720E-05  0.000E+00  6.877E-07  1.210E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.86E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.349     1.21    3.6039    3.6335   -0.0090    0.3571    0.2271    0.4459    0.2329    0.0344    0.9484   -0.0665    0.1255   -0.3923         0   -0.0295
 28  1.265910818713014E+09    1.200000  0.461322  3.834527  7.3802925E-01  2.5590646E-01  9.7842875E-04  1.1930136E-05  2.8234234E-04  2.4507750E-03  9.7097342E-07  5.5284202E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0188  3.834527  -30.000  2.106155  7.247340  5.1744992E-01  4.7637152E-01  7.0389819E-06  1.9290143E-06  1.5150823E-03  2.0069954E-03  3.7111504E-04  9.8247823E-08  8.0438130E-04  6.5060720E-05  0.000E+00  6.820E-07  1.204E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.83E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.347     1.22    3.5967    3.6261   -0.0091    0.3567    0.2269    0.4455    0.2326    0.0344    0.9475   -0.0664    0.1254   -0.3919         0   -0.0294
 29  1.304997137966877E+09    1.200000  0.464192  3.834618  7.3802756E-01  2.5590710E-01  9.7842047E-04  1.1936220E-05  2.8234556E-04  2.4507750E-03  9.7097365E-07  5.5284145E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0188  3.834618  -30.000  2.111213  7.248876  5.0939261E-01  4.8443017E-01  7.1486592E-06  1.9592379E-06  1.5287420E-03  1.9757334E-03  3.8754464E-04  1.0283022E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.775E-07  1.198E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.81E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.344     1.22    3.5895    3.6187   -0.0091    0.3563    0.2266    0.4451    0.2324    0.0343    0.9466   -0.0663    0.1252   -0.3916         0   -0.0292
 30  1.343722705298049E+09    1.200000  0.467049  3.834702  7.3802586E-01  2.5590776E-01  9.7841173E-04  1.1942504E-05  2.8234911E-04  2.4507750E-03  9.7097390E-07  5.5284084E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0188  3.834702  -30.000  2.116279  7.250418  5.0133529E-01  4.9248906E-01  7.2670108E-06  1.9918463E-06  1.5439234E-03  1.9433509E-03  4.0330131E-04  1.0724799E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.700E-07  1.192E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.75E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.342     1.22    3.5824    3.6115   -0.0091    0.3559    0.2264    0.4447    0.2321    0.0343    0.9458   -0.0662    0.1251   -0.3912         0   -0.0291
 31  1.382043627246597E+09    1.200000  0.469882  3.834782  7.3802413E-01  2.5590845E-01  9.7840246E-04  1.1949019E-05  2.8235302E-04  2.4507750E-03  9.7097416E-07  5.5284018E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0187  3.834782  -30.000  2.121357  7.251965  4.9327797E-01  5.0054831E-01  7.3957927E-06  2.0273264E-06  1.5607515E-03  1.9098019E-03  4.1827937E-04  1.1147731E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.660E-07  1.185E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.74E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.339     1.23    3.5753    3.6042   -0.0092    0.3555    0.2262    0.4444    0.2319    0.0342    0.9450   -0.0661    0.1250   -0.3909         0   -0.0289
 32  1.419997832347776E+09    1.200000  0.472687  3.834856  7.3802239E-01  2.5590917E-01  9.7839269E-04  1.1955742E-05  2.8235730E-04  2.4507750E-03  9.7097446E-07  5.5283948E-06  8.0438130E-04  6.5060720E-05  0.000E+00  0.0187  3.834856  -30.000  2.126443  7.253513  4.8522065E-01  5.0860781E-01  7.5325093E-06  2.0649831E-06  1.5792818E-03  1.8751645E-03  4.3233260E-04  1.1546085E-07  8.0438130E-04  6.5060720E-05  0.000E+00  6.534E-07  1.180E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.66E-01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.337     1.23    3.5683    3.5971   -0.0092    0.3552    0.2260    0.4440    0.2317    0.0342    0.9442   -0.0661    0.1249   -0.3906         0   -0.0288
