#   1 NUMBER                 Running object number                                     
#   2 X_IMAGE                Object position along x                                    [pixel]
#   3 Y_IMAGE                Object position along y                                    [pixel]
#   4 ALPHA_J2000            Right ascension of barycenter (J2000)                      [deg]
#   5 DELTA_J2000            Declination of barycenter (J2000)                          [deg]
#   6 FLUX_APER              Flux vector within fixed circular aperture(s)              [count]
#   7 FLUXERR_APER           RMS error vector for aperture flux(es)                     [count]
#   8 FLUX_RADIUS            Fraction-of-light radii                                    [pixel]
#   9 FWHM_IMAGE             FWHM assuming a gaussian core                              [pixel]
#  10 BACKGROUND             Background at centroid position                            [count]
#  11 THRESHOLD              Detection threshold above background                       [count]
#  12 FLUX_MAX               Peak flux above background                                 [count]
#  13 ISOAREA_IMAGE          Isophotal area above Analysis threshold                    [pixel**2]
#  14 A_IMAGE                Profile RMS along major axis                               [pixel]
#  15 B_IMAGE                Profile RMS along minor axis                               [pixel]
#  16 THETA_IMAGE            Position angle (CCW/x)                                     [deg]
#  17 FLAGS                  Extraction flags                                          
        45    424.6745    849.3316 300.0408623 +22.7667196     2124.741     69.63965      1.138     2.01    -12.19584     19.62747     343.2837        21     1.056     0.893  34.70   0
        46    149.8053    834.8173 299.9601183 +22.6800714     418.2786     69.53336      1.699     3.92     -10.7428     19.62747     42.36562         6     0.758     0.622  -6.63   0
        47    127.0436    832.0896 299.9539330 +22.6724571      781.946     69.58652      1.364     2.81     -10.8332     19.62747     105.0739        15     1.026     0.878 -53.24   0
        48    998.7217    820.9612 300.2289233 +22.9306976      1095.25     69.55108      1.283     2.37    -12.50368     19.62747      150.293        15     0.913     0.888  -2.69   0
        49    952.9125    819.4347 300.2151330 +22.9165319     1084.921     69.55108      1.174     2.03    -12.40779     19.62747     189.4946        15     0.908     0.791  29.80   0
        50    159.1111    813.8553 299.9698313 +22.6768565     225.9346     69.60423      1.527     4.57    -11.37556     19.62747     31.66901         5     0.833     0.713  55.37   0
        51    736.5272    813.6343 300.1495726 +22.8500071      269.757      69.5688      1.015     2.92    -11.78853     19.62747     53.73669         6     0.852     0.476   6.03   0
        52    604.6392    807.3672 300.1105334 +22.8086629     2386.401     69.60423      1.089     1.91    -11.68251     19.62747      379.086        20     0.982     0.821  14.25   0
        53    406.6523    804.2615 300.0499224 +22.7483874     320.6785     69.62194      1.233     3.45    -11.74899     19.62747     51.18668         6     0.886     0.553  24.71   0
        54    154.7797    801.4890 299.9725091 +22.6720119     661.0981     69.51562      1.307     3.33    -11.76727     19.62747     105.9647        11     1.009     0.783 -88.05   0
        55    625.2075    799.8835 300.1193734 +22.8126835     436.5409     69.49789      1.466     2.41     -11.6348     19.62747     70.05135         8     0.836     0.707 -11.90   0
        56    173.7962    798.5776 299.9793662 +22.6768850     242.0174     69.53336      1.236     2.76    -11.73278     19.62747     34.81363         5     0.710     0.468  17.09   0
        57    997.8727    787.4070 300.2395781 +22.9208076     642.4092     69.51562      1.375     4.13    -12.35959     19.62747     84.70831        11     1.271     0.574  50.19   0
        58    780.5901    787.1011 300.1719363 +22.8556011     1941.256      69.4624      1.084     1.78    -11.66591     19.62747     378.3106        18     0.907     0.799 -74.70   0
        59    143.8545    777.5333 299.9769083 +22.6618660     328.9236     69.62194      1.048     2.64    -11.74991     19.62747      77.2105         8     0.794     0.697  37.55   0
        60    559.2982    772.7613 300.1076771 +22.7851369     315.7794     69.55108      1.399     2.08    -11.38504     19.62747     44.50965         5     0.705     0.435 -75.22   0
        61    293.6595    769.7565 300.0260053 +22.7045919     26130.26      69.5688      1.202     2.04    -11.47185     19.62747     4151.364        57     1.139     1.085  28.70   0
        62    551.6264    768.8857 300.1065497 +22.7817242      761.282     69.55108      1.103     2.03    -11.31843     19.62747     120.1505        11     0.863     0.725  -8.03   0
        63    964.4040    767.9998 300.2354545 +22.9052061     400.1056     69.35583      1.060     2.07    -12.18312     19.62747     76.53034         7     0.708     0.593  65.48   0
        64    580.1063    764.8558 300.1167274 +22.7891086      443.017     69.62194      1.165     2.59     -11.3577     19.62747     81.97747         9     0.849     0.734  33.48   0
        65    734.3075    749.6773 300.1696919 +22.8309852     363.2337     69.71042      1.111     1.93    -11.44036     19.62747     54.62737         5     0.659     0.461  -9.26   0
        66    343.4099    746.9999 300.0488805 +22.7129923     15500.03     69.39137      1.198     2.01    -11.21629     19.62747     2449.577        45     1.065     1.058 -71.64   0
        67    357.5419    747.5101 300.0531100 +22.7173782      1020.83     69.63965      1.139     2.18    -11.19298     19.62747     138.2218        14     0.925     0.802  38.24   0
        68    866.4993    742.8596 300.2131072 +22.8686492     1550.659     69.65735      1.176     1.94    -11.69533     19.62747     249.9328        15     0.890     0.783  80.22   0
        69    354.5172    741.0132 300.0542827 +22.7146075     249.5727     69.55108      1.103     3.69    -11.13739     19.62747     41.16604         6     0.789     0.499 -88.07   0
        70    624.4632    738.9830 300.1389566 +22.7949847     521.8892     69.55108      1.176     2.00    -11.32696     19.62747     94.32724         8     0.765     0.629   6.73   0
        71    226.0853    738.7582 300.0150803 +22.6754275     315.4109     69.53336      1.095     2.92    -11.35653     19.62747     69.90079         8     0.875     0.648 -19.65   0
