,Obs time,Flux,Flux error
217,59822.98315666667,9958.43,3.6465069999999997
218,59822.98344991898,10023.43,3.637625
219,59822.983742847224,10027.494999999999,3.6173335
220,59822.98403664352,9989.08,3.6279665000000003
221,59822.98432962963,10022.59,3.612769
222,59822.98462378472,9952.445,3.62213
223,59822.98491883102,9983.97,3.6220685
224,59822.985213113425,10021.675,3.6276015
225,59822.98550672454,10005.4,3.6196275
226,59822.985801331015,10005.869999999999,3.6159689999999998
227,59822.986095266206,9999.78,3.628812
228,59822.986389375,9964.97,3.6275734999999996
229,59822.98668274305,10019.985,3.6205985
230,59822.98697636574,9982.86,3.6251075
231,59822.98727027778,9987.305,3.6239035
232,59822.98756488426,10016.085000000001,3.6246389999999997
233,59822.987858252316,9988.795,3.6332165000000005
234,59822.98815262732,10005.0,3.6217165000000002
235,59822.988446400464,9959.98,3.625938
236,59822.98874035879,9970.275,3.631742
237,59822.989034791666,9954.439999999999,3.620082
238,59822.98932990741,9979.210000000001,3.6419535000000005
239,59822.989622719906,9912.535,3.6273345
240,59822.989915081016,9900.485,3.6311504999999995
241,59822.99020855324,9969.74,3.6326009999999997
242,59822.990502465276,9949.765,3.6196244999999996
243,59822.990797060185,9966.914999999999,3.6169375
244,59822.991092337965,9907.835000000001,3.6155904999999997
245,59822.9913878125,9923.89,3.6155245000000003
246,59822.99168125,9987.630000000001,3.633721
247,59822.991976921294,9974.76,3.6403655
248,59822.992271145835,9939.895,3.6386450000000004
249,59822.99256612269,9927.285,3.6230435
250,59822.992860555554,9933.560000000001,3.625902
251,59822.99315475694,9952.810000000001,3.6290104999999997
252,59822.993446782406,9911.355,3.6242905
253,59822.99374085648,9926.2,3.621657
254,59822.994033993054,9961.08,3.6407645000000004
255,59822.994327465276,9924.42,3.6189585
256,59822.99462181713,9873.939999999999,3.627939
257,59822.99491621528,9867.82,3.6108355000000003
258,59822.99521116898,9905.5,3.6274284999999997
259,59822.995503136575,9930.205,3.645284
260,59822.99579584491,9942.3,3.6248199999999997
261,59822.996089988425,9889.45,3.6280845
262,59822.996385,9916.76,3.6168835
263,59822.99667890046,9934.130000000001,3.6228185
264,59822.99697320602,9895.385,3.6288519999999997
265,59822.997267175924,9848.564999999999,3.6341810000000003
266,59822.997560462965,9877.785,3.6256125
267,59822.997853981484,9880.175,3.6400284999999997
268,59822.99814837963,9879.625,3.6172139999999997
269,59822.99844274305,9914.91,3.6351205
270,59822.99873710648,9922.0,3.6207374999999997
271,59822.99903190972,9852.41,3.629562
272,59822.99932649305,9896.685000000001,3.6237265
273,59822.99962019676,9858.869999999999,3.6229394999999998
274,59822.9999158912,9890.189999999999,3.6326365000000003
275,59823.000210405095,9905.55,3.6242080000000003
276,59823.00050548611,9964.125,3.6237975
277,59823.000799629626,9933.18,3.6115090000000003
278,59823.00109460648,9900.68,3.6150945
279,59823.00138994213,9952.175,3.6240634999999997
280,59823.00167711805,9904.994999999999,3.6170245000000003
281,59823.00197125,9924.369999999999,3.622399
282,59823.00226450231,9936.055,3.6133584999999995
283,59823.00255946759,9848.695,3.620817
284,59823.00285398148,9896.064999999999,3.605062
285,59823.00314949074,9890.560000000001,3.6280135000000002
286,59823.003443263886,9887.59,3.6227834999999997
287,59823.00373820602,9910.76,3.6248294999999997
288,59823.004033819445,9876.060000000001,3.624035
289,59823.004328125,9929.310000000001,3.6204434999999995
290,59823.00462417824,9874.36,3.6279085
291,59823.00491631944,9895.33,3.641845
292,59823.00521157408,9836.64,3.6324855
293,59823.00550723379,9902.130000000001,3.6256320000000004
294,59823.00580222222,9832.67,3.623254
295,59823.00609737269,9939.935000000001,3.631064
296,59823.00639232639,9863.369999999999,3.619914
297,59823.0066878588,9933.525,3.6257620000000004
298,59823.006981342594,9901.73,3.626352
299,59823.007275868054,9945.785,3.615455
300,59823.007569409725,10001.865,3.62572
301,59823.007864768515,9888.310000000001,3.6246085
302,59823.0081596875,9980.119999999999,3.6185634999999996
303,59823.00845502315,9925.380000000001,3.6192245
304,59823.008749583336,9862.26,3.6313515
305,59823.009044004626,9980.060000000001,3.613884
306,59823.00933871528,9919.805,3.628196
307,59823.009631469904,10011.045,3.6301634999999997
308,59823.00992625,9984.115,3.624221
309,59823.010220219905,9928.905,3.621846
310,59823.01051609954,9957.025,3.6236040000000003
311,59823.01081020833,9975.66,3.6373945
312,59823.01110591435,10008.225,3.6463855
313,59823.01140048611,9998.89,3.6296385
314,59823.01169613426,10022.76,3.6146795
315,59823.011991099534,9978.555,3.624835
316,59823.01228559028,10010.045,3.6411904999999996
317,59823.01257763889,10008.28,3.6614400000000002
318,59823.01287226852,10035.68,3.6245545
319,59823.01316569444,10058.555,3.6317709999999996
320,59823.013459849535,10004.72,3.63279
321,59823.013747094905,10016.395,3.6431489999999997
322,59823.014040625,10041.305,3.6316405000000005
323,59823.01433440972,10098.73,3.6352155
324,59823.01462744213,10063.76,3.6344745000000005
325,59823.01492134259,10067.814999999999,3.6468654999999996
326,59823.01521208333,10093.605,3.6284625
327,59823.01550502315,10053.914999999999,3.6230365
328,59823.01579868056,10089.68,3.63669
329,59823.01609157407,10083.49,3.6302844999999997
330,59823.01638623843,10075.875,3.6324309999999995
331,59823.01668013889,10097.564999999999,3.6306885
332,59823.016974722224,10164.505000000001,3.6475549999999997
333,59823.01945908565,10071.09,6.931502999999999
334,59823.020170474534,10072.0,6.952047
335,59823.02034780093,10190.75,6.921304000000001
336,59823.02052684028,10072.119999999999,6.949235
337,59823.031730636576,10139.33,6.953336
338,59823.03190822917,10056.130000000001,6.917261000000001
339,59823.03208578704,10001.58,6.929316
340,59823.032264594905,9983.966,6.935024
341,59823.03244162037,10034.42,6.936297999999999
342,59823.03262024306,9971.178,6.932053000000001
343,59823.032799050925,10089.99,6.943998000000001
344,59823.032977083334,10019.8,6.945084
345,59823.03315591435,10074.060000000001,6.9285499999999995
346,59823.03351087963,10044.810000000001,6.942145999999999
347,59823.03368984954,10006.91,6.947595
348,59823.03386931713,9948.564,6.925603
349,59823.03404798611,10003.39,6.938028
350,59823.03422648148,9823.428,6.936179
351,59823.03440449074,10014.9,6.951220999999999
352,59823.03458326389,10087.22,6.954573999999999
353,59823.03476163194,9960.155,6.9512339999999995
354,59823.03493944444,9877.511999999999,6.953441
355,59823.03511784722,10025.060000000001,6.941339999999999
356,59823.03529634259,10019.5,6.943557
357,59823.035474525466,9935.744,6.943803
358,59823.03565376157,10001.98,6.935184
359,59823.03583302083,9935.115,6.951924
360,59823.0360128125,9992.824,6.927193
361,59823.036192037034,9896.712,6.932259999999999
362,59823.03637109954,9987.869999999999,6.950683
363,59823.03654292824,10060.25,6.929273
364,59823.036719537035,9918.983,6.924889
365,59823.03689831019,9971.405,6.933541
366,59823.037076458335,9941.196,6.936169
367,59823.037256261574,10051.65,6.917203000000001
368,59823.03743591435,10116.43,6.955798
369,59823.0376140625,9889.766,6.931925
370,59823.03779070602,9944.179,6.943975
371,59823.03796925926,9971.52,6.948241
372,59823.03814810185,9991.212,6.951156
373,59823.03832634259,9945.130000000001,6.92282
374,59823.03850483796,9937.558,6.936967
375,59823.03868391204,9874.318,6.933623
376,59823.03886295139,9973.326,6.909026
377,59823.03904186343,10059.18,6.93665
378,59823.03922056713,9973.728,6.923792000000001
379,59823.039399166664,10052.4,6.961703
380,59823.03957028935,9942.332,6.94632
381,59823.03974915509,9978.572,6.933365
382,59823.03992717592,10102.710000000001,6.921514
383,59823.04010576389,9999.122,6.934594
384,59823.04028407407,9981.954,6.929698
385,59823.04046295139,9976.136,6.9458839999999995
386,59823.04064140046,9942.759,6.923331
387,59823.04082015046,9951.588,6.962054
388,59823.040998564815,9934.297999999999,6.9651629999999995
389,59823.04117665509,10089.47,6.932818
390,59823.04135486111,10015.619999999999,6.961817000000001
391,59823.04153361111,10000.72,6.963657
392,59823.041710694444,10036.11,6.926862
393,59823.04189046296,10000.24,6.945305
394,59823.04206983796,10016.07,6.926537000000001
395,59823.04224934028,9958.197,6.934504
396,59823.04242831018,9943.996000000001,6.957841999999999
397,59823.042607951385,9922.833,6.9146019999999995
398,59823.04278701389,9971.695,6.933338999999999
399,59823.042966030094,9963.106,6.943433000000001
400,59823.04314364583,10038.35,6.976399000000001
401,59823.0433206713,9977.252,6.929768
402,59823.04349917824,10045.23,6.945766000000001
403,59823.043677650465,9996.158,6.944521
404,59823.043855358796,10009.03,6.934413000000001
405,59823.04403370371,9953.633,6.937074
406,59823.04421275463,9898.417,6.936439
407,59823.04439121528,9942.538,6.9625140000000005
408,59823.0445703125,9997.757000000001,6.931579999999999
409,59823.04474780092,10013.51,6.954708999999999
