,Obs time,Flux,Flux error
0,59822.91550269676,576.676,3.7058655000000003
1,59822.91607491898,465.19935,3.5970880000000003
2,59822.919972407406,450.71840000000003,3.622898
3,59822.92026133102,456.98765000000003,3.5967955000000003
4,59822.92055792824,461.78729999999996,3.600054
5,59822.9208528125,454.1582,3.6123845
6,59822.92114226852,456.21215,3.5978614999999996
7,59822.921433668984,465.15835,3.6027205
8,59822.92173055556,460.0179,3.601985
9,59822.92202733796,459.755,3.603592
10,59822.92232344907,460.55965,3.6117635
11,59822.92261216435,465.85235,3.6136209999999997
12,59822.92290071759,446.0719,3.603153
13,59822.92319530093,455.49404999999996,3.598935
14,59822.92349224537,462.36980000000005,3.6152895000000003
15,59822.923787858796,466.13199999999995,3.5993070000000005
16,59822.924085439816,460.82965,3.6048769999999997
17,59822.924381770834,460.5479,3.6032995
18,59822.92467201389,460.69944999999996,3.599143
19,59822.92496818287,466.47835,3.616346
20,59822.92525579861,471.73130000000003,3.6221400000000004
21,59822.92554204861,464.2741,3.6279195
22,59822.92582855324,464.7232,3.6362704999999997
23,59822.92611486111,455.70615,3.6363675
24,59822.92640118056,457.45825,3.6308745
25,59822.92668708333,469.25955000000005,3.612475
26,59822.92697344907,466.20475,3.6206449999999997
27,59822.92726011574,467.44815,3.626692
28,59822.92754657407,458.24095,3.621643
29,59822.92783325232,468.28104999999994,3.6102935
30,59822.928119351855,460.21885000000003,3.6157290000000004
31,59822.92840601852,458.4817,3.6153685
32,59822.92869494213,458.7777,3.6140985
33,59822.928990162036,460.83615,3.6101725
34,59822.929285983795,456.92465000000004,3.6053109999999995
35,59822.929582766206,466.3418,3.6039885
36,59822.92987925926,455.82034999999996,3.6144939999999997
37,59822.930175775466,459.04799999999994,3.7138315
38,59822.930473148146,462.43014999999997,3.6415219999999997
39,59822.930770625,434.5031,3.6111899999999997
40,59822.93106791667,460.34399999999994,3.610143
41,59822.93135688658,462.6077,3.625949
42,59822.93164650463,462.86904999999996,3.6209915
43,59822.93194105324,470.65479999999997,3.6099115
44,59822.9322353125,459.82430000000005,3.6144784999999997
45,59822.93253116898,461.9937,3.6017305
46,59822.93282380787,459.0331,3.5960254999999997
47,59822.933119560184,458.3789,3.599785
48,59822.933414467596,464.8356,3.6103505
49,59822.93370997685,455.10945000000004,3.6034325000000003
50,59822.9340078125,462.56454999999994,3.605243
51,59822.934304270835,457.72645,3.6011724999999997
52,59822.934600092594,459.8311,3.6053939999999995
53,59822.93489633102,464.0893,3.6090485
54,59822.935192592595,462.92479999999995,3.591651
55,59822.9354893287,464.19395000000003,3.6001315
56,59822.93578599537,464.48785,3.6137569999999997
57,59822.936077569444,453.6107,3.610322
58,59822.93637188657,463.4465,3.6190640000000003
59,59822.93666638889,464.84790000000004,3.6000225
60,59822.93696103009,462.111,3.6065625
61,59822.937255046294,467.05559999999997,3.6021484999999998
62,59822.93754820602,464.24875000000003,3.604217
63,59822.93784326389,462.36,3.6156045
64,59822.93813824074,455.63435,3.61081
65,59822.93843283565,456.22524999999996,3.602464
66,59822.93872829861,455.34165,3.595626
67,59822.9390227662,455.796,3.6125725
68,59822.93931736111,451.8546,3.6025
