,Obs time,Flux,Flux error
0,59822.91550269676,9244.539999999999,3.7105894999999998
1,59822.91607491898,7407.1050000000005,3.5970880000000003
2,59822.919972407406,7366.8949999999995,3.6238210000000004
3,59822.92026133102,7407.3550000000005,3.5995455
4,59822.92055792824,7377.705,3.60648
5,59822.9208528125,7384.725,3.6068759999999997
6,59822.92114226852,7401.15,3.5951155
7,59822.921433668984,7414.7,3.6063854999999996
8,59822.92173055556,7405.589999999999,3.5992345
9,59822.92202733796,7398.7699999999995,3.6017560000000004
10,59822.92232344907,7414.045,3.6126840000000002
11,59822.92261216435,7442.6449999999995,3.6219034999999997
12,59822.92290071759,7420.83,3.6022329999999996
13,59822.92319530093,7401.264999999999,3.6016855
14,59822.92349224537,7434.435,3.6088575
15,59822.923787858796,7420.839999999999,3.5983899999999998
16,59822.924085439816,7414.18,3.6085520000000004
17,59822.924381770834,7424.24,3.5987215
18,59822.92467201389,7409.4,3.595478
19,59822.92496818287,7410.055,3.618189
20,59822.92525579861,7445.2699999999995,3.6249124999999998
21,59822.92554204861,7454.81,3.6260725000000003
22,59822.92582855324,7433.039999999999,3.6371965000000004
23,59822.92611486111,7436.039999999999,3.6345155
24,59822.92640118056,7423.335000000001,3.634572
25,59822.92668708333,7420.115,3.612475
26,59822.92697344907,7435.055,3.6252625000000003
27,59822.92726011574,7454.885,3.6276179999999996
28,59822.92754657407,7419.95,3.626267
29,59822.92783325232,7398.955,3.6213284999999997
30,59822.928119351855,7451.075,3.628613
31,59822.92840601852,7386.08,3.6126075
32,59822.92869494213,7421.325,3.6150195
33,59822.928990162036,7432.755,3.6166165
34,59822.929285983795,7459.205,3.60623
35,59822.929582766206,7375.95,3.6113325000000005
36,59822.92987925926,7423.964999999999,3.6144939999999997
37,59822.930175775466,7431.955,3.7251779999999997
38,59822.930473148146,7395.839999999999,3.6313415
39,59822.930770625,7021.62,3.6111905
40,59822.93106791667,7432.785000000001,3.603707
41,59822.93135688658,7438.755,3.6222585
