,Obs time,Flux,Flux error
68,59822.93931736111,931.8040000000001,3.606172
69,59822.93961177083,932.9825000000001,3.6114565
70,59822.939907002314,930.3770000000001,3.6098019999999997
71,59822.94020099537,917.6505,3.6153375
72,59822.94049487269,934.21,3.596409
73,59822.94078931713,925.165,3.618106
74,59822.941083460646,937.4035,3.6136155000000003
75,59822.94137768519,932.9475,3.6187935
76,59822.94167251157,934.5379999999999,3.6162444999999996
77,59822.9419678125,924.692,3.6060575
78,59822.94226255787,932.1105,3.617617
79,59822.942557916664,932.8095,3.602918
80,59822.942851875,923.4540000000001,3.611587
81,59822.943145717596,923.46,3.5987105
82,59822.94344106482,931.0815,3.6081835
83,59822.94373288195,931.598,3.6170720000000003
84,59822.94402771991,925.972,3.6018529999999997
85,59822.94432210648,928.3675,3.6194764999999998
86,59822.94461711805,931.6375,3.620803
87,59822.94491133102,933.4995000000001,3.604231
88,59822.945206006945,931.86,3.6053314999999997
89,59822.94550134259,924.1184999999999,3.6346295
90,59822.94579506944,925.2385,3.6164375
91,59822.94609025463,935.682,3.6022309999999997
92,59822.946384375,928.8705,3.6146230000000004
93,59822.94667434028,929.634,3.6182785
94,59822.94696912037,936.9309999999999,3.6183325
95,59822.94726388889,932.344,3.6106125
96,59822.94755819444,946.1135,3.6092280000000003
97,59822.94785365741,936.8435,3.6167375
98,59822.94814699074,942.4459999999999,3.6172035
99,59822.94844040509,929.5205,3.615277
100,59822.94873539352,940.0105,3.6153350000000004
101,59822.94902936342,927.177,3.6142195
102,59822.94932314815,939.8870000000001,3.6160575
103,59822.94961667824,927.077,3.608185
104,59822.94991099537,942.356,3.627772
105,59822.9502055787,943.2975,3.617565
106,59822.95049991898,929.345,3.61405
107,59822.95079519676,941.3565000000001,3.6222645
108,59822.951089675924,924.876,3.6061284999999996
109,59822.951384803244,933.6025,3.6020119999999998
110,59822.95167913195,939.4680000000001,3.6210970000000002
111,59822.9519733912,934.8375,3.609516
112,59822.95226832176,928.9280000000001,3.623176
113,59822.95256355324,929.3365,3.6285395
114,59822.952858240744,930.71,3.6113085
115,59822.95315327546,938.3275,3.6083825
116,59822.95344858796,930.6955,3.6176975
117,59822.95374171296,950.833,3.620928
118,59822.954036400464,936.6825000000001,3.6138804999999996
119,59822.95433060185,939.5695,3.6197600000000003
120,59822.95462525463,929.086,3.6176875
121,59822.95492037037,944.625,3.6180885000000003
122,59822.95521517361,939.4834999999999,3.6179769999999998
123,59822.955509444444,937.8030000000001,3.6130904999999998
124,59822.9558030787,934.109,3.6230355000000003
125,59822.95609707176,931.689,3.6128845
126,59822.956391377316,938.867,3.6260225
127,59822.95668329861,943.2745000000001,3.6279595000000002
128,59822.9569777662,929.78,3.6071
129,59822.95727306713,937.534,3.6248865
130,59822.95756721065,933.317,3.6222425
131,59822.957860648145,942.2125,3.622385
132,59822.95815412037,925.6514999999999,3.6203809999999996
133,59822.95844834491,941.0815,3.6153915
134,59822.95874304398,941.1135,3.620579
135,59822.95903775463,935.999,3.623773
136,59822.95933171296,937.167,3.6311625
137,59822.95962439815,935.548,3.6301720000000004
138,59822.959920104164,929.9275,3.6182989999999995
139,59822.96021517361,927.2935,3.6271675
140,59822.960509930555,941.4535,3.619523
