,Obs time,Flux,Flux error
0,59822.91550269676,587.8810000000001,3.71625
1,59822.91607491898,474.62245,3.5952550000000003
2,59822.919972407406,459.81260000000003,3.6238210000000004
3,59822.92026133102,469.8772,3.604125
4,59822.92055792824,464.82309999999995,3.6018909999999997
5,59822.9208528125,479.9309,3.6077950000000003
6,59822.92114226852,464.8573,3.5941994999999998
7,59822.921433668984,466.06085,3.6027205
8,59822.92173055556,474.26480000000004,3.6029015
9,59822.92202733796,483.72185,3.603592
10,59822.92232344907,476.84515,3.6172845000000002
11,59822.92261216435,472.53720000000004,3.6163835
12,59822.92290071759,466.659,3.609585
13,59822.92319530093,469.9895,3.6007689999999997
14,59822.92349224537,468.31859999999995,3.609777
15,59822.923787858796,472.1301,3.5983899999999998
16,59822.924085439816,474.16375,3.6076335
17,59822.924381770834,472.54895,3.5968885
18,59822.92467201389,478.7407,3.598227
19,59822.92496818287,472.8292,3.618189
20,59822.92525579861,466.35069999999996,3.6212155000000004
21,59822.92554204861,471.25370000000004,3.6334539999999995
22,59822.92582855324,476.3149,3.6353445
23,59822.92611486111,468.3777,3.6372929999999997
24,59822.92640118056,470.1076,3.6271735
25,59822.92668708333,471.58675000000005,3.6133960000000003
26,59822.92697344907,478.3708,3.6197204999999997
27,59822.92726011574,471.0273,3.6294695
28,59822.92754657407,468.2518,3.6299615000000003
29,59822.92783325232,469.6608,3.6038404999999996
30,59822.928119351855,480.22515000000004,3.6157290000000004
31,59822.92840601852,477.399,3.6181275
32,59822.92869494213,466.5986,3.6150195
33,59822.928990162036,485.062,3.6147765
34,59822.929285983795,474.68694999999997,3.6071485
35,59822.929582766206,475.85254999999995,3.606744
36,59822.92987925926,480.77145,3.6154165
37,59822.930175775466,472.41220000000004,3.716672
38,59822.930473148146,474.04055,3.6341209999999995
39,59822.930770625,452.92005,3.6111905
40,59822.93106791667,464.88239999999996,3.6064665
41,59822.93135688658,475.99565,3.618564
42,59822.93164650463,474.94815,3.6246845
43,59822.93194105324,477.76135000000005,3.6135975
44,59822.9322353125,475.0014,3.6163175
45,59822.93253116898,476.0907,3.6063215
46,59822.93282380787,473.45709999999997,3.5978605000000003
47,59822.933119560184,480.1844,3.6043665
48,59822.933414467596,474.99445,3.6039335
49,59822.93370997685,472.9469,3.597927
50,59822.9340078125,478.7812,3.6024895
51,59822.934304270835,472.23005,3.609414
52,59822.934600092594,478.18305,3.60723
53,59822.93489633102,472.45640000000003,3.6108874999999996
54,59822.935192592595,485.9348,3.591651
55,59822.9354893287,466.2207,3.5982999999999996
56,59822.93578599537,470.78069999999997,3.6119174999999997
57,59822.936077569444,463.0195,3.6130809999999998
58,59822.93637188657,469.764,3.6153845
59,59822.93666638889,476.72355,3.6000225
60,59822.93696103009,473.76584999999994,3.6102424999999996
61,59822.937255046294,473.5745,3.6030675000000003
62,59822.93754820602,471.30395,3.6115839999999997
63,59822.93784326389,478.84579999999994,3.6137639999999998
64,59822.93813824074,470.80069999999995,3.6117315
65,59822.93843283565,475.7151,3.601547
66,59822.93872829861,472.7259,3.590135
67,59822.9390227662,469.54560000000004,3.6107325
68,59822.93931736111,463.58770000000004,3.5997435
69,59822.93961177083,481.81425,3.6142165
